hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,3.90039,269.105,7.29905,-0.267927,7.303965757027411
2,1,3.67188,268.797,1.55196,-2.63826,3.060881518321152
3,1,2.81641,268.472,5.22167,-4.87077,7.140744917849958
4,1,1.7793,268.291,1.59269,-4.65036,4.915537566299336
5,1,1.5459,268.677,2.88884,-5.15713,5.911123952557585
6,1,1.51855,268.704,3.02854,-4.74397,5.628259579345999
7,1,0.0,268.449,2.43916,-4.38522,5.017933434592373
8,1,42.3008,269.59,2.53866,-1.2414,2.82592791054549
9,1,201.347,272.222,3.6821,-1.82567,4.10985782709086
10,1,371.828,274.716,1.01404,-1.82819,2.0905874288582145
11,1,504.695,275.742,-1.48095,,1.48095
12,1,590.589,277.652,-2.58561,-0.591517,2.6524086098090165
13,1,620.723,278.357,-4.1758,1.9604,4.613076392170414
14,1,586.228,278.357,-5.71176,3.26255,6.577874641561665
15,1,496.953,278.585,-5.98001,5.4267,8.075245661284864
16,1,361.846,278.726,-5.91105,5.20647,7.877045255893862
17,1,197.53,278.204,-5.07923,5.78811,7.700700926863735
18,1,44.5841,276.598,-3.57285,7.19532,8.033547598968964
19,1,0.0,276.112,2.73386,7.55159,8.031220456923094
20,1,6.82227,276.577,5.6474,2.98514,6.387815556166286
21,1,9.19727,274.975,2.78206,0.965194,2.944733825193034
22,1,15.0176,274.184,5.29545,0.990997,5.387380231291365
23,1,17.0156,273.986,,1.50851,1.50851
24,1,18.043,274.762,1.16112,1.79339,2.1364567270366135
1,2,24.9805,265.297,0.857642,-3.97545,4.066909453462666
2,2,25.5244,264.99,0.852252,-1.18123,1.4565842867489682
3,2,25.1123,264.3,0.991688,-1.26335,1.606081664126703
4,2,24.3838,263.638,1.28751,-0.131805,1.2942389880253955
5,2,24.2305,263.4,0.913251,-0.627342,1.107964518369158
6,2,24.5127,262.868,1.00218,-0.388017,1.074672947779463
7,2,0.0,262.482,0.232124,0.0200567,0.2329888894151178
8,2,26.1523,263.241,-0.122471,1.25469,1.2606530616870766
9,2,174.488,264.905,-0.0513029,1.94484,1.94551654147386
10,2,350.515,266.314,-0.437136,2.06097,2.1068187447894045
11,2,492.992,268.092,-0.294427,2.9177,2.9325177831223805
12,2,590.886,271.22,0.0652704,3.08329,3.0839807796444125
13,2,632.223,274.254,0.870097,2.61274,2.7538117395728055
14,2,611.103,275.95,0.677885,1.27817,1.4468056614918952
15,2,530.438,277.66,2.32907,1.79535,2.940722477113405
16,2,374.58,278.188,2.13729,3.12444,3.7855163264342155
17,2,217.202,277.85,2.19274,0.968778,2.397214950913664
18,2,61.5255,275.77,1.01016,1.01856,1.4345339658579017
19,2,0.0,274.303,3.13913,5.67268,6.483319793076692
20,2,15.8975,272.787,0.808532,1.10574,1.3698120099575708
21,2,22.5059,272.448,0.650227,0.869002,1.0853384852353665
22,2,24.041,271.546,-0.513633,0.563263,0.7622887024336645
23,2,25.917,271.205,-0.674998,-0.326447,0.7497932673830834
24,2,27.7988,271.246,5.79198,1.45647,5.972297479303923
1,3,5.10742,268.209,6.551,-1.31578,6.681831935060924
2,3,5.08301,268.398,5.60274,-0.396072,5.61672222357346
3,3,6.85938,268.096,2.05175,-5.57585,5.941361904900257
4,3,12.5078,265.953,3.184,-5.07028,5.987119113430098
5,3,12.2148,266.666,0.767743,-6.25088,6.297851227875187
6,3,9.55957,266.916,1.48265,-4.93538,5.153273403080803
7,3,0.0,267.589,2.42109,-1.55758,2.878842170821457
8,3,58.8711,269.95,5.00839,,5.00839
9,3,243.628,271.825,5.46042,,5.46042
10,3,414.703,273.765,4.60486,,4.60486
11,3,551.82,275.765,1.61085,,1.61085
12,3,629.511,277.026,-3.93229,,3.93229
13,3,637.317,277.276,-4.49904,,4.49904
14,3,586.103,277.399,-0.0418415,6.71958,6.71971026812334
15,3,477.657,277.649,-3.77981,1.75678,4.168121831772675
16,3,331.767,277.402,-4.22844,5.81243,7.187770679320536
17,3,170.28,276.966,-5.4889,7.86477,9.590757548958269
18,3,35.9669,274.662,-1.50254,10.2329,10.342623886693358
19,3,0.0,274.085,2.99656,-0.834644,3.1106273387109553
20,3,19.8662,273.74,-0.306703,7.4534,7.459707654473398
21,3,18.8232,274.341,-0.255047,4.59801,4.6050781678826045
22,3,19.1543,272.314,-1.0732,3.78201,3.9313302939463126
23,3,18.1982,273.954,2.52422,5.99435,6.504146256881068
24,3,15.3281,274.79,,1.59221,1.59221
1,4,5.41602,268.86,2.9929,-2.00328,3.6014693068801797
2,4,7.91797,268.948,5.3879,-2.31795,5.865352386046383
3,4,20.8223,268.571,3.21679,3.20833,4.543249860287237
4,4,21.8779,268.324,2.71817,-2.86618,3.9501184718056246
5,4,21.4287,268.613,3.78044,-4.10439,5.580120416774176
6,4,18.29,268.698,3.6511,-4.53206,5.819802320835305
7,4,0.0,268.858,5.15058,,5.15058
8,4,45.8789,270.359,4.63339,,4.63339
9,4,200.113,272.941,3.12253,,3.12253
10,4,367.749,275.071,1.75622,,1.75622
11,4,510.351,276.727,-1.26904,-2.29958,2.626505415566471
12,4,594.261,278.136,0.212731,-1.85079,1.8629756043655
13,4,618.895,278.636,-6.40432,-0.839892,6.45915886428442
