hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,8.2207,268.277,1.15689,-3.8924,4.060686177495128
2,1,7.83301,268.346,10.6712,0.561661,10.6859708271603
3,1,8.19824,267.805,11.5638,3.69291,12.13915378879846
4,1,7.87012,267.084,10.3919,0.690605,10.41482217207884
5,1,7.29199,267.108,10.8221,-4.31267,11.649762698823528
6,1,7.38477,267.068,12.4152,-3.22212,12.826505694630942
7,1,0.0,267.176,9.24344,-2.50291,9.576311476852661
8,1,21.2383,267.806,9.66366,-1.97751,9.863917598789033
9,1,161.547,269.513,8.11494,-3.45731,8.820728067438651
10,1,328.268,271.338,10.2241,-4.5854,11.205271704425556
11,1,461.253,272.768,-2.76907,-3.65794,4.58783976491115
12,1,545.941,274.877,5.33596,-3.68725,6.486006605308076
13,1,573.899,276.091,4.32977,-5.12798,6.7114146894153395
14,1,543.479,275.743,5.34344,-2.47764,5.889910950362493
15,1,456.99,275.762,4.59719,-4.71995,6.588784705740506
16,1,324.718,275.822,4.30839,-2.5854,5.024591282094495
17,1,163.089,274.493,6.11859,0.809834,6.171950639437745
18,1,24.0116,273.255,4.67457,-2.43577,5.271108059772632
19,1,0.0,272.781,4.21792,2.7352,5.027143141626266
20,1,7.24023,272.137,4.58261,1.51901,4.827805484089018
21,1,6.95117,271.638,-0.635189,-0.42168,0.7624166106014479
22,1,6.5918,270.802,-1.50709,0.819386,1.7154339640732312
23,1,6.71289,271.108,-0.789761,0.201677,0.8151049315578947
24,1,6.77051,271.585,8.25674,4.72342,9.512331571386692
1,2,30.5693,263.875,0.603184,1.08026,1.2372520379680125
2,2,30.8379,263.508,0.845542,2.381,2.526678110437497
3,2,30.1465,262.86,1.07596,0.413612,1.1527206114857147
4,2,29.5928,262.363,0.950449,0.397636,1.0302755408612785
5,2,26.7646,262.223,0.825998,2.05647,2.216154678018662
6,2,26.3506,261.936,10.6593,3.3228,11.165199341256741
7,2,0.0,261.373,11.7737,-2.14354,11.967237585240797
8,2,10.125,262.135,10.9176,3.75393,11.544954751097988
9,2,130.281,263.56,1.73506,3.46359,3.873872596214284
10,2,297.768,265.648,1.23579,5.0064,5.156667323388237
11,2,438.612,268.137,1.37937,4.74929,4.945545177328785
12,2,535.597,271.438,3.68068,2.38452,4.385583301318081
13,2,576.79,273.725,6.66424,0.840773,6.717067367172151
14,2,558.432,273.838,6.30878,-1.15147,6.4130015008028805
15,2,480.6,274.16,5.76955,1.24734,5.902843745018158
16,2,353.734,274.225,5.4661,1.2686,5.611380861249751
17,2,193.503,273.25,5.62836,-0.477276,5.648559875736115
18,2,39.6366,270.922,3.91969,-0.0217066,3.9197501033335738
19,2,0.0,270.534,3.29165,1.27865,3.53127534256393
20,2,19.6943,270.279,5.24325,0.673792,5.2863660695948775
21,2,19.999,269.932,6.33796,1.84639,6.601431132239433
22,2,20.3369,269.025,3.06518,-0.401806,3.0914036446307036
23,2,20.7305,268.242,0.684361,0.110369,0.6932036457506553
24,2,21.6816,267.742,1.59854,0.242467,1.6168241641220606
