hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,22.9961,293.22,3.57858,-4.35668,5.637986824993474
2,1,27.4785,293.096,3.76091,-4.70821,6.025917808284478
3,1,27.2256,293.193,4.49953,-4.20417,6.157987951417248
4,1,33.4834,293.068,3.72264,-4.11785,5.5511023402654
5,1,35.999,292.994,2.84188,-3.87105,4.802219282467222
6,1,0.0,293.095,4.12989,-3.47357,5.396450681420149
7,1,13.2098,293.318,3.80595,-3.45536,5.140502712002009
8,1,47.7588,293.721,3.76183,-4.56649,5.91643438812601
9,1,85.5994,294.745,2.61263,-2.9535,3.9432217496483757
10,1,148.884,295.489,1.5154,-4.25393,4.515789809645706
11,1,167.544,295.346,1.67905,-4.92027,5.198871586738799
12,1,218.946,296.096,1.9114,-3.48485,3.974623187485827
13,1,350.133,297.221,-0.448941,-2.46956,2.510034783639661
14,1,219.954,296.642,-4.56181,-1.76255,4.8904696071645315
15,1,111.819,296.364,-3.77376,-1.25014,3.975438913780464
16,1,118.725,296.12,-3.23658,-1.71268,3.6617923041592624
17,1,66.4062,295.717,-2.97764,-2.79737,4.085537772007499
18,1,20.5525,295.368,-2.45085,-1.62089,2.9383584047219293
19,1,3.44546,294.966,-0.85486,-1.46444,1.6956916385947063
20,1,0.0,294.841,0.0750961,-0.825247,0.8286567656419694
21,1,19.3467,294.318,-0.151897,,0.151897
22,1,35.3701,293.591,0.190607,0.929756,0.9490928553018404
23,1,33.5703,293.841,2.59606,1.6136,3.056670162709742
24,1,30.7148,293.817,4.28229,,4.28229
1,2,35.0137,292.222,-2.04495,-3.87963,4.385584275715153
2,2,36.3867,291.904,-0.0574465,-3.90304,3.9034627373605413
3,2,42.1006,291.778,0.459003,-3.86921,3.896340562387867
4,2,43.2217,291.75,0.816387,-4.28045,4.357607134227338
5,2,44.6357,291.701,1.61483,-6.07467,6.285641696581186
6,2,0.0,291.676,1.58692,-2.51947,2.977590328990877
7,2,8.79187,291.6,0.465125,-1.78886,1.8483401649114808
8,2,50.5401,292.273,1.96007,-5.18124,5.539595864546438
9,2,149.99,293.927,0.772301,-4.1327,4.204242871742901
10,2,358.978,295.588,-0.169656,-3.09133,3.095981964940364
11,2,514.544,297.133,-0.0899925,-3.49937,3.5005269670374273
12,2,477.071,297.597,1.11696,-1.90478,2.2081183143119842
13,2,388.179,297.96,-1.24826,-1.57601,2.0104627695383965
14,2,241.829,297.96,-0.285933,-4.30112,4.310613753850952
15,2,260.537,298.27,0.918134,-2.55336,2.7134143309778547
16,2,132.037,297.721,-3.56958,-5.97098,6.956615810636664
17,2,78.3984,297.081,-0.865822,-4.42677,4.510647444501067
18,2,23.9353,296.331,-0.347336,-2.04667,2.075933617868356
19,2,2.96499,295.521,-0.268435,-0.555263,0.616744962195882
20,2,0.0,294.96,-2.92393,-2.0938,3.5962988036174077
21,2,26.9326,294.554,1.21627,1.55842,1.9768625671249886
22,2,48.1182,293.436,-1.75568,-1.8388,2.542360655453903
23,2,44.2451,293.24,1.03844,0.12971,1.0465095879637223
24,2,43.3594,293.4,-0.142513,0.722681,0.7365987937337395
1,3,40.5977,292.21,2.51071,-4.42601,5.088539006846661
2,3,41.2793,292.091,0.345874,-3.9421,3.9572441463569064
3,3,44.8535,292.021,1.88332,-2.02058,2.762179892548637
4,3,47.2471,292.021,1.30516,-4.50408,4.689368749842563
5,3,44.4121,292.146,2.46932,-6.3984,6.85835722475871
6,3,0.0,292.027,2.10791,-5.02045,5.445016324181224
7,3,9.19812,292.212,3.11161,-5.44218,6.268926538451379
8,3,29.5166,292.527,3.34386,-5.65731,6.571647901074737
9,3,47.0056,293.087,3.25472,-4.29335,5.387583549319676
10,3,92.2906,293.902,4.36208,-4.08352,5.975188492156545
11,3,112.262,293.904,-5.4645,-4.32115,6.966570000545462
12,3,89.9769,294.085,-4.37229,-3.83837,5.818075635551672
13,3,92.6013,294.765,-4.62277,-2.50179,5.256325301672263
14,3,149.392,295.082,-2.53398,-2.01499,3.237474222368419
15,3,104.709,294.643,-2.91976,-2.91664,4.126958607400855
16,3,59.6934,294.279,-2.23658,-2.86698,3.6361881712584676
17,3,33.4219,293.965,-1.33408,-2.63966,2.9576298554754956
