hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,32.0781,286.054,3.23107,-5.49683,6.376123696557337
2,1,33.417,285.282,3.86173,-7.24023,8.20572294473802
3,1,33.2588,285.452,3.23672,-6.94661,7.663664061693988
4,1,32.2021,285.679,3.50317,-7.37227,8.162264698096969
5,1,0.0,284.93,3.69785,-6.63485,7.595744146889099
6,1,45.0566,285.578,3.84403,-7.53259,8.456741615362267
7,1,165.364,286.578,4.16166,-7.82872,8.86613054235048
8,1,341.11,287.042,3.36688,-8.59915,9.234785414772775
9,1,516.962,287.042,2.69065,-2.43077,3.626050222404538
10,1,612.515,286.918,1.695,-3.00145,3.4469881204466026
11,1,579.272,286.047,1.98521,-6.50664,6.802751122428337
12,1,443.017,284.94,2.42249,-6.68739,7.112639651507729
13,1,173.236,283.958,1.08899,-2.90694,3.1042228308708766
14,1,74.6144,284.055,1.21215,-4.22169,4.392262979216977
15,1,68.9617,284.431,2.24427,-6.88707,7.24351303013945
16,1,25.4687,284.824,3.93764,-4.92753,6.3075796206231125
17,1,24.8119,284.454,1.95368,-6.93082,7.200911846065052
18,1,20.4399,283.942,1.80652,-7.15667,7.381154381213009
19,1,10.7325,284.982,1.9627,-7.10752,7.373535911650529
20,1,1.54297,285.443,5.8253,-7.43376,9.444305576780117
21,1,0.0,286.068,4.1582,-9.29766,10.185141565810463
22,1,34.999,287.067,3.34648,-5.16124,6.1512053069296915
23,1,35.2188,286.823,3.96263,-8.78153,9.634194603483987
24,1,35.1357,287.067,3.57686,-5.65371,6.690169222351554
1,2,22.499,290.465,-3.25038,-3.65796,4.893428400007504
2,2,23.5938,290.142,-2.32333,-4.47363,5.040955035090077
3,2,24.1299,290.025,-2.89853,-4.46272,5.321404510023646
4,2,23.9336,289.562,-1.97242,-2.2878,3.020673682541694
5,2,0.0,289.312,-1.56729,-4.87997,5.125476089594019
6,2,33.4336,289.537,-1.11935,-5.32067,5.437138371551712
