hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,16.291,294.042,12.8424,2.58986,13.100939377754559
2,1,16.3867,295.687,13.0605,-2.03322,13.217815395079475
3,1,14.8115,294.602,12.8746,7.80674,15.056577120567608
4,1,14.6172,294.848,9.05787,7.36971,11.677227171764708
5,1,0.0,295.573,2.18054,7.30368,7.622236957350513
6,1,44.3906,295.754,6.9937,6.99573,9.892020922081594
7,1,197.389,297.889,12.7786,7.18337,14.659243586109756
8,1,378.221,300.994,2.08159,7.00401,7.306789514431082
9,1,551.077,301.583,10.4638,5.73082,11.930356587814131
10,1,698.885,302.044,5.75552,-2.72354,6.36739197803936
11,1,807.749,301.28,1.12697,-4.0415,4.195686312261678
12,1,867.833,301.174,-2.85661,-1.58048,3.264680340017993
13,1,877.259,300.281,-5.53297,2.20934,5.95776302453362
14,1,832.878,300.049,-6.30431,0.441362,6.319740895886793
15,1,703.502,299.257,-4.90971,-0.0370531,4.909849816065621
16,1,562.502,297.48,-4.73025,1.68049,5.019891602674305
17,1,397.245,295.434,-4.82975,5.19461,7.092986544087053
18,1,226.143,294.322,-4.64655,7.63535,8.938064473083644
19,1,78.991,294.096,0.427605,10.0826,10.091663331484309
20,1,6.62695,293.636,1.12867,9.55636,9.622780908786192
21,1,0.0,293.731,1.76801,13.219,13.336709502725924
22,1,36.834,292.236,4.87348,2.53835,5.494909283409509
23,1,31.749,291.159,0.394608,-0.469774,0.6135169799932192
24,1,30.8672,290.658,2.54943,-1.90635,3.1833572918225816
1,2,12.6191,288.502,-0.546252,0.125011,0.5603739801462948
2,2,13.124,288.156,0.242168,0.570293,0.6195800562259892
3,2,13.0674,287.942,-0.0482264,1.42783,1.4286442155263708
4,2,12.2529,286.266,0.80592,0.726158,1.084809885355033
5,2,0.0,285.34,0.383669,-0.157261,0.41464795149861766
6,2,29.1328,287.63,-1.59712,0.729616,1.7558849056404582
7,2,166.068,289.039,-0.716475,0.396259,0.8187536996594275
8,2,341.799,290.754,-1.52193,-0.565324,1.623533846236659
9,2,514.327,292.95,0.385723,0.393909,0.551313461662238
10,2,670.041,294.986,2.98209,0.760833,3.0776171987414225
11,2,788.639,297.962,1.94631,2.22217,2.954007807200245
12,2,863.989,299.99,2.27132,1.73105,2.855771112134164
13,2,878.977,301.438,2.53051,1.7943,3.102094993726014
14,2,795.972,302.385,2.37147,1.75386,2.9495584178822427
15,2,722.174,302.785,2.63033,3.17193,4.120652355368018
16,2,583.424,302.325,3.01291,3.12288,4.3393555008203695
17,2,319.651,301.552,1.24252,3.89871,4.091918329402482
18,2,247.214,301.0,2.56244,1.45761,2.9480036746415363
19,2,106.069,299.173,2.7196,1.13042,2.9451780143821527
20,2,13.8262,296.666,3.49781,-1.00907,3.6404528648232763
21,2,0.0,294.706,1.88325,-0.991912,2.128501815419475
22,2,25.4355,293.813,-0.736874,0.470968,0.87452509906806
23,2,20.1426,292.89,-1.63957,-3.3438,3.724135903119004
24,2,23.0078,292.597,1.43029,-0.087986,1.432993726537559
1,3,12.1221,296.768,4.34437,2.97462,5.26516047631029
2,3,9.6123,296.393,6.58689,2.69627,7.117372533807683
3,3,8.95898,296.023,4.06603,1.32529,4.276563286682427
4,3,8.52637,295.704,7.4485,2.11483,7.742910187965505
5,3,0.0,295.515,5.69129,2.50973,6.220090556977447
6,3,58.0938,295.881,3.55229,2.16077,4.1578469472793245
7,3,238.186,296.813,2.74935,3.2527,4.258988461184181
8,3,432.58,299.174,8.03081,2.8546,8.523065787385429
9,3,610.858,300.988,2.65818,1.7152,3.1635157582032054
10,3,756.385,302.435,-3.2933,-1.62979,3.674512257987446
11,3,856.092,303.527,-0.389627,-2.72021,2.7479722784680702
12,3,904.802,301.181,-4.19157,-1.7543,4.543878030372293
13,3,901.931,301.5,-4.93531,0.644882,4.977264066736263
14,3,833.128,299.067,-6.49083,2.15523,6.839290200145041
15,3,702.892,299.623,-2.92924,1.66803,3.3708709643799777
16,3,569.018,299.132,-1.48025,0.603346,1.5984888045325811
17,3,379.745,296.357,-2.00944,6.6575,6.954146630867083
18,3,138.417,295.706,-2.47467,10.6285,10.91279083731105
19,3,75.4128,296.155,1.88952,10.9712,11.132722724940201
20,3,5.16602,295.694,0.791756,15.4646,15.484854882223987
21,3,0.0,294.136,0.646921,10.6018,10.621519195493695
22,3,29.2197,294.898,2.05414,5.55593,5.923499751371651
23,3,21.3223,293.198,4.78621,5.39741,7.2138644894536235
24,3,25.7793,292.127,1.96154,0.0282249,1.9617430556981743
1,4,12.2725,297.156,3.87172,8.98927,9.787603940255245
2,4,9.97266,296.775,9.48924,0.149395,9.490415936281455
3,4,8.81738,296.566,6.5299,8.58408,10.785454253595441
4,4,8.88672,296.562,3.80494,8.01327,8.870742048808545
5,4,0.0,296.062,6.11414,3.64352,7.117439562792226
6,4,47.1953,295.938,6.00249,8.92883,10.758898241409295
7,4,204.662,297.611,8.65169,4.2361,9.63308273950245
8,4,388.049,300.646,10.6988,5.78624,12.16326003905203
9,4,564.608,302.527,1.97947,0.215198,1.991133260257585
10,4,714.947,303.81,-2.54819,2.23642,3.3904050926843534
11,4,824.811,299.954,-6.8115,-0.764157,6.854229947313483
12,4,883.63,302.037,-5.46696,-0.10196,5.467910705488889
13,4,892.618,302.832,-3.71363,2.53844,4.498302503222743
14,4,836.613,301.88,-6.60704,0.694292,6.64341922076757
15,4,720.174,298.384,-3.97807,2.16021,4.52675912425214
16,4,607.924,297.079,-1.48221,-2.45329,2.8662830125791836
17,4,401.307,294.69,-1.08952,-1.05441,1.5161907131030714
18,4,137.792,295.672,0.308531,9.89023,9.895041224313369
19,4,92.9675,295.857,2.1571,15.23,15.38200183363661
20,4,5.25586,296.058,-1.63793,15.196,15.284018800201077
21,4,0.0,295.872,-0.168509,2.71903,2.72424657914459
22,4,28.1699,296.906,3.65863,0.302023,3.671074961020137
23,4,25.1172,296.816,3.98152,0.00776482,3.981527571526993
24,4,23.9531,296.526,4.65685,8.67862,9.849096254322019
1,5,12.6455,297.342,4.60219,6.89943,8.293508734003963
2,5,12.6982,297.048,14.9951,7.0615,16.574613306499796
3,5,12.9502,296.99,5.90978,5.55479,8.110560498048208
4,5,13.5928,296.901,10.5579,4.46151,11.461863892495844
5,5,0.0,296.43,11.7225,5.76461,13.063220686419564
6,5,42.5469,296.479,10.2632,4.35266,11.148045717326422
7,5,194.1,298.068,9.95931,3.86892,10.684399732437008
8,5,380.862,299.312,3.34526,3.76134,5.033730531444845
9,5,561.999,300.068,6.67869,2.32213,7.070868960248096
10,5,715.26,299.524,2.69205,-0.635652,2.7660778491582625
11,5,829.296,299.236,1.30959,-2.11279,2.4857408457439805
12,5,893.349,297.259,-2.86638,-0.422273,2.8973175164156584
13,5,904.681,295.341,-4.39625,0.00621033,4.39625438648615
14,5,859.519,296.356,-9.09337,4.76949,10.268272143695842
15,5,744.033,294.485,-7.83159,5.57525,9.613387253751926
16,5,533.736,295.157,-4.14725,5.5926,6.96253239292285
17,5,434.354,293.998,-6.94108,6.42899,9.460999100861388
18,5,227.979,292.609,-6.77838,5.24668,8.571702657395438
19,5,75.0066,292.422,-1.99818,3.01714,3.618819847961487
20,5,8.55469,291.833,-0.790276,0.338587,0.8597542164741037
21,5,0.0,291.245,-0.804251,-1.3132,1.5399071111599556
22,5,21.4434,290.73,1.00238,-1.09544,1.4848415598978904
23,5,19.4316,290.515,0.605545,-1.70415,1.808538628153958
24,5,22.3047,289.983,0.583611,-1.01474,1.1705977391576494
1,6,12.6074,287.788,11.9098,0.447277,11.918195868281785
2,6,12.3066,287.714,2.65232,2.07615,3.368263678054318
3,6,12.5664,286.839,0.403922,1.33018,1.390155320273242
4,6,13.1367,285.552,11.0657,1.9576,11.23752260286937
5,6,0.0,285.674,11.4725,3.05856,11.873207044585723
6,6,41.4336,286.199,12.188,2.12512,12.371882597826412
7,6,204.248,287.181,3.82356,2.27419,4.448769630999115
8,6,391.752,288.947,2.32084,2.57774,3.4685792211221007
9,6,570.311,291.279,3.03416,1.45934,3.366868001748806
10,6,722.588,293.47,-1.24545,-1.25479,1.7679489943434454
11,6,832.702,295.466,4.68166,-1.59424,4.945658857341456
12,6,895.349,297.017,4.29573,-1.07755,4.428815895405904
13,6,903.665,298.143,3.74047,-0.761368,3.817171341756092
14,6,849.378,299.035,0.517956,3.74312,3.778786280320177
15,6,713.596,299.182,1.93208,4.92877,5.2939311328444765
16,6,563.58,298.937,2.3635,1.66975,2.8938205390970606
17,6,438.291,298.215,-3.82584,-0.910856,3.932773875820475
18,6,232.331,297.558,-0.661196,-1.42325,1.5693376669525267
19,6,80.7175,295.712,3.83288,5.55034,6.745164431650276
20,6,12.5332,294.19,2.94801,-0.71903,3.034430276180357
21,6,0.0,292.94,2.60884,1.7493,3.1410343257595894
22,6,24.7236,290.995,1.70063,1.71706,2.416699700107566
23,6,19.0928,290.139,2.39558,0.180616,2.4023791698763954
24,6,22.4736,288.71,1.77306,2.23428,2.8523234181978734
1,7,10.0098,296.448,6.77113,3.03028,7.418274621183824
