hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,7.32812,286.066,2.69746,2.84322,3.919207881702628
2,1,5.52344,286.114,1.59821,1.59377,2.2570728869489347
3,1,5.47363,285.6,1.39572,1.33616,1.9321899140612446
4,1,6.96777,286.081,1.73812,1.42029,2.244612398277262
5,1,12.0625,285.135,1.81047,2.39283,3.000572783619821
6,1,13.2246,285.568,1.06273,0.875863,1.3771459790701202
7,1,11.6973,285.931,1.37295,0.0180225,1.3730682841746253
8,1,116.397,287.192,1.72605,1.5638,2.32910262601286
9,1,296.302,288.59,1.87602,1.60496,2.4688757850487333
10,1,442.075,290.53,3.6126,1.57203,3.9398168841838324
11,1,547.551,290.362,-2.08404,,2.08404
12,1,603.242,291.357,-2.61177,1.33519,2.933270336842481
13,1,605.642,292.686,-2.66212,1.38805,3.0022600981427305
14,1,552.102,292.704,-3.59992,4.09475,5.452192363526804
15,1,447.982,292.722,-5.70093,3.80984,6.856783771601668
16,1,305.749,292.471,-3.67083,1.91324,4.139502408079986
17,1,145.403,291.217,-3.91105,1.32525,4.129479345510763
18,1,18.6796,289.939,-4.55607,2.12663,5.027954753356478
19,1,0.0,289.581,-4.03498,3.9944,5.677701556122865
20,1,8.2041,288.475,-3.7707,5.16455,6.394587961119934
21,1,9.79492,287.567,-2.94131,4.60827,5.466942190018109
22,1,8.69336,286.87,-2.22184,1.64233,2.762936990685817
23,1,7.64258,286.754,-3.50708,1.51171,3.8190152199880014
24,1,6.6084,286.183,0.651861,2.9255,2.997244236514769
1,2,16.6738,284.521,-0.360641,3.44722,3.466033418661886
2,2,17.126,284.396,0.0938177,0.369646,0.38136586914574566
3,2,17.0547,284.322,-0.761502,-2.1902,2.318806015173326
4,2,17.8682,284.125,0.153651,-0.392694,0.42168377658738543
5,2,18.3311,284.335,1.06291,-0.194574,1.0805723990441363
6,2,18.8574,284.125,0.759509,-0.0587072,0.76177454434553
7,2,11.2305,283.96,-0.224708,0.00679207,0.22481062581400574
8,2,55.3971,284.648,0.440894,0.44368,0.6254913761483847
9,2,166.419,285.177,-0.0858955,-0.904317,0.9083871825434626
10,2,264.372,285.713,-0.466017,0.354261,0.5853825248587456
11,2,421.863,286.79,-0.367727,-1.66284,1.703014977071253
12,2,571.399,288.625,-0.189403,1.8679,1.8774780708197365
13,2,609.47,290.452,-3.146,-0.491829,3.1842128957155174
14,2,567.54,291.483,-3.38215,-0.486307,3.416933291820167
15,2,474.326,292.75,1.40552,-0.874241,1.655229227775114
16,2,336.874,293.431,-1.75237,-3.60825,4.011267714750537
17,2,171.145,292.838,0.0318165,2.05767,2.057915964895615
18,2,30.8671,289.476,0.290611,1.88346,1.9057482323016857
19,2,0.0,288.618,-0.374825,-0.80882,0.8914502639098829
20,2,16.8135,287.635,-0.174017,-1.46386,1.4741668887507273
21,2,28.9775,286.081,-0.11026,-0.878061,0.884956714942036
22,2,28.833,285.881,0.254237,-1.83081,1.8483781291361896
23,2,28.6777,285.602,-0.977297,-2.67042,2.843633661815284
24,2,29.8086,284.527,-0.479975,-1.90653,1.9660194916442209
1,3,13.4736,285.259,4.32393,-0.188522,4.328037798978193
2,3,15.5137,285.002,2.32868,1.95754,3.04215604366377
3,3,14.2051,284.816,2.21457,-1.07985,2.463817425744043
4,3,9.53223,284.272,2.65365,0.654669,2.7332123631472545
5,3,16.8066,284.436,2.2929,0.635015,2.379208788699512
6,3,12.8906,284.506,3.30883,1.58094,3.6671142949872726
7,3,13.6484,285.128,3.40566,-0.244184,3.4144027093264793
8,3,169.686,286.892,4.22214,-2.05388,4.695198529774859
9,3,345.56,288.517,-4.6855,,4.6855
10,3,484.81,289.71,1.84111,0.92555,2.060662232050658
11,3,580.973,290.34,-1.04644,,1.04644
12,3,624.133,290.913,-3.97016,,3.97016
13,3,611.532,291.285,-5.20997,,5.20997
14,3,543.743,290.788,1.30731,-1.20652,1.7789744086130077
15,3,428.06,291.033,1.53491,,1.53491
16,3,276.913,290.66,-2.22014,-1.035,2.449540083280941
17,3,119.051,289.23,-1.57414,2.15045,2.6650238164226603
18,3,13.5585,287.542,-0.942299,2.68962,2.849909323083982
19,3,0.0,287.4,0.562675,3.03054,3.0823328579543445
20,3,8.20703,287.508,0.489069,3.47022,3.504513566125975
21,3,20.7002,286.51,0.578705,2.67467,2.7365597172225202
22,3,21.3369,285.943,1.31234,2.81567,3.106482548558739
23,3,23.7852,286.174,1.52954,2.95409,3.326580878274268
