hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,24.6377,281.392,0.199314,0.527487,0.5638870505384922
2,1,26.166,280.966,-5.2543,-0.0821848,5.254942704859021
3,1,26.8857,281.508,-2.54674,-0.158859,2.5516897949164976
4,1,27.083,281.441,0.408951,-0.0935059,0.41950479584363515
5,1,26.4541,280.692,-0.760256,-2.60923,2.717732580375781
6,1,,280.938,3.64402,-3.39792,4.982443385207704
7,1,5.54082,281.465,1.84759,-4.05827,4.459051939706466
8,1,16.5349,281.044,-1.53464,-1.38219,2.065325428522101
9,1,37.7349,281.234,3.81994,-2.07689,4.348035611135217
10,1,61.9417,281.387,-0.019989,-5.40154,5.401576985633085
11,1,95.1523,281.638,2.50847,-0.0222912,2.508569042003317
12,1,133.482,282.018,1.28305,0.348783,1.3296115536460262
13,1,123.668,282.37,2.35689,,2.35689
14,1,171.753,282.865,1.31954,-1.94242,2.348229389987273
15,1,154.122,283.114,1.65358,-1.92907,2.540794734192434
16,1,134.653,282.994,1.78276,-4.95846,5.269208554346657
17,1,75.8066,282.841,2.20967,-4.4808,4.996019430396563
18,1,45.1209,282.619,3.40139,-3.19688,4.667921985905506
19,1,8.25,282.444,2.37402,-3.97208,4.62746047922616
20,1,0.0,282.221,1.86501,-3.8774,4.30261467715853
21,1,36.2588,282.096,3.00693,-3.19701,4.388906579661955
22,1,26.7178,281.943,-2.57195,-3.24419,4.140011540877635
23,1,25.0703,281.716,2.92334,-3.29318,4.403515784915504
24,1,25.8145,281.716,2.54459,-3.00746,3.9395118885085245
1,2,25.9189,283.338,-3.5458,-5.46763,6.51672275433749
2,2,25.2949,282.875,-2.8959,-4.31509,5.19675268971884
3,2,24.3555,282.963,-3.35631,-6.05534,6.92329107662678
4,2,24.6885,283.06,-3.07738,-3.573,4.715569601267698
5,2,24.3604,282.66,-3.33447,-5.00962,6.017888560392258
6,2,0.00146484,282.475,-3.72512,-5.24558,6.433710325372133
