hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,40.7822,297.437,0.627111,2.72025,2.7915995896297523
2,1,45.4082,297.216,-0.173887,-3.05059,3.055541856507451
3,1,41.7021,297.466,-1.11295,0.897005,1.429431940501191
4,1,44.7832,297.562,1.1988,-2.39845,2.681358581484394
5,1,0.0,297.442,-0.697283,-0.793085,1.0560243365159725
6,1,14.0039,297.591,-1.94679,-1.62372,2.5350459448499154
7,1,24.2695,297.966,1.49537,-1.27009,1.9619531199801894
8,1,64.1514,297.726,-0.359438,-2.80214,2.8250989815303815
9,1,59.9768,297.971,0.277428,-2.12739,2.1454031106726776
10,1,138.271,298.716,0.146084,-1.54681,1.5536929269183148
11,1,234.303,298.971,-0.916113,-2.75999,2.9080591171551173
12,1,125.491,298.725,0.510038,0.392445,0.6435462993981086
13,1,100.435,298.948,-1.79782,-1.78421,2.532895986119446
14,1,96.8645,298.226,-0.716576,-2.66623,2.760844721579973
15,1,95.6438,298.323,-0.0426731,3.40039,3.400657751900889
16,1,97.0496,298.448,0.390711,-2.48475,2.515280828858082
17,1,89.0178,298.351,-1.05587,2.19533,2.4360491098908494
18,1,40.061,298.471,-1.26654,1.18981,1.7377489484099824
19,1,12.0828,298.073,-1.76036,-0.960142,2.005178293759435
20,1,,298.096,-3.68981,3.60318,5.157286490830232
21,1,0.0,298.193,-3.00237,8.15991,8.694731555660589
22,1,36.0605,298.096,-0.817345,10.2301,10.26269939436136
23,1,29.4404,298.092,-0.705118,1.09519,1.302548475114842
24,1,30.3975,297.971,0.623907,3.09307,3.155367168737895
1,2,37.6279,299.463,-2.60531,1.48588,2.999246500456406
2,2,44.2891,299.31,-2.17975,-3.24688,3.9106955643337926
3,2,35.6172,298.803,-0.785805,2.80716,2.9150706275534732
4,2,40.6484,298.96,-0.0443592,-3.42873,3.429016936605102
5,2,0.0,298.625,-1.08693,-2.43469,2.6662955989537243
6,2,2.30566,298.81,0.905745,-4.80634,4.890938376285781
7,2,30.2383,299.06,-0.0934963,-3.76423,3.7653909559318923
8,2,91.167,299.689,0.443296,-5.05116,5.070574788839624
9,2,163.696,300.41,0.159264,-3.15766,3.161673875860064
10,2,268.646,301.085,-0.562901,-3.8642,3.9049838893138857
11,2,300.209,301.596,0.671778,-3.10277,3.1746601950734825
12,2,123.788,301.21,1.26883,-2.13978,2.4876872828593224
13,2,117.529,301.523,0.543982,-2.11917,2.187875203302053
14,2,150.771,301.673,-0.935326,-2.57834,2.7427489644289356
15,2,110.925,300.96,-2.08759,2.03613,2.916137408456604
16,2,95.7215,300.562,1.02743,2.5592,2.757737667890113
17,2,95.3147,300.597,0.67753,-2.98924,3.0650616108815827
18,2,22.7954,299.847,1.15045,-2.4723,2.7268667903841584
19,2,19.9266,299.596,-0.359478,-1.65155,1.6902194635561385
20,2,1.05859,299.162,-1.86071,-1.45542,2.3623058820779326
21,2,0.0,298.912,-0.913012,6.08178,6.149929989889641
22,2,39.75,298.65,-1.60006,7.26527,7.439377674006073
23,2,36.0234,298.622,-1.59574,3.70652,4.035427692079242
24,2,34.3545,298.287,-0.312616,6.79815,6.805334098040742
1,3,44.3008,296.742,-0.569178,1.85307,1.9385128373534182
2,3,44.1055,295.938,-1.15924,1.23554,1.6942244447534098
3,3,37.2354,296.174,-1.38541,0.795443,1.5975263485617381
4,3,43.5557,296.483,1.62947,-1.03517,1.9304790622537193
5,3,0.0,296.233,-1.00099,-3.44543,3.5878919806761185
6,3,8.43262,296.597,1.22801,-2.05341,2.3925929842327966
7,3,33.6641,296.847,0.327402,-1.45271,1.4891468744566467
8,3,67.9482,296.66,-0.292055,-2.49257,2.5096217499705014
9,3,85.9768,297.28,-0.357338,-1.65571,1.6938317656556094
10,3,136.131,297.779,1.34921,-2.52142,2.8597074047006976
11,3,139.225,297.405,-0.180761,-3.23851,3.2435507640887944
12,3,67.1469,297.474,0.219023,5.62487,5.629132578952905
13,3,95.576,297.905,1.0391,0.704071,1.2551672330972474
14,3,77.1458,297.91,-0.283958,2.03006,2.049823345892031
15,3,128.988,298.166,-1.28193,4.03906,4.237611380070145
16,3,183.346,298.044,-1.08878,5.14416,5.258119815485379
17,3,59.0335,297.358,-0.807821,-0.220687,0.8374231427480375
18,3,37.397,297.236,-0.377872,1.80504,1.844168281362631
19,3,8.35627,297.605,-0.64024,1.20587,1.3652947353959877
20,3,,297.918,1.03578,2.3981,2.612225836025668
21,3,0.0,297.977,-5.04485,9.1101,10.413665710617947
22,3,31.5283,297.677,-0.295372,2.1266,2.147014713127043
23,3,27.4473,298.099,1.06148,2.71238,2.912686913281275
24,3,27.4688,297.305,-1.20861,1.59112,1.9980993435012184
1,4,47.3926,297.504,-1.48812,,1.48812
2,4,45.9873,297.217,-3.14166,-1.0916,3.3259010982890036
3,4,40.2188,297.125,-1.0153,,1.0153
4,4,46.4229,297.037,0.523024,-1.56154,1.6468033507908586
5,4,0.0,297.156,-0.285173,-2.00012,2.020347409315784
6,4,6.39258,297.197,-1.66945,-2.0622,2.6532493555073184
7,4,18.7656,297.448,0.190683,-1.69001,1.7007333143644243
8,4,54.8154,297.662,-0.30475,-2.79237,2.808950476494735
9,4,64.6955,298.066,-1.68058,-1.89496,2.5328289594838416
10,4,90.8964,298.573,0.311123,-1.16498,1.2058092392783362
11,4,95.9122,298.202,-0.544043,-3.07542,3.1231700181464666
12,4,72.1938,298.292,-0.121798,9.32701,9.327805223786783
13,4,103.685,298.541,0.510778,-2.4346,2.487603530565914
14,4,112.115,298.666,-0.751732,4.34353,4.408100935859341
15,4,156.659,298.912,0.699514,6.48925,6.52684344830608
16,4,173.221,298.381,-1.86124,-0.746465,2.005348930691365
17,4,62.0022,298.161,-1.12716,2.51955,2.7601851148247287
18,4,41.6079,298.287,-1.97748,6.02379,6.3400688572364885
19,4,8.89533,298.037,-3.26719,-0.267759,3.2781435871817752
20,4,1.20117,298.49,0.701794,7.60903,7.641325301237737
21,4,0.0,298.294,0.275465,9.20288,9.207001751961656
22,4,33.7842,298.541,-1.23092,7.2682,7.371695550305914
23,4,28.0361,298.579,-4.02445,-0.428244,4.047170706312745
24,4,27.9365,298.469,-2.61486,1.0921,2.833756381483772
1,5,44.2842,297.278,0.835119,2.44291,2.5817112565623987
2,5,47.0332,297.192,,-1.19414,1.19414
3,5,44.0371,297.185,0.0960312,-1.31979,1.3232791222842746
4,5,45.9678,297.058,1.15486,-1.11135,1.6027477786913324
5,5,0.0,296.782,-1.26467,-2.18859,2.527709713752748
6,5,12.4648,296.997,-0.61281,-1.24482,1.3874843885608226
7,5,23.5703,297.276,0.357676,-0.977119,1.0405256657752369
8,5,64.1904,297.537,0.759703,-3.10682,3.1983556963866606
9,5,112.086,297.963,0.673912,-2.98481,3.0599425027022975
10,5,89.0058,297.914,0.622646,-1.06537,1.2339778272789184
11,5,77.8185,297.562,0.495996,-1.9514,2.013448283918909
12,5,103.663,297.789,0.0461712,-1.31849,1.319298169410327
13,5,108.998,298.108,-1.06246,-1.81351,2.101818206149143
14,5,125.911,298.325,-0.98513,-1.75998,2.0169310145118993
15,5,68.8313,298.073,-1.53388,4.83105,5.068711074513915
16,5,92.9559,298.25,-0.857336,-1.04041,1.3481387113335186
17,5,76.6585,298.254,-0.523642,-3.55565,3.5940016508988974
18,5,27.2485,298.013,-0.524357,4.86266,4.890849879013769
19,5,10.8875,298.06,-0.863873,0.194155,0.8854223422491664
20,5,1.17773,297.912,-2.80797,2.0397,3.470601044617488
21,5,0.0,297.659,-1.36125,1.78393,2.2439714364046615
22,5,38.1396,297.566,-1.33981,2.93421,3.2256284907285897
23,5,35.6533,297.724,-2.06352,7.85398,8.120536720611515
24,5,34.75,297.761,-1.5299,3.596,3.907916325869836
1,6,39.5938,296.25,-0.451014,1.1265,1.2134314476706132
2,6,44.2051,295.987,-0.0508404,-2.98614,2.9865727591793503
3,6,40.9404,295.672,-0.368813,-0.283659,0.4652799772717498
4,6,41.125,295.564,-1.14787,-0.366228,1.2048769584003174
5,6,0.0,295.239,-1.76271,-1.32824,2.2071175867406794
6,6,8.02539,295.834,0.0532055,-1.36591,1.3669458487190522
7,6,32.6211,296.457,-0.541739,-0.00153351,0.5417411704623529
8,6,80.292,296.915,0.604429,-1.1996,1.3432701053924336
9,6,137.477,297.34,0.852623,-1.06586,1.3649261957076655
10,6,220.506,298.358,-0.454502,-3.61029,3.638786329547807
11,6,454.99,299.795,-1.15049,0.0261383,1.1507868833224029
12,6,252.913,299.412,-0.713594,-3.27943,3.356170067463209
13,6,86.4822,298.079,-1.8027,0.295868,1.8268183170266277
14,6,27.9895,296.78,-3.87576,1.76248,4.257681449803402
15,6,94.1595,296.905,-4.52119,4.01855,6.048958845834546
16,6,123.097,297.457,-2.23429,-1.12342,2.5008247240660433
17,6,90.4241,297.78,-0.208212,-0.679671,0.7108480183449906
18,6,32.1157,297.35,-1.56733,0.936878,1.8259966363013924
19,6,14.4735,297.1,-2.12852,1.6004,2.663057932227536
20,6,1.24414,296.857,-3.45055,3.07778,4.623745779224891
21,6,0.0,296.49,-2.27922,1.31127,2.629500488933212
22,6,40.1396,296.352,-1.55709,3.66859,3.9853584350971496
23,6,35.6895,296.297,-1.83988,7.37254,7.598651489968467
24,6,35.3545,296.172,-3.50158,1.79815,3.936293423882422
1,7,43.1465,296.926,-0.872889,0.695841,1.11630188730558
2,7,47.0918,296.926,-0.709044,-0.97344,1.2042959883417366
3,7,43.8125,296.801,-0.864906,-0.755339,1.1483028319032398
4,7,47.3594,296.776,1.26619,-1.22463,1.7615208636289268
5,7,0.0,296.676,-0.880877,-2.95031,3.0790052590453625
6,7,13.1221,296.776,-0.64699,-0.985052,1.1785259873265417
7,7,20.4648,297.051,1.73072,-0.969307,1.9836702797211536
8,7,56.8232,297.526,-0.349672,-2.43007,2.4550989211198804
9,7,94.9299,297.926,-1.77628,-3.19965,3.6596353316826526
10,7,94.2558,298.176,-2.04044,-2.10443,2.931214938980081
11,7,113.772,298.301,-0.655371,-2.1096,2.209054844869407
12,7,88.5376,298.676,-0.894258,-0.539196,1.0442364181448567
13,7,90.5447,298.826,-1.31442,-2.43265,2.765047189271822
14,7,68.802,298.925,-0.239037,-1.57834,1.596338260823501
15,7,62.2376,298.95,-1.01924,-1.37793,1.7139256875664126
16,7,59.0496,298.7,-0.510656,-1.62635,1.7046359942333729
17,7,61.7991,298.676,-1.2463,-1.07909,1.6485444847197785
18,7,25.3267,298.326,-0.586857,4.30797,4.347758808782865
19,7,8.95783,298.05,-1.68663,0.712709,1.8310310962900112
20,7,1.75586,297.95,-0.19762,0.560206,0.5940407619313678
21,7,0.0,297.7,-0.0419178,0.998774,0.9996532423960021
22,7,39.0391,297.701,-1.45602,2.20179,2.639672980598165
23,7,36.3789,297.801,0.425741,3.15281,3.181425198740495
24,7,34.4844,297.825,0.11463,2.22589,2.228839682211352
1,8,42.1396,297.711,-2.24496,-1.04049,2.4743615018222376
2,8,43.8975,297.563,-3.21783,-1.83184,3.7027108575339773
3,8,45.4775,297.803,-2.1403,-2.48581,3.2802645390425447
4,8,47.9912,298.011,-3.37248,0.609358,3.427088928312774
5,8,0.0,297.97,-4.11916,3.23035,5.2347531200716615
6,8,1.68945,297.994,-2.95656,-0.136419,2.9597055896087032
7,8,54.2852,298.813,-3.33959,-0.681221,3.4083608111438255
8,8,149.269,300.036,-3.2442,-5.40467,6.303593534556301
9,8,212.508,300.394,-0.942299,-2.66743,2.8289768840167286
10,8,159.428,300.068,-0.88419,,0.88419
11,8,164.772,301.01,-1.68857,6.97243,7.173984161524195
12,8,91.1626,300.156,-0.639376,9.38951,9.41125388614482
13,8,197.92,301.041,-2.37106,4.73337,5.294026547015041
14,8,139.349,300.965,-4.27322,3.58377,5.577079574589195
15,8,120.613,300.537,-5.25556,5.33593,7.489530017197341
16,8,145.018,300.537,-3.43644,-0.356816,3.4549149817985394
17,8,96.9085,300.43,-3.67208,0.106462,3.6736229643015896
18,8,44.5688,298.65,-1.29682,7.60192,7.71173973878787
19,8,9.03596,298.34,-1.99131,5.73419,6.070111240512813
20,8,1.00977,297.968,-4.10778,6.3063,7.526172747047466
21,8,0.0,297.769,-1.0634,8.07788,8.147574169923217
22,8,36.8027,297.524,-2.33785,3.72913,4.401358106244026
23,8,33.4355,297.433,-3.79106,0.935038,3.904667973726319
24,8,32.3135,297.385,-2.06115,1.13995,2.3553822035924448
1,9,46.2734,298.459,-1.31722,1.65287,2.113539156320507
2,9,43.9951,298.334,-2.19732,1.46699,2.64202097692278
3,9,40.9873,298.358,-3.05534,0.402864,3.0817855081260928
4,9,47.0361,298.01,-2.11565,1.13084,2.3989110087912806
5,9,0.0,298.101,-1.81545,-2.46105,3.0582063051730177
6,9,8.65234,298.002,-1.61672,-0.653021,1.7436226612547223
7,9,24.7617,298.334,-0.969473,1.54436,1.8234378814012284
8,9,140.964,299.709,-2.78522,-4.26503,5.093911203515429
9,9,283.055,300.721,-1.16398,-1.97211,2.289992858613319
10,9,332.115,301.022,0.222256,2.66119,2.6704550072292923
11,9,102.131,300.921,0.811426,1.73512,1.91547737336571
12,9,206.741,301.76,-0.931368,-0.169079,0.9465907561692116
13,9,113.092,301.477,-3.23043,1.87985,3.7375813044534563
14,9,190.911,302.092,-2.70681,1.67947,3.185504647147764
15,9,123.003,301.027,-2.10127,0.99023,2.322905737605381
16,9,189.112,300.967,0.105555,1.9342,1.9370780825834046
17,9,74.8928,300.727,-2.89864,2.05568,3.5535804637013637
18,9,44.4204,300.219,-3.40912,4.11852,5.346429291106356
19,9,10.9031,298.763,-0.748638,0.174623,0.7687340549065067
20,9,0.285156,298.371,-3.10485,4.29458,5.299387785291807
21,9,0.0,298.209,-2.36272,3.19311,3.9722030751838453
22,9,39.9873,298.118,-2.24117,2.93617,3.6937700575157626
23,9,35.5479,298.494,-3.11723,2.22605,3.8304596950496688
24,9,35.3789,298.411,-1.53918,2.93389,3.313123240161766
1,10,39.25,296.482,-1.79672,0.800333,1.9669101833304439
2,10,46.6572,296.592,-2.14361,-3.43047,4.045143786443196
3,10,44.3477,296.217,-1.86881,0.448763,1.9219362752882834
4,10,47.6973,295.967,-2.14592,-2.59865,3.370156445760345
5,10,0.0,296.38,-3.21779,-4.91418,5.873954167041142
6,10,7.98828,296.423,-3.52101,-4.37372,5.614885400299814
7,10,26.9531,296.521,-3.34643,-0.696846,3.418214167166241
8,10,77.3076,297.064,-2.98639,-7.1996,7.794406032027072
9,10,188.164,297.69,-3.4589,-5.50922,6.505036065880034
10,10,254.131,298.569,-2.8461,-2.50677,3.7926482888477806
11,10,484.365,299.434,-3.61728,-5.72386,6.771062538331779
12,10,250.147,298.253,-5.94309,-1.60072,6.1548861294503245
13,10,35.7166,296.69,-4.97555,-7.65237,9.127697651620588
14,10,89.3645,296.965,-4.13454,-4.14475,5.854346553980214
15,10,46.8782,296.83,-3.71943,-3.22071,4.920074433278423
16,10,158.253,297.488,-2.30655,0.270137,2.322314987521934
17,10,103.08,297.618,-3.02071,-0.119124,3.023057960323619
18,10,23.8657,297.161,-1.84858,-0.743786,1.9926027276394056
19,10,15.4891,296.786,-2.57579,-2.71502,3.742462788659361
20,10,1.55078,296.585,-1.89049,-0.823583,2.0620963600154574
21,10,0.0,296.641,-2.24211,0.656977,2.3363809686412442
22,10,38.7832,296.536,-0.694786,2.02894,2.144603718498128
23,10,32.1709,296.526,-2.31742,2.67332,3.5379478909107744
24,10,32.5215,296.432,-2.40832,2.11749,3.206831633014119
1,11,45.8916,295.953,-0.595545,0.559122,0.816878973844351
2,11,43.2666,296.368,-3.13482,-2.43633,3.9702393254437442
3,11,41.8672,296.382,-2.33854,1.84915,2.9812958682593043
4,11,47.7012,296.52,-3.08635,0.703108,3.16542527666726
5,11,0.0,296.743,-3.65822,-1.83996,4.0948780653396755
6,11,5.03223,296.792,-1.93996,-0.858099,2.12126818092409
7,11,60.9961,297.723,-2.64916,0.669365,2.7324161851418243
8,11,212.745,299.078,-4.4317,-3.39393,5.582000155401288
9,11,289.992,300.127,-5.09171,-1.30903,5.257287348528707
10,11,156.834,299.392,-4.97306,-1.48724,5.190684789235425
11,11,191.959,300.055,-4.94639,-2.91624,5.742057973383759
12,11,93.4438,299.648,-5.31418,-1.19252,5.446339414946521
13,11,103.185,299.796,-3.28512,-2.52933,4.1460250437376756
14,11,174.255,300.312,-0.533958,1.87674,1.9512212005213556
15,11,193.394,300.632,-1.37275,3.55664,3.8123654929846373
16,11,175.315,299.686,0.443445,4.64611,4.667224185758062
17,11,92.6272,299.653,-0.246298,1.49709,1.5172149395863461
18,11,72.1782,298.403,-0.397404,4.30114,4.319460063343103
19,11,2.35627,297.202,-0.727642,2.88751,2.9777805292304533
20,11,1.46289,297.212,0.00892258,4.45181,4.451818941571395
21,11,0.0,297.012,-0.167894,2.55444,2.5599515832991844
22,11,31.6904,296.762,-1.22018,4.5348,4.696088827141156
23,11,28.3652,296.603,0.62203,-2.01223,2.106179216923384
24,11,29.8711,296.489,0.110723,-1.17939,1.184576023237428
1,12,41.2793,298.346,-1.00375,3.94975,4.075296200891414
2,12,41.9443,298.284,-1.71197,1.81465,2.4947536758966806
3,12,35.7422,297.844,-0.70475,2.77005,2.8582948701979647
4,12,40.8145,297.439,-1.44475,-3.76662,4.03419493665093
5,12,0.0,297.343,-3.28713,-4.12316,5.2731083833446855
6,12,4.93359,297.565,-1.67726,2.17999,2.7505558543138147
7,12,35.8438,297.986,-1.50756,-3.53474,3.8428015849377393
8,12,100.94,298.846,-1.88581,-3.85292,4.289670369911889
9,12,129.289,298.971,-2.34562,-3.50434,4.216910245665658
10,12,135.943,299.346,-1.16056,-4.61029,4.754121727269927
11,12,184.631,300.206,-1.43564,-4.42601,4.65302339664223
12,12,142.569,300.079,-1.01535,-3.99232,4.119411924644099
13,12,104.029,299.831,-1.18649,-3.80569,3.9863560924985113
14,12,98.3176,299.316,0.694557,-2.34592,2.4465792594250857
15,12,145.175,299.485,-1.46162,3.58398,3.8705614146787544
16,12,49.159,298.454,-1.99991,-4.16053,4.616237633506317
17,12,54.4553,298.61,-2.35274,-2.49705,3.430837246227224
18,12,10.2173,297.629,-1.0517,-2.88636,3.071993968027932
19,12,5.83283,297.375,-0.854107,-3.88397,3.976772778063766
20,12,2.00195,297.439,-0.894398,-1.97593,2.1689276491630602
21,12,0.0,297.359,-1.15813,-2.24439,2.525579452125789
22,12,38.1182,297.233,-0.280724,3.2223,3.2345051018936424
23,12,37.4434,297.344,-0.604532,5.89012,5.921061775849328
24,12,34.4209,297.344,-0.612421,2.24737,2.3293199432755047
1,13,35.3135,294.092,-0.384607,-1.90767,1.9460543089412998
2,13,37.874,294.115,-0.839903,,0.839903
3,13,37.4512,294.234,-0.472328,,0.472328
4,13,39.7207,294.268,-0.687914,-1.6006,1.742167050370314
5,13,0.0,294.036,-2.16701,-0.291132,2.1864789460509333
6,13,3.22363,294.162,-1.1548,-2.48701,2.742039711619801
7,13,15.6484,294.336,-1.17553,4.75823,4.901287944387679
8,13,47.1279,294.467,-2.35651,6.34728,6.770605791101708
9,13,63.6643,294.875,-2.20011,8.80718,9.077824825612137
10,13,83.787,295.321,-3.23478,,3.23478
11,13,44.8028,295.15,-4.82041,,4.82041
12,13,58.4126,295.657,-3.92844,,3.92844
13,13,117.217,295.732,-2.90231,0.568329,2.9574315187914326
14,13,54.0676,295.51,-2.63161,4.4158,5.140492275268975
15,13,100.878,295.808,-0.906931,5.94921,6.017941796234075
16,13,93.2528,295.815,-1.32316,6.53088,6.66356856046368
17,13,59.1585,295.936,-1.47384,3.45998,3.760806555248488
18,13,19.9438,295.459,-2.44526,6.70446,7.1364613331258235
19,13,6.21565,294.911,-0.905376,1.29083,1.5766888692053356
20,13,1.27344,294.488,-0.928089,3.5397,3.659347657974164
21,13,0.0,294.536,-0.00334358,8.88354,8.88354062922702
