hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,12.4678,277.712,-1.97135,5.47397,5.818124129253345
2,1,14.0771,277.456,1.16757,3.93107,4.10079639214141
3,1,30.4199,277.08,-1.94228,4.67623,5.063553950665481
4,1,27.8057,276.937,-1.37541,6.86172,6.998210773226254
5,1,26.2959,277.302,-1.65268,6.24447,6.459470316001149
6,1,0.0,277.551,-2.09179,6.14055,6.487059403658949
7,1,8.9873,277.806,-0.320839,6.19445,6.202753297239943
8,1,48.5831,278.591,1.11417,1.34359,1.7454537739510607
9,1,113.864,279.739,0.326673,1.70719,1.7381636703800363
10,1,189.11,281.212,1.37012,3.6559,3.9042071697593097
11,1,237.464,281.614,1.19763,3.70729,3.8959359287596094
12,1,378.296,282.637,1.20923,5.34662,5.481658746884924
13,1,407.524,283.966,2.13649,4.8519,5.301464243970716
14,1,608.403,284.94,4.14767,-2.13871,4.666609785808109
15,1,526.546,284.449,1.75097,4.26327,4.608835756869625
16,1,414.384,283.991,5.92269,4.4427,7.4037720201327115
17,1,263.629,283.484,4.15641,-2.2972,4.748986410603846
18,1,72.5823,282.085,4.45619,-0.927702,4.551731573467838
19,1,7.41797,280.568,5.9125,-1.48834,6.096951058160135
20,1,0.0,280.166,4.44908,-3.20941,5.485856851440803
21,1,12.5137,279.341,-0.889365,-0.213603,0.914656408075732
22,1,9.4043,279.172,-1.80404,-0.761354,1.9581165018752078
23,1,9.17969,278.502,2.24024,0.931413,2.4261503321453515
24,1,9.30762,278.275,0.500369,-0.142224,0.5201891985970104
1,2,21.459,276.345,0.0286493,-2.42397,2.4241392994814657
2,2,25.6963,276.164,-1.90713,0.225016,1.9203585699436447
3,2,50.9727,275.746,0.214461,-0.843793,0.8706205530367406
4,2,46.8564,275.615,0.6368,1.05948,1.2361278697610534
5,2,43.2168,275.337,-0.231778,1.01546,1.0415757547504645
6,2,0.0,275.343,1.28467,0.188397,1.2984107356722678
7,2,5.51758,275.852,4.38766,0.317492,4.3991318968251
8,2,37.4855,276.463,4.63028,2.58969,5.305279179694505
9,2,94.6219,277.25,-1.41259,1.76237,2.2586187205900865
10,2,131.993,277.879,-0.0546846,2.21791,2.218584046994199
11,2,208.245,278.935,0.0184298,2.30348,2.303553725860988
12,2,279.749,280.41,1.43774,4.76654,4.978654424560918
13,2,299.008,281.31,3.657,4.00034,5.41999715088486
14,2,295.95,282.1,5.91036,2.02486,6.247592604291672
15,2,423.89,282.439,4.32372,2.22713,4.863605933389341
16,2,260.352,281.938,4.78451,2.43782,5.369776745126374
17,2,244.879,282.035,5.92252,2.62858,6.479635481012801
18,2,154.145,281.25,4.12416,2.43509,4.789400694627669
19,2,18.3086,279.462,4.52578,2.50336,5.171991482784944
20,2,0.0,278.312,5.78941,1.40338,5.957075085350192
21,2,10.1533,277.864,4.73271,2.53786,5.370221347737912
22,2,10.7939,277.992,2.53287,3.63318,4.428930723018819
23,2,11.542,277.267,1.73829,2.36305,2.9335400843690542
24,2,12.8682,277.638,1.68396,4.41979,4.729721442717319
1,3,13.6699,276.206,1.47884,4.73228,4.957967501305348
2,3,18.2314,276.133,-1.08096,4.59855,4.723889988568743
3,3,25.3252,275.755,-1.80361,2.70845,3.2540298761074706
4,3,24.3428,275.565,,2.142,2.142
5,3,21.3213,274.95,-1.33969,0.321614,1.3777535560092016
6,3,0.0,275.97,-1.22167,-0.99422,1.575103487806436
7,3,9.72461,276.66,,-1.10145,1.10145
8,3,41.7237,277.653,2.12638,0.845059,2.288146983452112
9,3,95.786,278.165,0.668958,2.1486,2.2503303681379765
10,3,178.868,279.215,0.997561,1.75844,2.02169215814896
11,3,312.932,280.584,,2.62233,2.62233
12,3,357.749,281.448,2.24536,2.97015,3.7233630701423674
13,3,302.962,282.081,-0.627182,-0.49331,0.7979423646003514
14,3,332.856,282.893,-0.235633,9.88912,9.891926874228753
15,3,503.765,282.693,3.47997,,3.47997
16,3,247.602,281.841,4.78841,9.42171,10.56870330987676
17,3,247.801,281.71,6.09196,-4.5892,7.627105170482442
18,3,98.7307,280.463,5.32679,-0.713835,5.37440714045047
19,3,6.89453,279.023,4.5082,-0.403381,4.526210718819994
20,3,0.0,278.092,8.31236,-2.57172,8.70109605325674
21,3,4.29102,278.337,11.472,-2.4802,11.737042900151637
22,3,4.20117,278.338,10.3146,-0.810183,10.346369878053316
23,3,4.73242,278.21,12.1558,2.36598,12.383914365030146
24,3,7.5625,278.14,10.1644,-0.0977907,10.164870406503297
1,4,15.7861,277.316,-1.81315,3.87778,4.280734826043305
2,4,14.501,277.314,,3.82072,3.82072
3,4,21.9502,277.119,,3.04293,3.04293
4,4,16.417,276.956,,4.0668,4.0668
5,4,27.7012,277.198,1.7526,6.02718,6.276822883625123
6,4,0.0,277.573,,4.09514,4.09514
7,4,9.97852,277.989,,3.89708,3.89708
8,4,43.3683,278.401,,3.56772,3.56772
9,4,97.1454,279.483,,3.45719,3.45719
10,4,141.391,280.614,1.19239,3.30629,3.514732916766223
11,4,258.792,281.781,0.443234,4.88454,4.904608790755487
12,4,409.733,282.821,-2.22681,3.93744,4.523507105078978
13,4,378.93,284.056,-0.916733,6.00425,6.0738305422351875
14,4,232.762,283.521,1.93868,10.2509,10.432613812099056
15,4,455.561,283.858,2.29589,,2.29589
16,4,283.462,283.536,1.29964,,1.29964
17,4,219.754,282.947,6.9484,,6.9484
18,4,112.442,281.716,3.57045,-2.75729,4.511181812629591
19,4,7.71875,279.955,1.65078,0.635681,1.7689445842538427
20,4,0.0,279.324,3.75767,0.41754,3.78079667272653
21,4,4.23535,279.234,3.68144,0.330831,3.6962751012554516
22,4,4.53027,279.071,4.0651,-3.13196,5.131686998599974
23,4,5.18652,278.867,4.25391,5.76637,7.165666282000579
24,4,9.50391,279.112,3.23914,5.95397,6.778037083145827
1,5,19.9971,278.254,1.87045,4.38657,4.76870837516827
2,5,20.5508,278.016,2.5831,3.22453,4.131585571048965
3,5,43.6914,277.024,-1.80995,0.628863,1.9160865521340626
4,5,46.3369,276.222,-0.845134,-0.0337849,0.8458090194742606
5,5,44.6689,276.445,0.547519,-0.516276,0.7525410045552334
6,5,0.0,277.12,-1.77832,4.17326,4.536355481000139
7,5,10.9854,277.92,-1.55863,4.65001,4.9042757341935825
8,5,72.548,278.84,0.963291,4.29428,4.400996508642218
9,5,140.653,279.515,0.616223,6.52506,6.554093285064609
10,5,214.001,280.56,1.97705,2.85756,3.4748202624164604
11,5,273.542,281.129,-0.202762,4.24684,4.251677599988503
12,5,414.124,283.457,6.14087,5.59222,8.305613095088164
13,5,525.008,283.154,5.41481,3.27524,6.328298696624552
14,5,519.028,283.759,7.94552,4.4775,9.120268325022023
15,5,524.577,283.722,7.5288,-1.11417,7.610795242870485
16,5,394.384,283.112,8.47982,-3.20378,9.06485264749516
17,5,261.708,282.459,8.91227,-4.96029,10.199658496096816
18,5,134.043,281.748,4.38295,-0.130827,4.384902097701727
19,5,10.8438,280.892,8.7875,3.24847,9.368709280946868
20,5,0.0,280.217,9.92808,2.60357,10.263788249535354
21,5,10.373,280.089,9.20927,4.80251,10.386277303875532
22,5,10.96,280.376,8.46646,4.48718,9.582052456754763
23,5,11.9121,280.13,9.07373,2.00465,9.292534516233985
24,5,12.5078,280.789,7.00525,4.92858,8.565303752868312
1,6,21.9023,273.709,-1.46549,1.90952,2.4070578660472624
2,6,26.5713,273.256,-1.0751,1.57755,1.9090584099235937
3,6,52.4717,273.024,-1.73671,1.14791,2.0817922548131453
4,6,51.4912,273.016,-0.859782,2.02774,2.202488273549714
5,6,48.79,273.245,6.93277,1.98617,7.211669095417509
6,6,0.0,273.135,1.31836,1.14933,1.7490090161288476
7,6,7.14746,273.215,2.99899,1.25548,3.2511799474190903
8,6,45.1573,273.965,1.47306,2.56869,2.961093392600105
9,6,102.192,274.636,1.72169,2.80045,3.287360135214881
10,6,150.016,275.448,1.58838,2.735,3.162779793852237
11,6,225.479,276.333,4.1947,3.16969,5.257608086012117
12,6,299.78,277.583,1.0564,2.89203,3.0789313861955416
13,6,307.024,278.5,4.05983,2.50181,4.768781071196286
14,6,246.794,278.347,5.08224,2.14937,5.518057159408554
15,6,215.905,278.092,5.2368,1.23934,5.381453137917304
16,6,354.071,278.597,3.93001,1.88264,4.357672769919742
17,6,230.161,278.472,6.21696,3.7443,7.257435782120294
18,6,139.77,277.905,5.01918,0.574739,5.051979096405784
19,6,14.3789,276.402,5.13759,1.61908,5.386673468338322
20,6,0.0,275.465,5.97984,2.33893,6.420987460702598
21,6,10.9736,275.387,6.12479,2.19411,6.5059335407149685
22,6,11.6201,275.87,6.19498,1.25525,6.3208725475918275
23,6,12.8809,275.52,9.20362,1.70632,9.360456668710134
24,6,14.4902,275.426,3.3451,1.18053,3.5473010995544203
1,7,19.6875,276.724,-0.933265,1.37632,1.662901170432266
2,7,23.2656,276.552,1.31601,2.44572,2.777306003756158
3,7,48.2939,276.701,2.11973,2.72213,3.450108260591253
4,7,46.5381,276.75,2.53084,2.65225,3.6660034326361455
5,7,41.752,277.498,0.600253,2.39046,2.4646709061473095
6,7,0.0,277.497,-0.190425,1.2968,1.3107066493403472
7,7,10.8291,277.874,-1.47758,2.75597,3.1270774370488494
8,7,75.6378,278.475,,2.49643,2.49643
9,7,142.958,279.848,1.14015,0.660806,1.3178037001526441
10,7,208.954,280.674,1.875,0.928847,2.092458302908089
11,7,250.307,281.127,6.31335,1.77321,6.557641491161284
12,7,395.186,282.626,8.90747,3.07269,9.422549847944557
13,7,553.18,283.377,10.0012,0.374854,10.008222467617115
14,7,571.153,283.627,11.5861,1.74801,11.717220326088436
15,7,545.249,283.526,10.0708,-1.00187,10.120511653908611
16,7,402.946,282.552,10.2494,-1.85954,10.416721623025163
17,7,177.145,281.776,9.12174,1.56364,9.254788526876236
18,7,123.864,281.026,5.62904,3.64798,6.7077454783257835
19,7,10.4531,279.677,5.1166,3.39838,6.142359659316605
20,7,0.0,279.225,8.77672,1.96393,8.99376645256591
21,7,10.0615,278.999,8.94608,2.00954,9.169002038280938
22,7,10.9141,279.123,9.2941,3.75378,10.023530271236776
23,7,12.2656,278.748,10.0469,3.37575,10.598862565034986
24,7,14.4043,279.023,10.9789,2.34117,11.22574372497876
1,8,19.3096,275.523,1.4222,-1.47378,2.048091874989987
2,8,16.3271,274.922,0.246675,-0.412191,0.4803644201083173
3,8,32.2373,274.86,-0.962785,-0.695355,1.1876335850126503
4,8,26.8516,274.583,-1.32804,3.32803,3.5832211657250523
5,8,29.875,274.436,-0.722013,2.81575,2.906845512693958
6,8,0.0,274.334,1.00879,2.37785,2.582988170046468
7,8,7.39941,274.543,2.56539,2.70128,3.725337500213907
