hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,20.5713,292.539,0.684093,,0.684093
2,1,25.0947,292.164,1.16123,,1.16123
3,1,24.3926,292.216,1.67612,-2.47338,2.9878063656803464
4,1,22.54,292.567,2.59542,-2.92405,3.9097664097615854
5,1,22.5869,292.442,0.796434,-1.46088,1.6638742412682517
6,1,,292.317,2.0998,-2.1411,2.9989113441380693
7,1,6.90379,291.517,1.64267,-2.43056,2.933596196224013
8,1,24.8444,290.744,2.66821,3.28284,4.230411690332278
9,1,42.2869,290.993,2.96483,2.72553,4.027248528437251
10,1,46.3101,291.368,1.46646,-1.10523,1.8363110533076907
11,1,50.1737,291.471,1.38395,-1.41897,1.9821184281974678
12,1,42.8361,291.591,2.39454,-1.21129,2.683476341557719
13,1,46.6995,291.845,1.25148,0.111617,1.2564475894716023
14,1,90.3253,292.12,0.899483,0.304806,0.9497243626047508
15,1,53.9685,292.37,1.464,1.59346,2.163887883324827
16,1,43.4445,292.472,-0.666052,1.16879,1.3452491705271556
17,1,23.0033,292.249,0.0210295,0.419337,0.41986397730604375
18,1,7.82459,292.347,0.736951,-0.959001,1.2094542961195351
19,1,2.27123,292.466,-1.0635,-1.38957,1.7498391454359454
20,1,0.0,292.466,1.34393,-0.627348,1.483143067274361
21,1,55.7373,292.216,2.11699,-0.111015,2.11989881605821
22,1,52.5449,292.216,-0.547654,1.55544,1.6490356264544437
23,1,49.9209,292.221,2.03315,-2.5162,3.2349592520617625
24,1,48.0977,292.091,-4.47952,-3.10613,5.451068061150951
1,2,31.3105,291.25,0.508801,-0.481114,0.7002493403045803
2,2,31.1709,291.278,1.0206,-1.02865,1.4490497515613465
3,2,28.7031,291.052,0.223488,-4.22582,4.231725600572891
4,2,29.8564,290.766,0.0163231,0.573017,0.5732494447294388
5,2,30.4834,290.963,-0.133253,-1.3515,1.3580532434367216
6,2,0.015625,290.25,0.158878,0.54493,0.5676186429144131
7,2,5.80613,289.85,0.322361,2.05968,2.0847537784402745
8,2,21.1725,289.225,0.211672,-0.197144,0.2892590401698796
9,2,41.0916,289.5,0.729969,-1.80718,1.9490393257605143
10,2,49.6695,289.935,0.326326,-4.16676,4.179518818701023
11,2,58.5174,290.25,0.0978155,-3.25783,3.25929811170139
12,2,64.2267,290.814,0.42823,-2.03844,2.0829350845621666
13,2,78.0276,291.35,0.602065,-3.95674,4.002283559647542
14,2,69.9816,291.6,1.25056,-3.745,3.948281311355613
15,2,70.9997,291.81,1.71693,-4.84795,5.143001830390497
16,2,38.6163,291.935,1.09908,-4.96061,5.080908227718742
17,2,29.8471,292.173,-0.412076,-4.61289,4.631259092501304
18,2,11.7465,292.06,1.29554,-5.27052,5.427412363364332
19,2,3.02905,292.1,1.33445,-6.36076,6.499232614709216
20,2,0.0,292.213,0.438655,-5.36416,5.382065654990192
21,2,58.9062,292.213,1.71953,-6.20721,6.440981245509104
22,2,54.9365,292.088,1.25557,-5.64622,5.784138338015438
23,2,51.8311,291.963,0.0316887,-4.5284,4.528510873753942
24,2,49.7725,291.963,-2.88919,-5.049,5.817200345191835
1,3,19.5908,290.774,2.25734,-0.842443,2.4094177893941517
2,3,19.875,291.209,1.5709,-1.90804,2.471506312271931
3,3,15.9443,291.523,2.34068,-1.87426,2.998605244109334
4,3,15.71,291.585,1.61691,-2.45823,2.942327765732431
5,3,17.5273,291.523,1.07817,-1.62103,1.9468407253291165
6,3,,291.148,1.01386,-1.34472,1.6840973778258785
7,3,5.21629,290.398,2.49961,-1.64247,2.9909459796191573
8,3,16.2194,290.031,1.9314,-2.26208,2.9744431220650362
9,3,31.5135,290.159,0.788074,1.31001,1.5287860640311972
10,3,40.4976,290.537,1.07486,0.413322,1.1515898120789363
11,3,58.0955,290.717,0.648597,1.34373,1.4920751929138827
12,3,52.3361,291.03,0.0322342,-0.917348,0.9179141554380998
13,3,81.2776,291.587,0.406753,-0.765336,0.866710560628518
14,3,62.4191,291.289,-1.12103,-1.42469,1.8128568219801584
15,3,59.2341,291.474,-0.258656,-0.934861,0.9699835130851453
16,3,26.0851,291.413,1.06735,-1.61051,1.9320917376253128
17,3,16.8471,291.349,1.00296,1.95156,2.1942003543888147
18,3,5.27772,291.535,1.30775,-1.41017,1.9232237236993515
19,3,0.911858,291.599,-2.79299,-1.30705,3.083694674023354
20,3,0.0,291.596,0.970393,-3.16153,3.307103644482434
21,3,47.1621,291.594,0.296678,-5.17156,5.180062805534698
22,3,45.5723,291.477,-1.94951,-3.72874,4.207622990204802
23,3,42.2354,291.718,-0.154835,-1.42831,1.436677880850471
24,3,41.1816,291.352,0.760713,-5.15203,5.207887996997343
1,4,20.75,292.114,1.85304,-1.09342,2.1515865165035777
2,4,20.5664,292.031,1.42148,-1.47445,2.0480742644982386
3,4,17.5684,291.941,2.04234,-1.60912,2.600080739130999
4,4,17.3789,292.031,2.64474,-1.7512,3.1719632891318272
5,4,18.3623,292.152,2.68022,1.13873,2.9120929348666054
6,4,,291.906,2.4162,-1.27001,2.729642438140937
