hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,42.7705,299.115,2.25706,2.91014,3.682829708688687
2,1,42.75,298.651,1.91908,-3.12595,3.668028278094377
3,1,40.458,298.776,-0.594375,,0.594375
4,1,42.3848,298.536,1.94119,-1.52864,2.4708214961222916
5,1,0.0,298.503,0.621147,-1.55747,1.676763667458536
6,1,29.7773,298.449,-0.771501,-1.56115,1.7413796586330623
7,1,159.431,299.454,1.23036,-1.04575,1.6147379948771874
8,1,322.79,300.467,1.00258,-6.68067,6.755480612458302
9,1,417.709,301.311,-0.963459,-4.3835,4.4881316262650985
10,1,327.89,300.163,-0.99156,,0.99156
11,1,312.319,300.021,-2.24696,-4.81299,5.311657178480178
12,1,449.342,301.39,-2.07334,,2.07334
13,1,500.543,301.913,-2.47951,0.866643,2.626602354668289
14,1,307.901,300.809,-1.50936,-1.51653,2.139633344874771
15,1,226.233,299.597,-5.29598,3.10754,6.1403753152392895
16,1,449.832,301.166,-2.11098,4.73918,5.188069355049141
17,1,274.727,301.533,-1.26853,-0.807278,1.503617680856407
18,1,91.8614,300.698,-1.93594,2.26524,2.9797946139289535
19,1,30.074,300.47,-0.122749,0.813877,0.8230814589881125
20,1,9.05078,300.199,-1.51109,6.41736,6.592867536793076
21,1,0.0,298.955,-1.05749,0.0483809,1.058596151317777
22,1,35.0312,298.8,0.146329,-1.48605,1.4932370135852513
23,1,35.1807,298.972,1.2914,-0.572152,1.412470131048441
24,1,33.9121,298.824,1.35188,-0.654685,1.5020625764677715
1,2,24.4707,298.183,-0.457299,-2.90822,2.9439541341197897
2,2,23.4277,297.74,-0.494492,-1.6987,1.769210001120274
3,2,25.1035,297.365,0.340196,1.80153,1.833369482487368
4,2,26.1904,296.933,-0.229712,-2.66584,2.675718690098793
5,2,0.0,296.43,-0.270454,1.32437,1.3517030972132897
6,2,23.5859,297.187,-1.56691,0.73426,1.7304174917342925
7,2,118.587,297.827,0.141981,-1.25571,1.2637112836645088
8,2,279.368,299.2,-0.226421,-1.87891,1.8925034365466817
