hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,24.9541,275.548,0.439243,-1.68889,1.7450741660883644
2,1,28.1572,274.751,2.63277,0.699995,2.724237668215642
3,1,30.8955,274.727,4.67132,-1.70412,4.972449649498725
4,1,32.6494,274.635,3.13163,0.0343533,3.1318184184465245
5,1,31.917,274.699,0.65411,1.91054,2.019411543915702
6,1,30.9844,274.661,2.52522,1.24977,2.817562972020324
7,1,30.4736,274.589,2.19552,2.11545,3.048841874040043
8,1,13.3633,274.962,3.17991,-1.50053,3.5161652249289994
9,1,38.2031,276.773,-3.43927,-3.25726,4.736910474190958
10,1,124.032,276.437,2.64162,2.32696,3.5203549630683555
11,1,126.85,276.284,1.75493,-3.01163,3.4856411980868023
12,1,135.727,276.096,2.08844,-1.93987,2.8503819481781734
13,1,153.723,276.188,1.78808,-2.96254,3.460328501457629
14,1,239.173,276.631,-0.165029,-5.17182,5.174452307562705
15,1,266.33,276.739,-0.927444,-4.57164,4.664766303121304
16,1,152.036,277.044,0.668545,-5.41423,5.45534956807765
17,1,36.8852,275.488,-1.56962,-5.70398,5.916003277957172
18,1,4.09766,275.504,1.50209,-3.08581,3.431981603126683
19,1,0.0,275.697,-2.202,-2.61449,3.418239599574611
20,1,6.60645,275.213,-2.07001,-0.521994,2.1348112647576127
21,1,6.30664,275.459,3.13418,-1.72257,3.5763573195781206
22,1,6.16699,275.714,-1.30776,-0.238165,1.329270019531397
23,1,6.21289,275.404,0.215909,-0.375403,0.43306363122525077
24,1,6.67871,274.715,2.54355,-0.870226,2.68829683881375
1,2,34.4141,273.642,-0.221889,-4.41984,4.425406236033139
2,2,33.4922,273.378,0.379845,-4.39864,4.415010314101769
3,2,35.8828,273.464,0.626393,-4.94289,4.982422075913381
4,2,37.0508,273.306,0.820103,-4.91487,4.982822096714772
5,2,37.9238,273.116,0.882626,-5.54746,5.617236073682145
6,2,37.4775,272.955,1.43538,-5.20433,5.398644875642405
7,2,36.9229,272.621,1.45528,-5.3157,5.511307137912022
8,2,2.43555,272.927,1.10862,-5.68412,5.7912225374958615
9,2,93.8594,274.276,1.18524,-5.18353,5.317309199068642
10,2,245.517,275.788,-0.101053,-4.14814,4.149370695468049
11,2,376.741,277.672,-3.33296,-4.23624,5.390208873429674
12,2,463.821,278.713,-3.67279,-2.8759,4.6647815805351485
13,2,486.676,279.31,-4.39356,-1.23989,4.565161189454322
14,2,446.969,279.898,-4.51806,-1.58979,4.7896031576426035
15,2,351.627,279.648,-3.97823,-2.17662,4.534753417474868
16,2,244.676,278.935,-3.9213,0.216631,3.9272792974476616
17,2,135.237,277.684,-4.55888,-3.5785,5.795606017009783
18,2,15.2832,276.077,-4.93346,-3.08239,5.817229210173861
19,2,0.0,275.083,-0.406588,1.01002,1.0887856548210029
20,2,27.4199,274.469,-1.87275,-0.91213,2.0830683376692183
21,2,26.6064,273.696,-1.65977,-0.173744,1.668838946823809
22,2,28.9502,273.864,-2.72621,-3.23865,4.233329043034571
23,2,30.4473,273.729,-2.69767,-3.09952,4.109068952852946
24,2,25.707,273.553,-1.64297,0.312391,1.6724050220508786
1,3,28.207,274.746,-2.41232,-5.54045,6.0428365843285885
2,3,27.1514,274.141,-0.389687,-4.78633,4.802167305172635
3,3,28.665,274.442,-1.79841,-4.40334,4.756435817258549
4,3,29.0117,274.692,-2.83029,-3.86848,4.793295212533858
5,3,28.0352,274.326,1.19317,-3.64805,3.8382187862861596
6,3,26.0977,274.863,-2.69792,-5.57152,6.190364079502917
7,3,17.8818,274.979,-2.47685,-5.68435,6.200533916123676
8,3,12.877,275.172,-3.42409,-6.12455,7.016730366103575
