hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,32.2715,298.817,1.39343,0.905796,1.6619607572129975
2,1,31.1924,299.142,1.59863,-0.84861,1.8099051933733987
3,1,30.125,298.578,0.748837,1.07119,1.3069831172088644
4,1,32.5879,297.433,-1.53994,-0.0370617,1.5403859169723964
5,1,0.0,296.398,-0.577908,-0.534936,0.7874859875324766
6,1,19.666,294.272,0.584014,-3.44485,3.4940039889353307
7,1,97.9088,295.044,-0.405207,-1.67312,1.7214886718328994
8,1,120.818,294.963,0.232379,-1.3241,1.3443365685872717
9,1,350.915,296.88,1.68315,-1.45361,2.2239550253096394
10,1,582.707,298.772,0.192168,,0.192168
11,1,703.427,299.304,0.00249481,,0.00249481
12,1,744.473,300.078,1.96028,-2.61867,3.271105355579364
13,1,518.334,300.449,-1.69352,-3.29086,3.701049787560281
14,1,619.174,300.532,-1.81919,-2.44029,3.043758784825105
15,1,463.415,298.901,-1.71698,,1.71698
16,1,436.525,299.15,-2.24718,-1.41275,2.65437007873808
17,1,234.838,297.22,-1.74597,,1.74597
18,1,152.462,297.338,-0.969283,,0.969283
19,1,34.0983,297.43,1.27445,-1.10526,1.6869565703064202
20,1,6.73828,297.3,-1.76611,-1.19329,2.1314515139219097
21,1,0.0,296.8,1.55669,-1.11328,1.913811932897274
22,1,46.8164,296.429,2.14045,-1.90205,2.8634455477623457
23,1,38.4473,296.095,1.13555,-1.13253,1.603776169981335
24,1,40.6084,295.841,2.29013,-1.27649,2.621854713175389
1,2,16.1816,298.25,-0.7721,-0.208951,0.7998743216287169
2,2,12.875,298.085,-0.84034,-0.631813,1.0513605388110208
3,2,11.9912,297.9,-0.545109,-0.508399,0.7453947713004164
4,2,16.124,297.585,-0.794819,-0.548292,0.9655886080650496
5,2,0.0,297.46,-0.152615,-2.89089,2.8949155998621103
6,2,11.2109,297.65,-0.0497751,-0.935082,0.9364058454025209
7,2,89.315,298.214,-1.73773,-1.74832,2.465020968531505
8,2,182.365,299.092,-0.040082,-0.607307,0.608628260084101
9,2,312.399,300.088,0.290082,-0.779293,0.8315318073128652
10,2,465.129,301.1,0.860625,0.483227,0.9870074590163946
11,2,545.927,301.951,0.0439987,-1.03777,1.038702295415626
