hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,26.9854,272.08,3.03548,-2.51361,3.941113302418493
2,1,28.29,271.489,4.74851,-2.71204,5.468410023187727
3,1,29.4424,270.534,1.46065,-4.97739,5.187283454236909
4,1,28.8945,269.768,6.30098,-4.44065,7.708548591200551
5,1,28.2178,270.375,5.48577,1.10792,5.59653099869017
6,1,28.2354,270.243,4.42316,2.31612,4.992870541081553
7,1,0.0,269.521,2.23379,-6.23688,6.624838858304404
8,1,8.72656,269.994,5.03878,1.83868,5.363771810097816
9,1,118.068,270.993,,-2.11904,2.11904
10,1,253.769,272.137,,-8.83957,8.83957
11,1,358.848,273.517,3.6215,-3.90075,5.3226978885242024
12,1,402.011,274.392,4.30678,-5.43848,6.937248638963433
13,1,372.5,275.146,1.73836,-2.16278,2.774799599610754
14,1,339.948,275.734,0.686469,-4.04288,4.100746076308676
15,1,279.515,276.238,0.77321,-2.5979,2.7105235867079265
16,1,160.878,276.21,1.23266,-0.426369,1.304316372572621
17,1,37.3257,274.583,2.58041,-2.26317,3.4322666296486934
18,1,,273.732,3.67068,-3.19296,4.865067853997516
19,1,0.0,272.792,-2.92727,5.57088,6.293140204007853
20,1,19.1729,271.78,3.44394,-0.42149,3.4696363705293383
21,1,17.959,272.167,3.74749,1.02002,3.8838282789665146
22,1,17.6836,272.433,-2.82936,1.54156,3.2220622655684354
23,1,19.1631,272.437,0.00629902,2.31165,2.311658582090565
24,1,22.0791,272.411,,3.71655,3.71655
1,2,48.0801,267.152,1.24252,0.173891,1.2546290409045218
2,2,48.7324,266.678,-2.80032,-1.54212,3.196861929580319
3,2,47.4062,265.061,-0.703409,-1.67173,1.8136883453837926
4,2,45.0371,264.121,1.71406,-3.32932,3.7446459573636597
5,2,39.8887,263.786,1.88225,-3.00633,3.546954345829673
6,2,38.3613,263.028,4.39972,-2.13798,4.891676048022805
7,2,0.0,262.363,4.07949,-0.580633,4.12060351657242
8,2,10.6816,262.315,1.99288,-1.12909,2.2905053858264557
9,2,72.9118,262.773,3.81584,0.785257,3.895800747169829
10,2,176.316,263.111,5.3219,-1.53586,5.539087068245092
11,2,263.036,264.298,1.69669,-1.57799,2.3170691392791887
12,2,293.136,265.952,-1.786,1.00927,2.051443865403097
13,2,300.406,267.54,0.9991,1.79815,2.057071761631081
14,2,302.495,268.6,0.863227,-0.43009,0.9644367587504118
15,2,259.015,269.361,1.24489,0.247318,1.2692191714688208
16,2,160.948,270.011,1.31811,0.956444,1.6285573668851827
17,2,47.0366,268.726,-0.482088,-0.397938,0.6251107834520214
18,2,0.0,267.883,-0.96799,0.96134,1.3642504299797746
19,2,0.0,267.735,0.280248,-1.3051,1.334850160693701
20,2,32.1514,267.803,0.20371,-1.64512,1.6576844025628037
21,2,33.7871,267.234,-0.452222,0.113766,0.46631259905775657
22,2,35.4033,266.411,5.21654,-3.83686,6.475630025812161
