hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,22.6094,291.37,0.293151,1.38294,1.4136691806787753
2,1,32.9629,292.71,-3.53053,6.62978,7.511233249560288
3,1,31.6035,292.081,-3.90582,8.08445,8.97851667453483
4,1,33.8418,291.95,-0.776866,6.60048,6.646040701978585
5,1,36.3066,291.889,-3.4809,5.92165,6.868959421375264
6,1,0.0,291.729,-4.97305,5.10439,7.126431335149452
7,1,2.32422,292.335,-2.81353,6.06458,6.685438028828029
8,1,91.5023,293.808,-3.89353,2.70137,4.738879164718172
9,1,141.332,294.118,-1.13233,0.967268,1.489220807242499
10,1,259.605,295.47,-0.218981,0.420475,0.4740800607344713
11,1,283.597,297.369,-2.78134,4.61612,5.38928715601609
12,1,305.403,297.297,-1.12093,6.6481,6.741937234571381
13,1,285.337,297.986,-1.48382,-0.145113,1.4908989151411305
14,1,297.683,298.959,-1.51421,2.13379,2.6164654953199746
15,1,191.182,298.59,0.908468,4.01935,4.1207388329672145
16,1,160.831,297.188,-2.00844,-1.35321,2.421777970355664
17,1,49.058,296.072,-1.35874,-0.898962,1.6292044270268848
18,1,13.793,296.016,1.09682,-0.384235,1.1621749642910915
19,1,,295.009,1.52069,-2.70734,3.105187265158093
20,1,34.4883,294.857,-0.562581,1.1659,1.2945347394183748
21,1,29.5107,295.941,-0.976377,4.04993,4.165962679985143
22,1,30.416,296.241,-3.25078,3.6227,4.86739415893145
23,1,35.4375,298.294,4.661,4.78031,6.676547363428196
24,1,24.8945,295.721,0.367384,2.10122,2.13309551869015
1,2,38.9844,289.616,2.39081,0.936651,2.56773977495793
2,2,40.8311,289.56,-1.40748,2.87929,3.204888586909068
3,2,42.0322,289.887,1.8139,4.35154,4.714460051967776
4,2,41.5625,289.625,0.827138,2.35,2.4913163731336896
5,2,43.3213,289.463,0.0903921,-0.0939789,0.13039465245024429
6,2,0.0,289.435,-0.608792,6.00283,6.033622105183917
7,2,10.4766,289.69,0.0287571,6.60852,6.608582568236582
8,2,6.97101,290.012,0.361355,-0.982222,1.0465837249398635
9,2,19.3943,290.342,0.436034,0.0278149,0.43692026482873275
10,2,33.9961,290.725,0.313734,-0.454525,0.5522879668986099
11,2,40.4877,291.04,3.46573,10.7675,11.311513633590334
12,2,43.0284,291.475,0.227707,-0.595064,0.6371433448957935
13,2,39.5713,291.69,9.45758,-0.172457,9.459152228040788
14,2,42.8859,292.04,0.678171,0.627926,0.9242331776759585
15,2,26.7133,292.56,2.00612,-0.502138,2.06800871019539
16,2,25.6746,293.0,0.758649,-0.153011,0.7739254946840813
17,2,24.7768,293.463,1.01333,0.810999,1.297904875906166
18,2,10.7891,293.997,1.09829,4.28178,4.420393748581681
19,2,0.0,294.287,0.238461,5.07195,5.077552604456304
20,2,36.2539,294.121,-1.78328,5.15515,5.454874799745637
21,2,30.7617,294.258,2.63104,8.7179,9.106269921960363
22,2,32.6504,293.625,1.00947,5.31117,5.406251608073749
23,2,46.3525,293.5,2.32018,2.75199,3.599539441720288
24,2,28.3623,293.75,-2.42949,1.64419,2.9335613878356117
1,3,12.5078,291.276,2.53339,5.44446,6.005015369147693
2,3,22.2373,291.285,-1.09937,10.1464,10.205784994643968
3,3,28.0459,290.541,-2.315,8.07566,8.400923129966134
4,3,30.6377,290.176,0.594228,5.93838,5.968036858162322
5,3,33.1162,290.038,-2.00629,3.71803,4.224801373437573
6,3,0.0,290.422,-6.33487,-1.9708,6.634352308771369
