hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,9.28418,282.208,4.20843,-0.253618,4.216065126966613
2,1,8.68066,282.621,4.86532,-4.7753,6.817244956168143
3,1,10.3301,282.282,0.562718,-2.54079,2.602357656361631
4,1,9.54688,282.568,0.734575,-0.365585,0.8205198491505248
5,1,6.05859,282.323,-0.162601,-2.65537,2.660343760137212
6,1,3.53027,282.068,1.40846,-2.80836,3.1417583390833865
7,1,,281.197,-4.99894,-4.53567,6.749940997705091
8,1,21.8554,281.073,8.15265,-5.21971,9.680448052988043
9,1,39.7911,281.012,0.213702,-7.4584,7.4614609229563085
10,1,71.0754,281.858,2.00406,-6.09438,6.415428595814936
11,1,85.9082,281.744,2.79469,-6.83338,7.38277552283015
12,1,86.5153,281.438,3.10814,-8.84246,9.37281351095817
13,1,33.7119,280.71,5.85916,-6.14995,8.494212200557508
14,1,44.0473,280.215,5.72484,-3.94139,6.9504207180357085
15,1,13.6736,280.37,6.48899,-2.37834,6.911113685629836
16,1,45.1975,281.472,2.94865,-2.54563,3.8954805761805567
17,1,20.2313,281.496,0.920215,1.29013,1.5846864242256258
18,1,1.83594,281.534,2.64193,-4.96657,5.625532125034929
19,1,0.0,280.97,5.09528,-4.82844,7.019666025673871
20,1,9.48438,280.971,4.99694,-3.60051,6.158983814209939
21,1,9.28027,281.22,2.97814,-2.72792,4.038671240148175
22,1,11.2354,281.23,5.16502,2.11265,5.580387228759309
23,1,10.6953,281.272,6.27826,-1.85949,6.547843285212315
24,1,10.2598,281.124,0.153113,-6.67751,6.679265183451619
1,2,15.9609,279.76,1.14886,-0.937212,1.4826481823224282
2,2,16.6914,279.232,0.839933,0.29599,0.8905602307474773
3,2,19.7471,278.59,0.962132,0.875715,1.3009899102794764
4,2,20.8896,277.839,2.08711,0.240372,2.1009061974500436
5,2,19.8896,277.471,1.92285,0.22695,1.936196897270523
6,2,19.4688,277.16,0.775651,0.826899,1.1337532491693245
7,2,0.677734,276.813,-0.186436,-0.00148964,0.18644195108217892
8,2,83.9335,278.694,1.1839,-0.186502,1.1984999816453898
9,2,243.041,280.189,0.133136,0.824806,0.8354819759468184
10,2,388.654,281.713,0.339023,-1.59975,1.6352787704330414
11,2,501.768,283.563,0.435802,0.0606632,0.4400038716173302
12,2,566.797,285.479,0.309796,-1.68768,1.7158780096545325
13,2,579.54,286.689,-0.800998,-0.0552197,0.8028991289521306
14,2,501.266,287.109,1.87572,0.196791,1.8860149034620592
15,2,431.736,287.89,0.686252,-2.14983,2.256703533121708
16,2,295.119,285.916,-5.95467,-2.42942,6.431187786505693
17,2,123.794,285.644,-2.95088,-2.87882,4.122535308132607
18,2,11.8516,284.27,-5.4108,-2.26832,5.8670292535831114
19,2,0.0,283.161,-3.52581,-2.71809,4.451892788938206
20,2,19.0195,282.5,-2.33412,-3.43645,4.1541912301794675
21,2,18.7627,281.524,-2.04139,-3.01113,3.6378808404069534
22,2,20.6621,280.722,-4.86135,-3.21157,5.826397316301043
23,2,21.4707,280.162,-2.56842,-3.73937,4.536482039345025
24,2,21.959,279.19,-1.20236,-3.16579,3.3864281911329526
1,3,17.2773,281.834,5.11273,-3.23799,6.0518251208209906
2,3,19.3984,281.586,6.69638,-3.39249,7.506696577356781
3,3,24.918,281.34,1.56467,-6.52712,6.712040502209444
4,3,25.5869,280.651,3.06026,-6.13805,6.858633177980872
5,3,22.9199,281.083,-7.85303,-5.50059,9.587834506759073
6,3,19.4883,280.395,-3.68626,-1.40601,3.945298075899969
7,3,,280.398,-1.56827,-2.98196,3.369207063167831
8,3,120.73,281.084,11.5081,-6.69529,13.31402545416299
9,3,188.932,280.896,11.3934,-12.2885,16.757589200419016
10,3,156.216,280.216,5.89908,-17.2609,18.24110231472868
11,3,181.533,281.649,-1.01732,-7.42615,7.4955082419339645
12,3,210.187,281.086,3.57933,-9.34832,10.01012937335477
13,3,53.6807,279.904,4.39627,-7.12504,8.372179221355692
14,3,48.0473,279.349,5.2224,-8.51171,9.986123816781966
15,3,38.8298,279.277,8.65549,-5.71184,10.370275952244473
16,3,43.3225,279.774,5.80558,-6.37327,8.62109793641738
17,3,26.5126,279.957,4.75029,-6.99991,8.459550525423913
18,3,0.996094,279.787,3.63412,-2.27028,4.284973681692806
19,3,0.0,279.712,4.70465,-5.95051,7.585664168851664
20,3,6.8623,279.468,-4.15345,-9.60442,10.464035093543025
21,3,6.44629,279.341,0.395132,-5.34511,5.359694973552506
22,3,13.9307,279.341,-5.21486,-9.73891,11.047222854984868
23,3,16.5186,279.966,2.24115,-7.60266,7.926108275698737
24,3,19.459,279.59,1.05595,-9.23611,9.296276584450357
1,4,23.9355,282.539,-1.23102,2.79912,3.05785595062946
2,4,25.1768,282.132,3.92099,-1.17667,4.093740938188444
3,4,28.6064,281.995,3.67405,-2.57009,4.483749102101945
