hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,3.88086,282.885,3.33549,1.14782,3.527461451596601
2,1,5.1123,282.939,3.38719,-1.19573,3.592050435197145
3,1,6.71191,283.065,3.58427,,3.58427
4,1,12.3398,282.97,3.83365,-1.54004,4.131415680381242
5,1,11.3584,282.965,3.11433,-1.24988,3.3557788013067844
6,1,8.83496,282.424,2.43978,-1.616,2.926428274945416
7,1,0.0,282.59,0.801832,-5.14852,5.210584683759012
8,1,30.9863,283.34,2.00675,0.321072,2.032272814285523
9,1,96.2679,284.697,2.51327,2.38126,3.4622139276047053
10,1,216.745,286.216,2.61687,-3.18409,4.121460630043674
11,1,320.117,286.892,1.86298,-0.854189,2.049471475312843
12,1,258.659,287.397,0.258799,2.63766,2.650325866379642
13,1,240.436,288.267,0.0153208,2.84333,2.8433712764626144
14,1,263.034,288.37,-2.04762,4.16743,4.643298447149397
15,1,215.371,288.767,-3.57158,3.23177,4.8166919176235465
16,1,137.278,288.489,-3.84283,1.36386,4.077677832848004
17,1,39.2874,287.364,-4.74393,2.76672,5.491776707341623
18,1,0.0,286.598,-5.67847,4.37258,7.1669015199945365
19,1,0.0,285.59,1.63644,3.9922,4.314579552355014
20,1,11.6416,285.596,2.4812,4.11812,4.807833792301893
21,1,14.4678,284.989,-3.55329,1.73488,3.9541975720112927
22,1,19.6826,284.591,-3.96803,2.91167,4.921695263809006
23,1,17.2188,284.341,2.31826,1.83218,2.9548625991744526
24,1,11.5029,283.936,2.39172,2.05156,3.1510669608880097
1,2,15.248,278.927,-2.38521,0.209343,2.3943790919044123
2,2,16.5869,278.465,0.12694,0.568432,0.5824334315816702
3,2,18.0801,278.028,-0.430868,-0.740368,0.8566166055173108
4,2,20.1299,277.654,-0.447601,1.70263,1.7604816307195597
5,2,21.7959,277.754,0.411201,-0.744022,0.8500911709252131
6,2,21.6445,277.145,-0.144695,2.68186,2.6857605445432027
7,2,0.0,276.914,0.238356,4.48186,4.4881936948327
8,2,26.5918,278.092,0.486727,-0.932835,1.0521807400603758
9,2,144.963,279.652,0.58749,-0.270108,0.6466087161212722
10,2,274.385,281.342,0.0519314,1.03955,1.0408463252593823
11,2,348.539,282.753,0.191103,1.43243,1.4451214694651104
12,2,374.941,284.813,0.30372,3.77145,3.783659728477179
13,2,358.342,286.66,0.00311375,-0.0321579,0.0323082957067144
14,2,313.049,287.225,-0.142342,-1.00102,1.0110896524858712
15,2,274.136,288.56,0.36006,1.24202,1.2931577181457796
16,2,184.801,289.068,0.435,1.76034,1.8132903561206075
17,2,63.4475,286.468,-0.411415,0.223265,0.4680914039479896
18,2,0.0,286.121,-0.486577,-3.26512,3.3011764253564215
19,2,0.0,284.754,-0.484654,1.11086,1.211981616740122
20,2,15.7676,283.642,-1.71216,0.631299,1.8248370593017338
21,2,19.4717,283.01,-0.533755,0.378919,0.6545792607362381
22,2,22.8457,282.108,-2.09938,0.263721,2.1158792853660153
23,2,21.4893,281.624,-0.314554,-0.056983,0.3196737105315356
24,2,20.5166,281.322,-0.241095,-0.113481,0.2664671394112227
1,3,7.88965,282.373,1.78422,,1.78422
2,3,10.2646,282.381,1.82665,,1.82665
3,3,13.7695,282.317,2.35819,-2.06849,3.1368313560343024
4,3,15.2393,282.25,2.70084,1.14355,2.932958115640249
5,3,18.998,282.57,3.70466,2.29797,4.35949215350825
6,3,20.4121,281.641,4.0555,-2.0408,4.540037983321286
7,3,0.0,281.733,0.682692,-3.11922,3.193055241498963
8,3,44.2832,282.887,-0.217863,-3.40451,3.4114736737763347
9,3,128.369,283.951,0.55331,0.957919,1.1062372108462994
10,3,141.206,284.581,1.88787,1.2998,2.292058720212028
11,3,122.226,284.892,1.19599,1.88849,2.2353493150288615
12,3,155.034,286.02,0.510752,2.86129,2.9065182039003297
13,3,234.842,286.965,0.756532,1.59187,1.762495606781475
14,3,241.471,286.963,-2.29908,2.3061,3.256357789985615
15,3,205.214,287.332,-3.47588,3.61458,5.014671509760136
16,3,99.864,286.965,-3.72906,4.32236,5.708649967654349
17,3,25.4866,286.091,-3.35868,5.16467,6.160726219472831
18,3,0.0,285.084,-0.640386,4.93019,4.971606145411762
19,3,0.0,284.697,-4.49442,3.11134,5.466282807539325
20,3,12.7881,284.259,-3.3518,4.3437,5.486555652684114
21,3,12.9648,283.753,-4.13825,2.21339,4.692995669569705
22,3,7.77344,283.622,-3.63307,2.92046,4.661360770901561
23,3,14.2578,283.619,-2.80235,2.51577,3.7659347067361644
24,3,10.7686,283.241,-2.96668,1.74541,3.442041006510527
1,4,4.30762,283.103,3.38627,-1.56556,3.730657130654062
2,4,11.5215,283.357,3.02733,,3.02733
3,4,9.37891,283.193,3.46659,3.18053,4.704574083697695
4,4,14.002,282.821,3.47964,-3.85938,5.196413043051908
5,4,17.084,283.069,2.75739,-3.18836,4.215310083694911
6,4,17.1143,283.103,2.24935,-5.40799,5.8571265363316165
7,4,0.0,283.156,1.91414,-4.26229,4.6723707027268295
8,4,33.7188,283.858,1.88809,,1.88809
9,4,67.721,284.072,3.46835,-3.84482,5.17803945088293
10,4,91.4948,284.692,2.45769,2.64599,3.6113021496684543
11,4,88.7108,285.073,2.74335,1.88751,3.3299644476480523
12,4,166.003,286.775,2.28419,1.99118,3.0302346028814338
13,4,278.061,287.906,2.1496,2.71491,3.462876906287603
14,4,255.909,288.286,-2.19703,3.63765,4.249639789841016
15,4,208.207,288.536,-2.48467,1.43685,2.8702130463434243
16,4,120.52,288.073,-3.19244,4.13876,5.226950113708758
17,4,29.4788,287.037,-4.34892,5.0509,6.665185366994679
18,4,,286.535,-5.98169,4.83205,7.68955931498028
19,4,0.0,285.492,-4.37528,3.39748,5.53948963613075
20,4,11.9668,285.525,-4.01977,2.69331,4.838643364518613
