hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,22.2939,287.996,5.67692,-8.07232,9.86862558154883
2,1,20.3447,286.751,2.2366,-5.41941,5.862796628580937
3,1,22.4248,287.245,1.84949,-3.34683,3.8238572553117094
4,1,26.1621,288.019,0.975863,-6.48031,6.5533751831303695
5,1,0.0,288.696,0.865793,-5.20336,5.27489836949007
6,1,44.0293,291.05,0.134325,-4.03855,4.040783254286846
7,1,157.391,290.025,0.189335,-3.07373,3.0795557886040963
8,1,291.984,290.668,0.148895,-3.07153,3.0751367875145
9,1,474.388,292.245,0.773352,-1.24693,1.4672790262264366
10,1,621.178,292.843,,,0.0
11,1,701.174,293.708,-3.17624,0.00601768,3.1762457005201257
12,1,598.997,293.034,-3.3148,0.0892925,3.316002441277185
13,1,663.169,293.214,-3.34467,-2.73439,4.320151164137662
14,1,282.91,293.01,-2.76374,0.728638,2.858176363110576
15,1,23.733,291.29,0.760969,-4.36676,4.432568862021323
16,1,38.3264,288.182,-0.608963,-3.5122,3.5646016292664457
17,1,103.097,287.674,1.16223,-3.37833,3.5726589764207834
18,1,3.89548,286.621,4.04798,-6.09366,7.3156567904734295
19,1,12.0938,288.065,1.47306,-4.11315,4.368971124429641
20,1,3.96094,288.494,-0.0769291,-4.20368,4.204383858406224
21,1,0.0,289.38,3.33174,-7.08505,7.829331065301812
22,1,36.5908,290.518,1.138,5.61963,5.733697353095994
23,1,31.4062,292.317,-4.81322,2.24411,5.310660642566046
24,1,27.1533,298.013,-5.81207,5.48786,7.9935452125136575
1,2,7.61914,296.402,0.677407,0.842714,1.081224828352087
2,2,10.124,296.079,0.221467,2.51223,2.521972879510999
3,2,15.8711,295.42,0.122931,2.24888,2.252237395382867
4,2,22.6221,294.702,1.84354,1.48258,2.36573100499613
5,2,0.0,294.125,-0.0985622,1.51734,1.5205377939626623
6,2,28.4688,294.472,1.5313,0.498555,1.6104150949444682
7,2,135.039,295.398,-0.136349,-0.316892,0.34498056389454756
8,2,300.976,296.552,-0.0835266,0.243412,0.2573443114808641
9,2,422.638,297.66,0.247961,-1.70982,1.727706308931295
10,2,342.975,298.12,0.984594,1.08604,1.4659154908916134
11,2,416.393,299.023,0.0639992,0.640783,0.6439710790785872
12,2,557.965,300.019,0.030899,-0.993715,0.9941952773102476
13,2,104.544,298.21,3.34283,-2.05959,3.926375348460715
14,2,62.9726,297.084,-1.30378,-1.70398,2.145551241243145
15,2,35.7486,296.722,-0.991961,0.580503,1.1493347460727008
16,2,9.52948,296.536,1.49065,2.24855,2.6977795545596384
17,2,30.8937,297.173,7.60363,-0.159576,7.6053043119046855
18,2,8.55954,295.971,0.15638,0.531342,0.5538763628861588
19,2,2.79688,295.906,0.315834,1.9308,1.9564610283764918
20,2,2.6875,296.367,5.78733,3.14593,6.587113487241585
21,2,0.0,295.408,9.11201,3.4169,9.731594517349148
22,2,24.8887,295.846,1.01788,4.56006,4.672282835830896
23,2,20.4502,295.287,0.816662,7.08298,7.129904803196463
24,2,17.2158,295.71,1.63618,7.22516,7.40810515705602
1,3,14.0547,294.616,0.285317,-7.89166,7.896816025847949
2,3,17.8496,293.824,-0.0861502,1.89114,1.8931012536470522
3,3,21.2441,293.536,0.0316219,2.11899,2.1192259352555145
4,3,22.1094,294.316,3.57108,1.88981,4.0402963013249416
5,3,0.0,294.674,1.503,1.56812,2.1720979108686604
6,3,49.1895,295.654,1.25395,2.82668,3.092330904819211
7,3,152.172,294.752,1.31726,2.2002,2.564381786630064
8,3,278.828,295.584,1.62253,0.142338,1.6287614027671458
9,3,331.372,296.014,0.796789,-0.163926,0.8134767630344458
10,3,659.506,298.065,-0.669703,-0.0233316,0.6701092983741981
11,3,763.909,298.092,-3.5776,1.31656,3.8121584428772106
12,3,817.934,298.297,-1.07848,1.38031,1.751677711937901
13,3,784.247,299.27,-3.9599,1.56834,4.2591663932746275
14,3,412.754,300.826,-2.89265,3.44055,4.494975898155629
15,3,34.1392,299.16,-2.27907,4.35394,4.914361971660207
16,3,49.5139,298.291,-3.29842,3.94093,5.139115075701263
17,3,90.2999,297.705,-3.22449,4.62558,5.638557093485885
18,3,63.3017,294.487,0.852669,-3.93741,4.028677441997684
19,3,18.5703,292.292,2.08634,-11.5565,11.74331754001398
20,3,5.29297,292.548,0.314672,0.780699,0.8417300019513384
21,3,0.0,289.684,0.939161,-2.83895,2.990260939520329
22,3,29.6104,294.289,3.88312,-12.4321,13.024428254030962
23,3,26.5254,293.578,1.29811,-0.507841,1.393912498466457
24,3,24.332,293.499,-2.17339,2.89508,3.6200983824338255
1,4,14.7432,289.913,-0.677085,-8.92682,8.952461081156677
2,4,19.2666,289.386,-1.23996,-2.53562,2.8225643634822575
3,4,24.166,289.922,3.31678,-0.97964,3.458427980745009
4,4,23.248,290.574,3.55008,-5.23226,6.322943358436797
5,4,0.0,291.256,2.17732,-0.607661,2.260525220677929
6,4,42.0898,292.219,-2.1689,0.346211,2.196358182656235
7,4,147.844,293.845,-2.43664,0.277347,2.4523735131519016
8,4,278.14,293.475,-2.27689,-0.819088,2.419738255234231
9,4,423.279,293.833,-1.15243,-0.93834,1.4861281440373841
10,4,622.975,296.161,-0.81814,-0.617082,1.0247649751645496
11,4,742.315,296.858,-3.99948,0.126135,4.001468519009615
12,4,806.95,297.609,-3.40758,0.779722,3.495649847121991
13,4,793.044,298.541,-4.52924,-0.542984,4.561671470180201
14,4,371.863,299.86,-2.7364,1.10754,2.952038246974453
15,4,28.9361,299.156,-1.05544,6.63421,6.717640651128937
16,4,58.092,299.776,-0.631424,8.14015,8.16460276377706
17,4,102.644,300.945,2.40344,8.5455,8.877054358490772
18,4,90.0517,291.323,-3.48425,-7.91202,8.64523328446954
19,4,24.1172,290.626,-0.277916,-6.44811,6.454096363950263
20,4,6.69922,288.805,-0.157984,-1.5777,1.5855901848384406
21,4,0.0,288.791,-0.750292,-4.77938,4.837913937810799
22,4,30.5215,290.398,-0.79657,-1.50147,1.6996870081870956
23,4,26.6416,291.331,1.50709,0.692354,1.6585157006841993
24,4,25.041,294.888,-3.69195,-2.06195,4.228727066742426
1,5,11.7451,285.653,4.11393,-4.64361,6.203832192846612
2,5,13.3408,285.653,0.89969,-3.74363,3.8502217693270606
3,5,12.0215,286.071,1.00818,-2.85562,3.028364657170599
4,5,13.1182,286.798,2.98758,-1.68734,3.431144201574746
5,5,0.0,286.844,0.987864,-1.28637,1.621919560087984
6,5,38.1426,286.907,-0.150831,-1.50242,1.5099721344981833
7,5,152.844,287.801,-0.606564,0.609866,0.8601490708313299
8,5,313.078,288.696,-0.931671,1.3689,1.6558677671363133
9,5,496.81,289.375,-1.57723,1.38978,2.102175758898385
10,5,602.084,290.324,-1.16482,2.15636,2.450855785638967
11,5,663.206,290.857,-1.75045,2.47574,3.032056026873514
12,5,617.137,290.158,-2.73375,2.62543,3.790286499382336
13,5,613.513,290.994,-1.81635,2.8369,3.368549974766591
14,5,167.754,287.028,-0.301828,-2.88855,2.9042763718496216
15,5,25.9517,285.784,-1.95387,-4.00446,4.455705092182381
16,5,23.9201,285.699,1.70842,-5.5288,5.786737279020018
17,5,19.6281,284.786,-4.16688,-8.13907,9.14370545234808
18,5,13.7314,286.539,0.0352859,-2.75089,2.7511162983121613
19,5,10.6641,286.72,-1.48983,-0.951038,1.7675029579449082
20,5,4.52734,287.299,-0.0447025,1.13519,1.1360698260257818
21,5,0.0,289.166,-0.314745,2.05167,2.0756719885196215
22,5,26.1934,288.131,-2.28485,-1.35987,2.6589069068698135
23,5,21.4014,284.704,1.98854,-4.33401,4.768430980070908
24,5,16.4043,284.664,1.23676,-5.03168,5.181445639973462
1,6,9.14648,294.28,2.35563,0.503847,2.408911475399003
2,6,10.4482,293.79,2.66873,1.81008,3.224671986311166
3,6,12.1074,293.227,2.52527,2.16098,3.3236761474758634
4,6,17.0977,292.603,2.81375,0.742347,2.910028888328946
5,6,0.0,292.065,2.90779,2.14234,3.6117673457325568
6,6,32.1172,292.367,1.03716,1.70559,1.9961808820094435
7,6,144.219,293.197,-0.672482,1.45459,1.602518052448708
8,6,341.719,295.112,0.691864,2.82788,2.9112851266916473
9,6,462.419,295.924,1.06241,3.1183,3.2943147843064424
