hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,33.6074,298.567,0.784132,-0.661974,1.02619324208455
2,1,16.5166,298.193,4.02367,2.51182,4.7433279436804705
3,1,18.0498,298.119,6.00834,0.534863,6.032099798939752
4,1,18.6377,298.288,3.61563,-0.692987,3.6814414675598197
5,1,19.8418,298.164,0.323674,-3.1839,3.2003099956529213
6,1,,297.961,3.31883,-2.43901,4.118665117365092
7,1,48.3984,298.675,1.55793,-1.94769,2.4941215329249697
8,1,118.508,298.716,1.16772,1.15591,1.6430757519055537
9,1,229.547,298.93,,-1.85369,1.85369
10,1,268.162,298.726,-2.93184,-1.27818,3.19834799513749
11,1,98.6652,297.799,-1.53573,-5.91635,6.112418830168627
12,1,104.021,297.119,,-6.92784,6.92784
13,1,80.8801,296.591,0.899929,-4.78649,4.870355092304974
14,1,85.5971,296.608,1.75575,-2.4083,2.9803635604570125
15,1,112.987,296.471,0.293448,-4.72066,4.729771935760116
16,1,43.141,295.596,-2.90273,-5.39808,6.129038190393335
17,1,29.3874,294.994,-5.81604,-3.37509,6.724399883238653
18,1,14.8498,294.865,-3.26647,-3.31212,4.651877594617038
19,1,4.03701,295.239,-0.931813,-2.41578,2.5892602177782362
20,1,0.0,295.364,-3.63202,1.05916,3.78330400390981
21,1,0.0,295.123,-4.1839,-1.25738,4.368755391916559
22,1,29.0127,294.865,-2.83181,-1.08533,3.032670289530334
23,1,29.248,294.965,0.382466,-1.56194,1.6080848251121582
24,1,28.3877,294.938,-1.86206,-0.773739,2.016417487456653
1,2,42.4678,297.412,2.48482,2.44935,3.4890752148527837
2,2,22.5645,296.911,1.93676,3.19346,3.73486627192996
3,2,23.4648,296.721,0.981977,4.07393,4.190606695149164
4,2,23.5361,296.508,0.893951,3.54627,3.657209223342438
5,2,25.5479,296.383,-0.625545,3.39032,3.447546410046571
6,2,2.44531,295.996,0.606914,3.92329,3.9699557966677665
7,2,14.75,296.0,1.04524,3.66266,3.808884998683998
8,2,53.8287,296.46,0.179435,2.51919,2.5255722471006448
9,2,69.2813,296.75,3.84031,3.0677,4.915156577984063
10,2,54.2714,296.895,2.9041,3.65542,4.668607092741903
11,2,71.7902,296.668,0.720126,0.213041,0.7509779780772536
12,2,111.677,298.377,-1.11218,3.37538,3.5538900513099723
13,2,109.802,299.475,0.502468,2.13441,2.192756288127798
14,2,91.0659,299.35,-0.205191,2.16884,2.1785247972150787
15,2,123.096,300.588,-0.515634,2.31352,2.370285470646099
16,2,175.047,301.628,-0.413477,3.7528,3.7755093788161886
17,2,237.106,301.25,-1.30871,3.82609,4.0437218687985945
18,2,125.553,300.971,0.641244,2.6703,2.746214841838854
19,2,28.8729,300.319,-1.08806,-2.06226,2.3316927051393375
20,2,0.0,299.295,-5.63592,-2.23332,6.062286076126727
21,2,0.0,298.181,-7.36944,-2.56109,7.801783635919417
22,2,30.5781,297.3,-2.94998,-1.08582,3.143467364678692
23,2,30.4971,296.923,-3.92613,-4.75969,6.170019908638869
24,2,29.4639,295.721,-3.02222,-4.48126,5.405136900763939
1,3,25.0527,297.956,3.16353,2.86342,4.266977402951649
2,3,12.9355,297.154,2.44067,1.98545,3.1462488381245373
3,3,10.8467,296.63,4.71245,1.5085,4.948005381211706
4,3,12.1025,296.999,2.27774,0.33338,2.302008195467601
5,3,14.2568,296.518,0.616643,-5.44562,5.480422043405873
6,3,,295.993,5.06199,0.175243,5.065022494436624
7,3,72.3125,297.604,5.43879,-3.26703,6.344597834772508
8,3,175.071,297.796,5.42553,-4.72007,7.191344560358654
9,3,317.438,297.982,2.11668,-3.41033,4.01381177078597
10,3,193.896,297.851,1.55644,-2.97153,3.3544740294865902
11,3,273.181,297.98,,-5.25131,5.25131
12,3,137.943,296.709,-0.957395,-3.55235,3.6791025683616105
13,3,100.005,295.968,,-2.6527,2.6527
14,3,66.9721,294.991,1.35926,-4.20616,4.420335925379427
15,3,41.7525,294.605,0.708488,-3.69088,3.7582642829561625
16,3,38.641,294.352,2.79453,-5.33558,6.02310649559677
17,3,24.3562,294.288,0.565801,-4.77596,4.809358033376284
18,3,12.6076,293.855,-6.14196,-4.82189,7.808603960612934
19,3,2.01357,293.863,-2.2365,-3.3816,4.054275620872365
20,3,,293.849,-0.73944,-2.68693,2.7868197535003945
21,3,0.0,293.974,-6.79034,-1.79302,7.0230789569817595
22,3,23.2305,293.966,-4.20681,-2.83289,5.071736993200653
23,3,24.2402,293.727,-3.3773,-2.57805,4.248823024379811
24,3,25.415,293.724,-1.79956,-2.64874,3.2022241928384716
1,4,25.5449,299.42,2.24409,0.878065,2.4097589241094224
2,4,14.6582,299.183,3.30004,-1.9335,3.8247465604403126
3,4,12.542,298.562,4.57573,-0.13213,4.577637313046982
4,4,13.8428,298.174,2.52286,-4.86682,5.481857303140971
5,4,13.9688,296.667,3.03754,-2.06867,3.6750571179915013
6,4,,297.729,3.10984,-2.02202,3.7094028772836203
7,4,64.6406,298.156,4.34797,-1.2807,4.5326631918663445
8,4,138.93,298.838,3.60815,,3.60815
9,4,279.484,299.184,2.67235,-3.15886,4.137614170279776
10,4,184.646,298.254,2.81914,-2.1981,3.574799847487968
11,4,239.9,298.952,-1.04941,-4.52817,4.6481808158676445
12,4,136.677,297.662,,-5.94053,5.94053
13,4,75.2082,296.786,,-4.97985,4.97985
14,4,55.4877,296.167,1.5326,-7.58897,7.742178531970184
15,4,51.19,295.411,1.29882,-8.04098,8.145200596228431
16,4,43.391,295.167,2.00791,-5.06898,5.452179454906084
17,4,26.0593,295.035,0.422246,-5.35751,5.374123657361822
18,4,15.4045,295.072,-7.14782,-5.46739,8.999093519044015
19,4,2.54482,294.946,-7.95867,-3.39136,8.65111269250956
20,4,,294.941,-8.8913,-1.68742,9.050005632396037
21,4,0.0,294.946,-6.96954,-1.40777,7.110295646771658
22,4,23.9746,295.031,-4.60623,-2.49939,5.240639768673287
23,4,24.3486,294.947,-3.54624,-3.06779,4.689046131325646
24,4,25.7119,294.906,-1.7771,-3.14727,3.614331592825982
1,5,38.3457,298.53,1.44136,-1.67565,2.2102763564993406
2,5,21.1016,297.895,-0.702888,-0.465723,0.8431781859565628
3,5,22.0381,297.492,-3.60298,-2.11504,4.177901277196483
4,5,23.7744,298.174,-0.218353,-5.82287,5.82696259379696
5,5,22.3926,298.064,3.16156,-4.97297,5.892867914224788
6,5,,298.056,3.01707,-2.73198,4.070187477905655
7,5,25.9062,298.024,-1.31804,4.54938,4.7364636413678936
8,5,79.6412,298.36,-2.49146,2.08462,3.2485402069237193
9,5,57.5625,297.726,-0.963397,-2.26238,2.458962595081308
10,5,45.4432,297.467,-2.96114,-1.59702,3.364345847263625
11,5,57.3058,296.968,-1.48202,-6.64389,6.807176919435839
12,5,119.208,297.472,1.49475,-4.37852,4.626631058653802
13,5,237.349,298.129,-0.838352,-0.848013,1.1924596949469612
14,5,108.238,297.758,-0.485952,-2.48692,2.5339535182603488
15,5,89.8306,296.407,-6.87599,-0.774374,6.919457606776415
16,5,102.203,295.414,-7.65811,1.35094,7.77635439365388
17,5,80.2312,295.774,-4.58752,3.02384,5.494447023677632
18,5,41.2326,295.69,-2.67419,1.14735,2.909931988655405
19,5,13.3104,295.588,-2.08562,3.15209,3.7796140216297216
20,5,0.0,295.373,-1.57098,2.71932,3.1404903156672845
21,5,0.0,294.879,-0.606749,2.89106,2.9540433768990257
22,5,30.7295,294.627,-0.857202,2.4552,2.6005388497009614
23,5,31.0371,294.778,-1.2816,1.08894,1.681751730666569
24,5,30.5908,294.278,0.327391,0.244328,0.4085107568534762
1,6,44.1436,294.683,5.47212,4.39467,7.0183489300048345
2,6,25.4297,294.537,3.35668,0.0108395,3.3566975015869764
3,6,25.4287,294.172,5.45952,0.136913,5.461236471713069
4,6,23.9102,294.107,5.43594,1.45252,5.626656025918059
5,6,24.3018,294.038,2.28949,2.89911,3.694130919742829
6,6,2.90527,293.914,6.43504,0.999462,6.512193493059308
7,6,9.07421,293.967,7.04524,0.169497,7.0472786159345935
8,6,49.6334,294.194,2.1599,-0.207371,2.169831961613848
9,6,92.6407,294.475,1.18406,2.99934,3.2245989702907245
10,6,73.3807,294.66,1.07402,-0.883156,1.390497565886399
11,6,68.7745,294.554,-1.58847,-0.481783,1.6599252392770585
12,6,105.724,295.98,-0.132199,-0.479597,0.49748352536541346
13,6,79.6926,296.299,0.145535,1.42201,1.4294379581937091
14,6,70.1596,295.579,-1.15929,1.50234,1.8976245096699187
