hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,5.31738,288.993,-0.685135,2.41374,2.509093612407676
2,1,3.62305,288.989,-0.534673,2.83123,2.881273768635844
3,1,3.17188,288.824,-2.20582,4.12072,4.673967820899071
4,1,3.51953,288.155,,2.40948,2.40948
5,1,5.03125,288.322,-3.11634,1.82046,3.6091064832171416
6,1,2.71094,288.215,-4.29043,1.52679,4.553995749778429
7,1,,288.585,1.02693,2.65675,2.8483163074700815
8,1,88.2399,289.841,-3.45229,2.11917,4.050825561907104
9,1,174.813,290.494,2.2066,1.84579,2.876808002648074
10,1,219.057,290.993,,,0.0
11,1,144.087,290.85,,3.12543,3.12543
12,1,221.592,291.971,,3.77394,3.77394
13,1,416.348,293.068,-1.06073,2.72519,2.924347562961694
14,1,444.996,293.472,-1.00805,2.2082,2.4274085034250006
15,1,284.326,292.726,-1.72029,2.74531,3.2397723191915815
16,1,144.211,292.221,,2.62925,2.62925
17,1,83.8379,291.6,1.81426,2.28918,2.92093896204628
18,1,9.75781,290.966,2.24934,2.57706,3.420638636161382
19,1,0.0,289.967,-1.10441,2.83377,3.041376967920945
20,1,14.9053,289.741,1.54597,4.54531,4.801027623019888
21,1,15.7236,289.532,1.5478,0.670412,1.6867534169949088
22,1,17.666,290.162,4.90124,2.28351,5.407085301500246
23,1,18.1865,290.043,2.24138,-0.295212,2.2607375852460185
24,1,18.6846,289.79,2.27255,0.84691,2.425229896442809
1,2,28.1699,287.638,-0.983475,0.854168,1.3026227573050457
2,2,29.375,287.718,-1.02979,-0.876286,1.352162933191115
3,2,26.8867,287.577,-0.992446,0.511831,1.1166557372247725
4,2,34.8379,287.488,1.53127,0.370419,1.5754358280999579
5,2,47.3145,287.278,-0.813603,-3.98374,4.065972728537293
6,2,23.6992,287.153,-0.941798,-4.08015,4.187434476538588
7,2,8.92773,286.963,-1.24651,-2.76561,3.0335434482136563
8,2,27.7634,287.475,0.794778,0.0239582,0.7951390222038156
9,2,65.9226,287.942,-0.366642,-1.78556,1.8228139975773723
10,2,90.9319,288.342,2.06685,0.500103,2.1264928716337144
11,2,115.243,288.688,-0.894565,0.633245,1.096013580778085
12,2,199.248,289.773,-0.0939069,3.59621,3.5974358743371107
13,2,217.941,290.785,-1.29315,-1.59122,2.050418984232247
14,2,171.496,291.145,1.93824,-0.329399,1.9660310269171746
15,2,179.514,291.245,1.96038,-0.602839,2.050976500187411
16,2,139.305,291.185,0.376994,0.555515,0.6713578712288998
17,2,64.3536,290.875,-0.250196,0.959589,0.991669847951928
18,2,8.47266,289.461,1.40999,3.25528,3.547523034245162
19,2,0.0,289.062,2.06649,-0.613979,2.155771586356263
20,2,20.1855,288.812,0.284738,1.47988,1.5070237367221526
21,2,23.3672,287.942,1.14839,1.09961,1.5899502332463114
22,2,27.1318,287.404,1.6698,-0.0797691,1.671704264908961
23,2,25.3594,287.25,2.11345,-2.21709,3.0630310103882397
24,2,25.4629,286.365,-0.0965919,-1.97731,1.9796678588201633
1,3,21.2031,286.62,1.50725,1.13444,1.8864667174641592
2,3,18.8145,287.032,-0.741704,4.01678,4.08468436871394
3,3,9.16211,287.706,-1.90651,2.94884,3.5114723017133427
4,3,24.5,287.09,,2.56964,2.56964
5,3,23.8105,286.91,-2.25306,1.69839,2.8214903784524945
6,3,5.9375,286.732,-3.54287,1.98724,4.062148526888204
7,3,,287.398,-2.97454,2.7422,4.04568276704934
8,3,90.1306,288.89,,2.26761,2.26761
9,3,151.587,289.959,,1.8243,1.8243
10,3,125.338,290.029,1.69039,1.9376,2.571324972091237
11,3,166.868,290.465,,3.35785,3.35785
12,3,300.779,291.843,,3.62355,3.62355
13,3,457.129,292.288,-1.77655,3.32431,3.7692395623785973
14,3,432.386,292.291,-2.65502,2.96992,3.983661131020057
15,3,294.857,291.785,-1.13533,2.73554,2.961782115635787
16,3,77.4454,290.852,-0.339803,,0.339803
17,3,69.2208,290.979,,2.1173,2.1173
18,3,7.71094,290.032,,1.24796,1.24796
19,3,0.0,289.977,0.39071,1.67362,1.7186210194513507
20,3,13.5391,289.947,1.58601,1.4164,2.126409339732122
21,3,14.7939,288.45,-0.260791,0.463869,0.5321526048437609
22,3,16.2363,287.044,-0.944462,0.799137,1.2371856829970997
23,3,17.7354,289.294,2.45427,0.302444,2.472835135231623
24,3,17.8125,288.181,1.03036,-0.33473,1.0833678518859602
1,4,26.5527,288.259,-1.78133,1.71257,2.471038764123299
2,4,20.2979,287.707,-2.40723,4.39373,5.009952054241637
3,4,23.6621,288.208,-1.08082,2.63048,2.8438700572986804
4,4,19.6484,288.045,,3.12286,3.12286
5,4,17.9775,287.378,-1.83851,1.84537,2.604901045529369
6,4,12.0605,288.241,-1.97207,1.16936,2.292697732912038
7,4,,288.112,,1.96437,1.96437
8,4,72.6423,289.696,,1.45658,1.45658
9,4,131.516,290.531,2.07476,2.20126,3.02492556027417
10,4,115.244,291.036,1.63423,,1.63423
11,4,235.212,292.115,,3.03705,3.03705
12,4,315.436,293.375,,2.96291,2.96291
13,4,437.598,293.881,-1.4787,3.17148,3.4992626481017397
14,4,449.261,293.88,-3.82983,3.32587,5.0723770646315325
15,4,334.435,293.35,-1.70808,2.8957,3.3619363135550326
16,4,128.539,292.26,-2.55367,1.36118,2.893793610695137
17,4,61.4083,291.59,-1.02901,2.84484,3.0252233315409955
18,4,9.57031,290.114,,1.44376,1.44376
19,4,0.0,290.323,-2.65421,1.92801,3.2805568558096962
20,4,14.126,291.379,4.10017,-0.554789,4.137533669158597
21,4,15.6689,291.577,3.83394,5.38867,6.613384934547512
22,4,16.7568,289.219,-0.187626,3.05304,3.058799888432717
23,4,18.6631,290.666,3.93669,2.73701,4.794658684014953
24,4,19.9082,290.173,2.4581,4.55492,5.175862422476084
1,5,45.3008,289.19,-2.19099,1.87858,2.8860873161600638
2,5,43.835,289.513,-1.9292,2.58709,3.227204255714224
3,5,48.3398,288.489,-2.1819,2.07726,3.0125897028304403
4,5,53.0762,288.006,-0.557105,1.6297,1.722291517433968
5,5,54.8818,288.776,-2.16321,0.918608,2.3501740705241385
6,5,27.8457,288.279,-2.49258,0.637138,2.5727222717277507
7,5,11.1035,288.662,2.21101,0.140636,2.2154782112663622
8,5,57.3884,289.403,0.10093,1.44827,1.4517826482638507
9,5,127.438,289.992,1.68902,1.11093,2.021621632576185
10,5,246.307,290.401,,2.25059,2.25059
11,5,207.071,290.459,,3.79584,3.79584
12,5,157.326,291.206,1.93148,1.4214,2.398122797189502
13,5,220.395,291.957,-2.80634,1.90976,3.394514317719105
14,5,145.121,291.681,0.0090394,1.82587,1.8258923757035517
15,5,99.5761,291.646,-1.75007,1.77118,2.4899444968312046
16,5,161.211,291.742,2.51274,1.85923,3.1257956587883347
17,5,83.2286,291.394,1.12578,0.945429,1.4701076839609402
18,5,10.207,290.552,-0.361986,2.05216,2.083841291892451
19,5,0.0,290.743,-1.31632,0.876255,1.5813036291063773
20,5,20.8936,290.676,0.151437,4.16347,4.166223182436222
21,5,24.1963,290.963,2.07319,4.40186,4.865643660986694
22,5,30.4873,291.192,3.41491,-1.18036,3.6131509846254692
23,5,31.1572,291.071,7.13591,2.94209,7.718620673164344
24,5,31.6836,291.399,7.56259,-0.698988,7.5948240093002815
1,6,34.7119,284.757,1.53996,-1.14486,1.918901045181851
2,6,36.0547,284.643,-1.79004,-0.200504,1.8012343144677208
3,6,28.3896,284.31,2.17845,-0.667368,2.27838198068805
4,6,35.2422,284.28,-1.89207,-2.00409,2.756139621463325
5,6,49.3066,283.963,-1.64808,-0.24692,1.6664744740919375
6,6,27.8535,284.029,1.66172,-0.163155,1.669710427716435
7,6,10.1934,284.217,2.23884,-1.13475,2.5099924518013994
8,6,38.5056,284.84,1.74986,0.973177,2.0022695854776895
9,6,114.969,285.672,1.17193,2.44784,2.713916098647856
10,6,191.854,286.28,-3.66459,0.721294,3.734900922720173
11,6,179.587,286.763,-0.779819,0.713812,1.05718742146556
12,6,194.764,287.76,-0.7067,1.8257,1.9577041094097956
13,6,261.863,288.575,-1.18817,2.40146,2.6793204512525186
14,6,179.917,288.553,3.91187,1.19648,4.090756811068093
15,6,189.779,289.138,1.29729,-1.69903,2.137677310774477
16,6,140.719,288.703,0.298869,0.720554,0.7800773974914285
17,6,60.1426,288.007,1.95488,0.336054,1.9835544119877326
18,6,9.97266,287.147,2.37581,1.9877,3.0976482121280333
19,6,0.0,287.125,1.88973,2.86747,3.434161276614714
20,6,19.5967,286.34,3.7989,1.29336,4.013031435162202
21,6,25.9775,285.679,1.96968,0.724123,2.098569374962143
22,6,30.1367,285.007,4.03015,0.310856,4.042120789293165
23,6,28.8721,284.897,4.13982,-0.0510712,4.140135009860119
24,6,33.1943,284.193,2.58212,0.591051,2.6489025990022737
1,7,34.0166,288.199,0.963303,0.98991,1.3812582951457704
2,7,24.8037,288.225,-0.393559,2.48602,2.516979166954109
3,7,21.5898,288.498,1.0388,0.576284,1.1879430494160905
4,7,29.3291,287.798,1.37698,0.706356,1.5475828634150743
5,7,27.8672,288.123,-1.08802,1.02017,1.4914872943810147
6,7,14.7646,287.698,-0.0755873,1.04095,1.0436907312136532
7,7,8.02148,286.851,-3.26653,,3.26653
8,7,57.0524,288.7,1.8021,,1.8021
9,7,115.587,289.825,1.66754,1.06454,1.9783667666031999
10,7,246.744,290.85,,2.16514,2.16514
11,7,152.18,290.801,-4.10501,2.89643,5.023983861936661
12,7,140.139,291.076,-3.53971,0.971695,3.6706590766679765
13,7,363.379,292.476,-1.62714,1.26767,2.06266134120461
14,7,334.886,292.701,-1.52856,2.09443,2.592900441301208
15,7,139.685,291.676,-1.17146,3.28632,3.488870544173286
16,7,174.555,291.426,1.12065,0.71909,1.3315205032593378
17,7,59.3536,291.474,4.30156,1.46105,4.542915972819661
18,7,8.03906,290.65,1.08772,1.94522,2.2286802477699665
19,7,0.0,291.148,7.11337,1.53934,7.278021736193153
20,7,22.8711,290.825,5.38923,3.69228,6.532743037292987
21,7,21.8086,290.399,6.77144,2.04102,7.072351964799264
22,7,25.1748,290.572,11.996,1.61164,12.103776249154642
23,7,25.4688,290.323,13.7775,1.75166,13.888405920248731
24,7,28.8828,290.123,10.252,1.42113,10.350029684831828
1,8,14.3623,288.64,-2.33943,2.42009,3.3659721230277593
2,8,12.6299,288.534,-0.786626,0.623714,1.003892234092883
3,8,6.7793,288.573,-0.355239,2.79455,2.8170382407097354
4,8,6.96191,288.395,0.209496,-1.33515,1.3514858846898845
5,8,8.27734,288.061,-2.15101,1.95425,2.9061894436873863
6,8,5.86914,287.86,-1.7416,1.04485,2.0309805716697538
7,8,,287.824,0.845776,-0.41991,0.9442782695138122
8,8,26.3181,288.025,-0.897117,2.58792,2.739005081793205
9,8,79.5788,288.985,1.32525,-0.457922,1.4021341307392814
10,8,178.229,290.61,,2.22081,2.22081
11,8,217.524,291.248,-1.01322,-0.714899,1.2400384464205132
12,8,329.686,292.414,3.87631,0.448257,3.9021421750301464
13,8,493.113,293.99,2.08917,2.72763,3.4357818187131732
14,8,512.417,294.752,3.53297,0.830269,3.6292180470813546
15,8,282.342,294.252,3.55413,-0.845026,3.653205304602521
16,8,158.344,293.534,4.87797,-1.45132,5.08929475107308
17,8,81.2989,292.36,5.15019,1.1593,5.279056120756816
18,8,9.80859,291.09,3.44172,-0.401945,3.465111302891294
19,8,0.0,289.985,3.40145,0.776157,3.4888797329728924
20,8,12.958,288.854,1.85456,2.40761,3.039075304381252
21,8,13.9951,288.174,0.994092,1.18897,1.549796298022421
22,8,15.5781,287.471,1.52917,0.484684,1.604144466298469
23,8,16.2412,287.697,4.49821,-1.13213,4.638492378025429
24,8,16.1416,287.289,3.48739,2.47875,4.27856174135655
1,9,24.8018,288.401,1.12883,-0.0149727,1.1289292939087416
