hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,10.2568,269.072,5.78284,-2.32362,6.232210552444454
2,1,10.666,268.97,7.18982,-1.26854,7.300870178547212
3,1,10.2266,268.619,5.82942,1.46394,6.010429091171445
4,1,9.75,268.023,5.64615,2.01614,5.995317366253433
5,1,9.07617,268.272,6.46887,0.621714,6.498677355792946
6,1,8.82031,267.772,5.38552,1.13065,5.502926048285584
7,1,8.90625,267.263,5.42064,-2.95456,6.17355349885299
8,1,11.4551,267.642,5.89221,-2.82808,6.535761254092748
9,1,115.675,268.489,4.94499,-3.65182,6.14725267192589
10,1,267.804,269.865,,-0.0772648,0.0772648
11,1,392.19,270.966,5.47817,-0.0648155,5.478553422021204
12,1,470.487,272.119,2.67403,-2.43504,3.616608389430628
13,1,494.451,273.239,-0.0888157,-2.49334,2.4949213583130208
14,1,460.637,273.739,0.391204,-3.22231,3.245970164021228
15,1,372.617,273.994,-1.29129,-1.85476,2.2599921508049534
16,1,244.34,274.114,-0.562637,-2.54691,2.6083157289463634
17,1,95.5175,272.842,1.63318,-1.72407,2.3748040502955186
18,1,4.28516,272.175,1.86135,1.22127,2.2262354402443605
19,1,0.0,271.87,-0.748665,1.13998,1.3638378505617887
20,1,6.99609,271.87,0.253256,1.0583,1.0881808174820946
21,1,7.73242,271.216,3.36066,1.87205,3.846895740476989
22,1,7.6875,270.744,1.42254,3.01459,3.3333726043903344
23,1,7.58984,270.749,-0.0911636,1.03064,1.03466400902175
24,1,7.8916,270.466,,1.75347,1.75347
1,2,27.7178,264.786,1.68518,2.00646,2.620250629997062
2,2,24.5547,264.411,0.965211,1.18166,1.5257629665583707
3,2,24.6494,263.634,0.147779,1.55379,1.5608017160872805
4,2,24.6426,262.798,0.300443,0.0425091,0.30343536351554345
5,2,24.5361,262.637,2.32141,1.02308,2.5368557457017538
6,2,24.8428,261.912,5.86404,-0.0324326,5.86412968778341
7,2,25.7246,261.5,5.94798,0.401886,5.961541615840319
8,2,8.01562,261.589,0.420528,0.572308,0.7101973286685891
9,2,83.261,262.089,2.40788,2.36478,3.3749178571929717
10,2,234.633,263.273,-0.604373,1.27625,1.4121192533313185
11,2,373.237,264.773,0.146624,1.5763,1.5831046356372027
12,2,462.596,267.273,0.310752,1.6714,1.7000425775562211
13,2,498.076,269.673,0.818899,1.43342,1.6508447742295458
14,2,472.84,271.015,1.21738,1.71031,2.0993271208889768
15,2,393.804,272.302,0.785862,2.0178,2.1654320407355203
16,2,272.543,272.923,0.453476,2.18112,2.227762316086705
17,2,121.322,272.161,2.32654,2.75884,3.6088760739598693
18,2,10.207,270.735,1.76809,2.94588,3.4357460940092763
19,2,0.0,269.98,1.14782,2.14291,2.4309574287716353
20,2,21.2793,269.75,0.737143,-1.35771,1.5449130223248815
21,2,22.2432,268.65,-0.22039,-0.966814,0.9916153804252937
22,2,22.4453,267.852,1.76873,0.24213,1.7852262461099992
23,2,23.6543,267.27,3.12124,1.30115,3.38158697361165
24,2,24.3691,266.686,4.5494,1.29253,4.729447553456958
1,3,6.55078,267.393,9.14319,-9.86366,13.449524600211712
2,3,6.6084,266.896,9.94177,-2.69041,10.299373607215148
3,3,6.22559,266.207,7.75032,-4.10539,8.770500963713532
4,3,6.15332,265.967,1.42349,-3.1694,3.474394931509658
5,3,5.67383,266.517,6.40344,-3.13317,7.128870743848565
6,3,5.48242,266.079,7.98708,-1.97775,8.228301282093406
7,3,5.8916,265.954,5.74437,-3.81296,6.8946682776258355
8,3,,266.387,5.85315,-0.706989,5.895693205096497
9,3,150.581,268.196,5.94694,-4.19381,7.2769593704857245
10,3,314.492,269.827,4.73352,-2.79699,5.498123739104096
11,3,436.846,271.018,6.08705,-3.49157,7.017352689397904
12,3,505.19,272.335,2.71749,-4.02489,4.856386662138838
13,3,514.576,273.652,2.06499,-3.96697,4.4722516343560095
14,3,465.528,273.39,-1.78946,-4.37416,4.726038806146221
15,3,362.507,273.087,-2.15017,-4.71511,5.182228607558721
16,3,224.551,272.898,-1.20375,-3.09037,3.3165344562359067
17,3,80.119,271.664,0.300657,-1.53218,1.5614000717461878
