hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,36.9414,288.756,-3.59465,7.68121,8.480713159080432
2,1,33.2334,288.993,-2.64992,7.94476,8.375039549996167
3,1,30.7598,288.965,-1.26526,8.1762,8.273519765347757
4,1,32.2246,288.987,3.07973,7.83325,8.41692000885122
5,1,0.0,287.04,7.70024,3.47039,8.446141297048019
6,1,9.11621,288.784,5.66535,3.72612,6.780867265837018
7,1,123.996,290.827,7.8759,4.33668,8.990917318738951
8,1,312.957,293.71,8.20725,4.77516,9.495320194079818
9,1,500.245,294.373,3.97686,3.33258,5.188593732024121
10,1,664.637,296.756,1.30685,0.710307,1.4874114954339301
11,1,780.228,298.313,2.18592,-0.648966,2.2802199708703546
12,1,840.546,297.955,-4.23579,-0.40055,4.254686501565068
13,1,845.922,297.723,-5.48476,0.504225,5.507888443698274
14,1,802.034,296.871,-6.71014,2.16478,7.050691545373404
15,1,702.04,297.913,-8.05122,4.27581,9.116177633443746
16,1,558.066,297.997,-6.84417,8.01877,10.542453950660635
17,1,382.581,297.186,-7.12471,10.1583,12.40776174312273
18,1,201.133,296.198,-7.13536,9.13028,11.587725195567938
19,1,45.4711,294.924,0.858809,11.3635,11.395906508412615
20,1,0.0,295.455,1.46123,9.0881,9.204822362376149
21,1,0.0,292.723,2.0593,1.21562,2.3913277639002146
22,1,21.3711,291.8,6.59295,-0.460798,6.609033552593299
23,1,19.71,291.753,12.0385,2.71028,12.339817661878154
24,1,20.2852,293.289,9.9513,6.06917,11.656036898487411
1,2,31.4346,283.893,-0.0399656,0.411676,0.4136113854324612
2,2,29.0869,283.245,0.179185,3.16253,3.1676021317591325
3,2,26.3789,283.632,0.887085,2.77678,2.9150346422684246
4,2,21.2344,282.243,9.79262,2.93383,10.222659386544187
5,2,0.0,282.112,0.0654793,3.47381,3.474427068572384
6,2,7.8418,282.958,13.8607,0.638719,13.875408694916375
7,2,94.512,285.814,6.19817,2.77418,6.790683766845574
8,2,273.153,287.148,-1.16775,3.46119,3.652872332644545
9,2,459.01,288.563,1.47588,2.88043,3.2365257235653173
10,2,626.528,290.062,0.650599,0.780131,1.0158166350094884
11,2,752.446,292.833,-0.764277,1.2109,1.4319211370494536
12,2,829.858,295.41,0.000542641,1.9681,1.9681000748079998
13,2,850.719,297.487,1.48399,2.75862,3.132444831836628
14,2,815.237,298.75,5.23029,3.02514,6.042135839560379
15,2,723.587,299.185,3.39068,2.90472,4.4647630553927495
16,2,588.004,299.125,5.15583,2.99289,5.961541205175052
17,2,413.706,298.6,4.97685,0.400452,4.992934780948375
18,2,231.024,297.358,3.82265,2.1586,4.390012184778079
