hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,13.2295,295.049,-2.41782,6.68183,7.105821958176267
2,1,10.9023,294.563,-1.83409,8.60452,8.797820784631842
3,1,4.62598,294.498,-0.956334,8.38592,8.44027422338611
4,1,4.58496,294.372,-3.18585,8.25411,8.847596968363783
5,1,5.60938,293.992,-1.94391,8.58959,8.806806598092182
6,1,,293.414,-2.36825,6.04278,6.490284908299481
7,1,88.326,296.596,-1.95561,5.49618,5.8337299444266355
8,1,247.529,297.346,-2.20689,4.63525,5.133800350091538
9,1,419.819,298.745,-2.29425,6.0864,6.504448325761378
10,1,564.433,300.426,-2.75211,-0.0253954,2.752227166939742
11,1,674.535,300.186,-4.23877,5.67972,7.087057950327484
12,1,742.173,300.81,-2.87054,6.11262,6.75308249290648
13,1,747.672,301.56,-3.6771,5.81768,6.882329910168504
14,1,686.171,301.412,-5.0255,2.39709,5.567916191727386
15,1,541.355,301.333,-4.80954,3.75774,6.103464992870853
16,1,405.037,300.583,-4.24996,7.81846,8.898903121913397
17,1,298.868,300.061,-2.42307,7.52018,7.900909786682797
18,1,151.378,299.994,-3.97968,7.34408,8.353045190156703
19,1,23.4491,299.305,-3.39797,0.173134,3.40237791887615
20,1,,299.15,-1.72807,0.647301,1.8453250416934681
21,1,0.0,299.794,-1.44606,3.3669,3.6643014523371296
22,1,31.4053,299.09,2.01998,0.827017,2.1827222266447466
23,1,34.0889,298.979,-0.52594,0.765324,0.9286192484414696
24,1,33.1338,298.77,0.511056,0.466286,0.6918098502710119
1,2,50.4512,297.433,-4.71616,-1.59991,4.9801483063961065
2,2,49.1074,296.44,1.80556,-0.60691,1.9048324497708453
3,2,48.2549,296.39,1.16867,1.32879,1.7695966865362287
4,2,49.6016,296.295,2.92547,-0.788372,3.0298358257971665
5,2,48.8564,295.667,3.46234,-0.549082,3.5056082665243706
6,2,3.0835,295.86,-2.69589,2.02178,3.3697800017953696
7,2,31.6502,296.722,-0.0840263,2.4952,2.4966143993599994
8,2,133.342,297.463,0.306785,1.06542,1.1087095258114272
9,2,255.179,298.048,0.786807,0.60495,0.9924866536880987
10,2,337.245,299.221,0.595549,2.07714,2.160830671524495
11,2,480.223,300.335,0.127928,0.758823,0.7695309730693106
12,2,678.502,302.06,2.32819,1.84602,2.9712385492417135
13,2,718.422,302.935,2.15689,2.12041,3.024617833743629
14,2,656.077,303.346,2.64491,2.61584,3.7199687920330726
15,2,458.261,302.847,3.13333,2.55315,4.041822832757517
16,2,350.568,302.21,2.64506,3.88145,4.697019960155588
17,2,167.852,301.605,2.30007,4.54215,5.091311091202344
18,2,59.3313,300.758,3.75518,0.780605,3.83545577453645
