hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,17.0869,285.175,3.23219,-5.34849,6.249271755668816
2,1,17.1211,285.055,2.60002,-5.74182,6.303062819994737
3,1,16.0557,285.573,2.92144,-3.99461,4.948911064638362
4,1,15.7188,285.411,2.70578,-4.46795,5.2233918684031355
5,1,0.0,284.907,3.45354,-2.56011,4.298965194520653
6,1,42.0039,284.911,1.97838,-5.03163,5.406596700448444
7,1,185.856,286.054,2.57584,-3.82886,4.614663650278317
8,1,362.817,287.424,1.73123,-3.48942,3.8952803813461236
9,1,533.921,288.45,-1.0691,-2.49403,2.7135144095618875
10,1,675.646,289.952,,-0.98636,0.98636
11,1,785.134,289.781,-1.34946,-1.00273,1.6812226933098422
12,1,850.321,290.44,-2.04106,,2.04106
13,1,863.781,290.72,-2.23207,,2.23207
14,1,825.026,289.316,-4.2307,2.11674,4.730688186469279
15,1,732.843,288.906,-4.26543,-1.30594,4.4608712566605195
16,1,594.284,288.214,-4.00673,-1.46345,4.2656267060538715
17,1,435.08,287.606,-4.57299,-0.255351,4.580113718380909
18,1,253.422,287.446,-5.19408,4.41923,6.819681872294337
19,1,71.164,287.776,-3.76756,-0.831775,3.8582843342896593
20,1,6.68555,289.134,-2.95814,5.40986,6.165807123094267
21,1,0.0,289.027,-4.08257,-0.344904,4.097113200061233
22,1,20.8291,289.083,-3.14211,6.09542,6.8576235117203685
23,1,19.1807,289.312,-4.97867,7.42968,8.943561923042743
24,1,20.0986,289.181,-5.10395,7.95208,9.449120696070084
1,2,13.167,290.158,-0.776114,-2.17662,2.3108499660073134
2,2,13.8662,290.037,-1.49031,0.419312,1.5481751998543318
3,2,13.1816,289.537,-0.368598,-3.13133,3.1529497386580716
4,2,14.6982,288.903,-0.108181,-3.62909,3.6307020473816083
5,2,0.0,288.457,0.0360622,-2.57524,2.5754924849179504
6,2,33.0156,289.302,0.672229,-3.06483,3.1376862107835133
7,2,167.224,290.317,-0.587242,-2.19947,2.276515198162314
8,2,339.536,291.938,-0.507545,-1.05436,1.170161072940388
9,2,513.249,293.588,-0.0129442,2.09288,2.0929200287430096
10,2,664.568,295.1,0.271449,-1.22025,1.2500778464163742
11,2,782.634,296.875,0.133448,0.775588,0.7869848247888901
12,2,856.633,298.709,0.675735,1.58531,1.7233181906789588
13,2,879.531,299.972,0.269883,-1.42321,1.4485729314704872
14,2,844.542,301.096,1.33815,-0.625939,1.4773100738237048
15,2,748.468,301.471,1.79023,0.321994,1.81895673091363
16,2,589.862,301.435,0.21739,-1.1363,1.1569079920633274
17,2,392.751,300.972,1.66382,-0.810039,1.8505297009021497
18,2,247.398,300.509,0.844003,0.933877,1.2587562572388666
19,2,102.617,299.496,-1.40135,-0.53197,1.4989242487197278
20,2,16.4805,298.654,-3.33314,0.0602551,3.3336845886610225
21,2,0.0,296.453,-1.62505,-1.68768,2.3428724431560504
22,2,16.9902,295.627,-0.748066,0.12765,0.758878951385529
23,2,16.665,295.071,-2.09,2.58593,3.3249261593154213
24,2,16.1826,294.606,-0.76264,-0.201242,0.7887446431919521
1,3,9.0918,286.628,1.37867,-9.38316,9.483903339580175
2,3,8.39746,286.199,-0.173415,-8.78284,8.784551851279893
3,3,7.14746,285.634,4.64752,-7.50779,8.829855765214967
4,3,6.92676,285.261,0.53928,-7.85663,7.87511637217508
5,3,0.0,285.003,4.13225,-7.59771,8.648739058764578
6,3,50.2969,285.68,3.47203,-5.90126,6.846887023202589
7,3,212.013,287.491,2.50602,-5.47779,6.0238127066252645
8,3,405.692,287.718,1.09255,-4.68326,4.809011304842191
9,3,591.874,289.704,-0.944097,-3.13807,3.2770112099760964
10,3,734.24,290.273,-1.50296,-1.96536,2.4741723244753993
11,3,834.306,292.009,,-1.69023,1.69023
12,3,883.961,293.064,-0.958054,,0.958054
13,3,871.093,293.5,-2.2765,,2.2765
14,3,818.542,292.848,-2.40062,,2.40062
15,3,727.484,292.597,-2.75127,2.04758,3.4295875071646735
16,3,578.112,291.301,-0.871965,3.16839,3.286185958421252
17,3,407.642,290.357,-2.89624,3.21145,4.32453665033608
18,3,219.969,290.537,-2.406,1.99589,3.1260858740763986
19,3,78.2812,289.176,-5.31444,5.04567,7.3281688205512845
20,3,8.24023,289.642,-4.44838,5.02363,6.710062816494344
21,3,0.0,290.011,,5.50471,5.50471
22,3,12.665,290.194,-3.52639,7.27999,8.089108778610905
23,3,11.3145,290.499,-5.02261,7.10302,8.699396779806058
24,3,13.041,289.883,-3.93598,3.33001,5.155667285667297
1,4,8.20898,285.976,0.645272,,0.645272
2,4,7.64355,285.647,4.97844,-8.87903,10.179491076399644
3,4,6.62109,285.882,0.450738,-6.40379,6.419633253445558
4,4,6.18945,285.851,4.9968,-7.34344,8.882236276614128
5,4,0.0,285.386,4.18108,-7.9229,8.95844709625502
6,4,42.6875,285.583,2.90367,-7.82362,8.345078152617866
7,4,181.591,287.058,2.85026,-5.6692,6.34537711311156
8,4,367.442,287.113,1.54617,-5.64469,5.852620512642178
9,4,542.78,288.445,1.16674,-5.30165,5.428514985712023
10,4,694.787,290.134,-1.7388,-0.962434,1.9873863852698597
11,4,803.806,291.968,-1.80796,-1.60722,2.4190650032605574
12,4,867.602,293.141,-1.85258,-1.25014,2.234927890559335
13,4,881.031,293.542,-1.51332,0.680307,1.6592031330277195
14,4,822.136,292.743,-2.93333,,2.93333
15,4,746.781,292.327,-3.0794,0.512424,3.1217435377967875
16,4,598.55,291.57,-3.70693,2.31048,4.368025624386835
17,4,383.376,291.583,-2.8518,1.7759,3.3595511679389554
18,4,220.859,290.939,-4.5935,4.84208,6.6742775621335975
19,4,76.7968,289.224,-4.4951,5.12379,6.816094774436458
20,4,7.84961,288.957,,4.72041,4.72041
21,4,0.0,289.528,-3.70073,0.0867367,3.7017463160009885
22,4,12.3564,289.857,-3.10353,6.79953,7.47432315877498
23,4,11.5381,290.677,-4.4357,8.13817,9.26850826394949
24,4,12.6572,290.55,-4.3935,0.848074,4.474602972273183
1,5,9.82715,282.825,2.39527,-3.35826,4.124951951295918
2,5,11.0654,282.845,0.0917215,-6.66125,6.661881445662497
3,5,10.8906,283.036,-0.256782,-6.89695,6.9017285007470415
4,5,12.0752,282.876,-0.363552,-5.10467,5.117599619509521
5,5,0.0,282.528,-0.293528,-5.13872,5.147096455787865
6,5,42.2305,283.094,-0.214978,-2.23622,2.246529641220876
7,5,186.044,284.251,1.3527,-2.39576,2.7512657573560575
8,5,366.724,285.244,-0.837134,0.946619,1.2636775162663139
9,5,541.171,286.059,-1.65992,1.59288,2.300565387203763
10,5,679.834,286.891,-1.83109,1.23923,2.2110136998670997
11,5,791.353,287.333,-1.63267,0.649611,1.7571584391343316
12,5,869.571,287.619,-0.783737,1.00181,1.2719539933775121
13,5,890.546,288.087,-0.804824,1.36878,1.5878603085208725
14,5,855.214,288.498,-3.39867,,3.39867
15,5,762.39,287.64,-3.09844,2.84934,4.209402436118457
16,5,620.175,287.977,-3.04384,4.27728,5.249770103918837
17,5,444.861,287.923,-4.18383,5.37746,6.813333216605511
18,5,250.937,287.454,-3.9475,4.46903,5.962800130047962
19,5,88.0468,287.061,-4.34471,5.3069,6.85854886941108
20,5,11.0195,286.105,-4.4264,4.0959,6.030705909758824
21,5,0.0,286.312,-4.77299,6.23908,7.855415506928962
22,5,17.9326,287.064,-0.296894,6.4382,6.4450419150875975
23,5,16.3398,286.484,-4.51187,4.9956,6.731492424187967
24,5,16.373,285.264,-3.86713,2.81829,4.7851283118637475
1,6,12.3672,287.401,-1.0183,1.41078,1.7398951400587335
2,6,13.0342,287.306,-1.56746,1.72986,2.3343835312990024
3,6,15.916,287.027,-1.61323,2.25393,2.7717704590748493
4,6,16.0225,286.427,-1.70926,1.8006,2.482686067065266
5,6,0.0,286.409,-1.93806,1.76216,2.6194053579390877
6,6,45.9414,287.129,-0.626111,1.47521,1.6025790240799358
7,6,205.325,288.203,-0.603355,1.07885,1.236104598537276
8,6,387.677,289.612,-1.73167,2.04379,2.678760637496378
9,6,562.687,291.347,-1.85328,0.974718,2.093972764370158
10,6,712.709,293.667,-1.48392,2.12887,2.5950156152324015
11,6,823.29,295.379,1.49722,3.1794,3.514292544510203
