hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,30.2236,293.341,0.962458,,0.962458
2,1,29.749,292.835,1.22641,-0.936272,1.5429474216848738
3,1,27.3047,292.591,0.826004,-2.35984,2.500225476555265
4,1,26.0693,292.966,1.8152,-3.48873,3.9327074710560406
5,1,30.1016,292.591,-0.98812,-0.440092,1.081694089317308
6,1,0.0,292.443,-1.45115,-2.09354,2.5473017202718644
7,1,12.6851,293.188,-0.600569,-1.95773,2.0477768131954712
8,1,42.5259,293.46,1.2439,-1.44796,1.9088937559749102
9,1,105.903,294.239,-2.17048,,2.17048
10,1,158.133,295.238,-1.20192,,1.20192
11,1,393.25,295.967,-0.717428,,0.717428
12,1,232.801,295.99,-1.42198,-1.14453,1.8253701107720595
13,1,238.818,296.745,-2.50146,,2.50146
14,1,343.481,297.217,-5.01458,-1.88188,5.356069912799869
15,1,424.871,297.601,-4.53771,-1.94602,4.937388569324882
16,1,288.449,297.096,-3.6026,-0.800513,3.690467155140254
17,1,140.313,296.596,-3.86234,0.954645,3.978569762065886
18,1,75.1045,296.092,-3.15874,,3.15874
19,1,6.49805,295.462,-2.82551,4.15067,5.021112248197604
20,1,0.0,294.832,-1.89176,2.29415,2.9735299090643097
21,1,22.6289,294.563,-1.87034,4.07283,4.481753666200318
22,1,39.5176,294.567,,1.61395,1.61395
23,1,30.6064,293.975,-1.73813,4.62409,4.939970063168399
24,1,26.6514,294.191,-1.54935,2.08049,2.594016974231279
1,2,41.8027,292.928,-0.18598,-1.1325,1.147669294875488
2,2,44.9746,293.0,-0.0607033,-2.74487,2.745541150216272
3,2,45.6182,292.408,-0.209152,-0.618626,0.6530257935028294
4,2,52.0713,292.375,0.922136,-3.21529,3.344910250903004
5,2,52.6084,292.25,-1.06527,-0.439604,1.1524113196754013
6,2,0.0,292.025,-0.567848,-0.813755,0.9922945888842688
7,2,8.58741,292.412,0.0791187,1.16434,1.1670250229920907
8,2,40.8306,292.963,0.386971,-1.03097,1.1012019323180466
9,2,146.981,293.967,-0.27302,,0.27302
10,2,260.54,294.814,-0.480728,,0.480728
11,2,473.672,296.213,-2.69741,-2.59003,3.73955560314324
12,2,627.379,297.725,0.679585,-2.76807,2.850271442709448
13,2,549.739,298.725,-0.0703049,1.43842,1.440137102974578
14,2,453.716,299.56,2.48883,-1.2271,2.7748962465108495
15,2,380.762,299.871,2.31434,-0.0143814,2.3143846828619394
16,2,316.028,300.097,1.14105,0.971948,1.498892263374523
17,2,160.72,299.633,1.99802,-0.178167,2.005948005380249
18,2,98.1045,298.272,-0.0986824,0.188776,0.2130131316275126
19,2,12.3945,296.507,0.793139,1.62528,1.808481283210031
20,2,0.0,296.283,0.880697,-1.79765,2.0017923789217003
21,2,25.9658,295.646,-3.55393,-2.09417,4.125041385707542
22,2,43.582,295.183,-0.664557,-1.18048,1.3546841095432542
23,2,46.7451,294.465,2.04263,-2.56097,3.275805955455848
24,2,40.0723,294.163,0.35544,-0.882399,0.9512967932254371
1,3,38.7266,292.215,2.07476,,2.07476
2,3,36.1602,292.279,2.00668,,2.00668
3,3,35.2832,291.718,0.879715,,0.879715
4,3,38.7363,291.413,0.0954762,,0.0954762
5,3,37.0264,291.346,1.14616,-2.54361,2.7899165897388403
6,3,0.0,291.154,-1.76267,,1.76267
7,3,24.1108,292.02,-0.493147,,0.493147
8,3,46.3775,292.398,-1.27563,,1.27563
9,3,137.684,293.523,-0.66218,,0.66218
10,3,96.2115,293.715,-2.11354,,2.11354
11,3,129.329,293.962,-1.8688,,1.8688
12,3,231.364,294.841,-3.37022,,3.37022
13,3,213.63,295.721,-2.58007,-1.80328,3.14778969489704
14,3,245.903,295.474,-4.00384,-2.22319,4.5796624899330745
15,3,340.84,295.971,-0.993761,,0.993761
16,3,276.996,295.661,-2.92877,,2.92877
17,3,152.97,295.093,-2.48489,,2.48489
18,3,69.4248,294.346,-3.3897,3.43731,4.827542452024632
19,3,5.05078,293.473,-1.20491,2.0286,2.359454612426355
20,3,0.0,293.284,-1.84635,2.55782,3.1545921249663955
21,3,19.0176,292.603,-1.84202,3.0074,3.526682923144637
22,3,36.0576,292.913,-1.64795,3.17743,3.5793575690897383
23,3,31.1182,293.285,-1.7479,,1.7479
24,3,28.0801,292.919,-1.63968,1.89299,2.504388476754355
1,4,40.5283,292.947,3.2398,,3.2398
2,4,38.4375,292.906,1.71957,,1.71957
3,4,35.7773,292.662,1.80403,,1.80403
4,4,42.1191,292.531,1.04421,,1.04421
5,4,42.0918,292.531,1.56852,-2.84244,3.2464935151637064
6,4,0.0151367,291.993,-1.0405,,1.0405
7,4,25.7632,292.783,-0.631819,,0.631819
8,4,78.4634,293.531,0.565681,,0.565681
9,4,167.137,294.571,-0.850168,,0.850168
10,4,127.18,295.031,,,0.0
11,4,114.61,294.946,,,0.0
12,4,196.582,295.954,-2.94639,,2.94639
13,4,174.458,296.416,-3.40868,-1.3233,3.656531448299057
14,4,216.684,296.417,,-1.56206,1.56206
15,4,299.746,297.041,-1.30577,-1.9221,2.3236832191372385
16,4,225.543,296.542,-2.62409,,2.62409
17,4,128.079,296.037,,0.819391,0.819391
18,4,67.3467,295.452,,2.66632,2.66632
19,4,4.82617,294.691,-1.58674,0.579384,1.689209769997794
20,4,0.0,294.492,,1.06271,1.06271
21,4,18.9775,293.546,,1.10505,1.10505
22,4,37.0938,293.608,-0.63233,2.33514,2.4192395599650727
23,4,31.9893,293.687,-1.56333,-0.550715,1.6574944042514896
24,4,29.7451,293.377,-1.27005,1.65422,2.085538494226371
1,5,50.2188,293.442,2.27496,0.670237,2.3716367002070533
2,5,48.0518,293.453,1.82064,-0.96801,2.061982873279989
3,5,47.6514,293.334,-1.03386,-1.16843,1.560158698498329
4,5,53.4082,293.028,-0.555891,-3.18746,3.235570437416098
5,5,52.9531,293.116,0.454751,-1.34732,1.4219949558282547
6,5,0.0,293.039,0.217796,-0.900181,0.9261538373169977
7,5,12.3569,293.252,-0.930159,1.03495,1.3915161758962775
8,5,53.3306,293.983,-1.28832,,1.28832
9,5,117.637,294.7,-2.2154,,2.2154
10,5,279.649,295.459,-1.35036,,1.35036
11,5,425.954,295.534,,,0.0
12,5,240.645,295.555,-2.04844,,2.04844
13,5,492.661,296.562,-3.40087,,3.40087
14,5,585.263,296.518,-4.17279,1.36519,4.3904350718579135
15,5,459.699,296.687,-3.87316,1.20388,4.055945689971699
16,5,388.012,296.461,-2.91364,1.48074,3.2683159267732975
17,5,187.673,296.186,-3.50833,1.86334,3.972457091587019
18,5,98.6279,295.597,-2.8648,3.2044,4.298285518669043
19,5,9.22266,295.17,-3.10139,2.16532,3.782490004547269
20,5,0.0,295.052,-4.09879,4.10567,5.80143134174662
21,5,26.2891,294.485,-1.76145,1.19685,2.1295905768480474
22,5,41.8799,294.341,-1.83106,2.12274,2.8033561727329617
23,5,35.8066,294.517,,4.0196,4.0196
24,5,42.5752,294.22,-1.9346,3.11858,3.669907134574389
1,6,45.7207,290.447,-2.19965,-0.0045681,2.199654743371698
2,6,45.9424,290.439,-2.30777,-0.304924,2.3278275319868524
3,6,44.7549,289.868,0.0198517,-0.277805,0.27851338929733704
4,6,51.3457,289.842,1.00612,-1.14644,1.5253203361917127
5,6,50.8994,289.477,-0.737632,0.290865,0.7929082012749016
6,6,0.0,289.344,-2.05125,0.182339,2.0593382610491653
7,6,16.7515,289.867,-0.365705,1.19608,1.2507387870474793
8,6,52.0962,290.414,-1.14233,-0.94796,1.4844345692889265
9,6,164.794,291.526,-2.4532,-0.877699,2.6054837889729807
10,6,321.227,292.776,-0.60524,-1.78202,1.881996476617318
11,6,491.141,294.294,-2.50161,-1.57782,2.95762887200203
12,6,583.145,295.687,2.00771,-1.88623,2.7547709627117825
13,6,568.536,296.554,2.64356,0.80072,2.7621661774773796
14,6,442.934,296.935,2.57233,1.5439,3.0000848052846774
15,6,368.668,296.907,2.07557,0.705833,2.19230268183684
16,6,330.918,296.697,3.10052,0.809838,3.204537697803538
17,6,133.516,295.878,2.57516,-0.668402,2.6604906049832238
18,6,88.4092,295.247,2.85249,-1.90302,3.4290208982302803
19,6,11.7051,293.932,1.45037,-1.79659,2.308962703250098
20,6,0.0,293.708,-2.88444,3.91329,4.8614640529062845
21,6,25.876,292.874,-2.67893,-0.532642,2.731368419870157
22,6,42.5156,292.512,-1.18018,2.00213,2.324080327634998
23,6,40.0879,291.825,-2.75815,-1.9306,3.3666909247063357
24,6,40.1602,291.003,-2.25979,-0.879957,2.4250721980899868
1,7,49.5332,292.851,2.35992,0.682932,2.4567495849239496
2,7,49.9688,292.45,-0.594395,-1.84594,1.93927819036491
3,7,48.0186,292.325,1.201,2.17434,2.483979757485958
4,7,49.4375,292.124,0.362078,-1.37056,1.4175807531438904
5,7,51.4541,291.975,-2.01302,-1.51822,2.521357072847874
6,7,0.0,291.801,-1.05906,-1.09452,1.5230174371949914
7,7,15.5952,292.576,-2.23582,-1.16427,2.5207966410045852
8,7,54.2447,293.426,-2.21508,-0.95919,2.4138402727811132
9,7,81.7154,294.05,,,0.0
10,7,245.649,295.325,-1.70876,,1.70876
11,7,406.469,296.076,-2.86391,,2.86391
12,7,378.817,296.476,-1.1793,-0.782714,1.4154114934519926
13,7,458.052,297.426,-3.02587,-1.03668,3.1985300810372252
14,7,555.263,297.451,-4.14837,,4.14837
15,7,459.887,297.301,-4.68224,-1.61594,4.953244744730468
16,7,354.449,297.076,-3.97956,1.14675,4.141489267896272
17,7,188.274,296.326,-2.72073,1.73931,3.229174973425875
18,7,97.4326,295.576,-3.59966,2.18389,4.210335811749462
19,7,8.96484,294.076,-3.16389,3.84696,4.98089361196362
20,7,0.0,293.6,-2.86735,2.28243,3.664857804526664
21,7,23.8799,293.374,-1.6013,1.06404,1.922587530283082
22,7,38.4375,293.199,-2.27491,1.41815,2.6807396237978804
23,7,33.708,292.277,-2.91098,0.347234,2.931616620766774
24,7,39.8203,292.151,-1.61526,2.88762,3.30868767519692
1,8,33.0723,292.377,-0.609808,0.535471,0.8115386550898238
2,8,39.0977,292.024,-0.0816994,-1.03442,1.0376413293428322
3,8,38.8545,291.775,3.55696,,3.55696
4,8,42.1787,291.525,1.98415,-0.596636,2.0719135452513457
5,8,41.1406,291.436,-1.08431,-2.40396,2.637186352478717
6,8,0.0,291.276,0.709007,-3.38309,3.456586303587544
7,8,9.36475,291.429,2.37111,,2.37111
8,8,46.44,291.949,0.817146,,0.817146
9,8,65.9654,292.449,-0.891184,,0.891184
10,8,99.3834,293.33,0.889389,,0.889389
11,8,169.969,293.804,-1.29702,,1.29702
12,8,209.567,295.49,-0.162212,,0.162212
13,8,197.255,296.668,-1.91259,,1.91259
14,8,340.419,297.292,-1.73577,-2.73442,3.2388192646858207
15,8,433.168,298.429,-1.85655,0.722923,1.9923342004867055
16,8,221.637,298.353,2.54437,-0.498755,2.5927929433190378
17,8,126.056,298.162,0.849091,0.31402,0.9052977889517901
18,8,67.3857,296.912,-2.2437,2.3084,3.2191458882753357
19,8,7.46289,294.938,,-0.327843,0.327843
20,8,0.0,294.344,,0.639854,0.639854
21,8,21.3223,294.517,-1.5676,-4.1967,4.47991748249898
22,8,36.0859,293.601,0.210932,0.636411,0.6704560161151513
23,8,34.4717,292.882,0.829252,1.53132,1.7414361377621632
24,8,34.0381,292.31,-1.06692,-1.4825,1.8265061008384287
1,9,38.0303,293.582,-0.834417,-0.39031,0.9211914165845229
2,9,36.3232,293.209,-2.05875,0.0607986,2.0596475504954626
3,9,32.832,292.866,-0.10173,-2.96433,2.9660750735273034
4,9,38.1377,292.608,0.698992,-2.28755,2.3919604550585696
5,9,40.4912,292.467,-1.57894,-0.390287,1.6264610250384115
6,9,0.0,292.368,0.299339,-1.55399,1.5825576630950924
7,9,11.9507,292.459,-0.947248,-1.25998,1.5763338396113942
8,9,35.3619,292.709,-1.50805,-0.967003,1.79145460576287
9,9,85.0748,293.459,-1.37068,,1.37068
10,9,183.837,294.368,0.716049,-1.59452,1.7479188198543432
11,9,227.407,295.118,-0.0919399,-1.22626,1.2297018064604157
12,9,381.067,296.951,0.925678,1.25,1.5554355530474413
13,9,629.333,298.459,0.0410233,-1.55524,1.5557809514012215
14,9,577.606,298.993,-1.15423,1.62398,1.9923749479703865
15,9,557.152,299.609,1.30311,0.668724,1.4646799856200672
16,9,362.559,299.608,0.509214,-0.507056,0.7186130286405891
17,9,248.329,299.371,2.25192,-0.0228939,2.252036371166596
18,9,99.6201,298.104,-1.17437,1.31964,1.766520485728937
19,9,12.3281,296.741,0.37224,0.953407,1.0234976918630545
20,9,0.0,296.102,-2.81462,2.06954,3.493577186209001
21,9,19.6602,295.513,-0.0417252,-0.792408,0.7935057849688557
22,9,41.3594,294.868,-1.38721,-2.17267,2.577759979711067
23,9,44.4268,294.171,-1.5892,-1.83245,2.4255782078712693
24,9,31.8936,293.762,-0.62454,-1.7574,1.8650750578998156
1,10,44.2119,290.661,-0.93012,0.0423069,0.9310816764321
2,10,44.7305,290.699,0.312832,-1.43627,1.4699440033974083
3,10,44.7979,290.526,-0.909348,0.311062,0.9610792646540659
4,10,52.6035,290.161,0.5403,2.31499,2.3772048271236534
5,10,56.4443,290.036,-2.68197,-0.115385,2.6844509269355252
6,10,0.0,290.123,-0.953102,-1.52713,1.800147066020996
7,10,15.2007,290.052,-1.16698,-0.50607,1.2719863070410782
8,10,53.5103,290.786,-1.18285,0.382118,1.2430399383865347
9,10,151.45,291.705,-2.55671,,2.55671
10,10,265.368,293.008,-1.46413,-1.13114,1.850176844655667
11,10,388.188,293.687,-1.46743,-1.01679,1.7852766477495863
12,10,593.286,295.899,0.578022,-1.00488,1.1592640971254133
13,10,663.083,297.05,0.13282,2.48285,2.4864000633244845
14,10,594.559,297.55,1.85114,0.459427,1.9072997844935127
15,10,519.355,298.055,3.2953,0.946068,3.4284175286309573
