hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,18.4668,266.138,12.5146,1.30334,12.582285496506588
2,1,15.9102,266.188,10.8447,0.846945,10.877721908700599
3,1,12.2256,265.895,9.96841,0.273752,9.972168173752587
4,1,12.0869,265.421,6.54438,1.90715,6.816606979054902
5,1,11.7402,265.425,2.03663,2.69868,3.3809370741408364
6,1,11.6445,264.331,12.0135,-3.04198,12.392652039430462
7,1,0.0,264.427,11.1522,,11.1522
8,1,16.8477,264.584,13.1793,-2.99781,13.515946629300517
9,1,119.041,265.734,11.6726,-4.92925,12.670718066569865
10,1,258.329,266.52,13.4224,-3.6602,13.912508249772936
11,1,368.973,267.77,12.5396,0.244934,12.541991900186988
12,1,435.081,268.47,12.7232,-2.30725,12.93070844163227
13,1,447.223,269.341,9.11686,-4.35394,10.103164345055465
14,1,402.673,268.994,9.11462,-4.06917,9.981705377003472
15,1,309.474,269.113,10.5004,-4.20617,11.31151034251837
16,1,178.073,268.739,11.7355,-1.61307,11.845841256529651
17,1,42.774,267.966,9.44266,-0.0241127,9.4426907869474
18,1,,267.494,9.91778,2.40965,10.206310462204254
19,1,0.0,267.141,6.78687,-1.77389,7.0148620890934135
20,1,13.041,267.338,10.9309,5.97023,12.455048015278784
21,1,12.418,266.62,12.2655,6.4234,13.845669279958987
22,1,12.0459,266.213,12.1093,0.391987,12.115642793437292
23,1,11.8369,266.669,12.2772,1.92064,12.42652396487449
24,1,11.4941,265.786,9.05317,1.95669,9.262209391122617
1,2,31.4316,262.012,10.5459,-1.90418,10.716431695410558
2,2,35.7461,261.999,1.04782,-0.00657082,1.0478406024178832
3,2,38.5439,261.387,7.39712,0.532541,7.416264842296356
4,2,40.0088,260.826,0.464304,1.2089,1.294997071199777
5,2,42.2148,260.762,0.879401,-0.506403,1.0147857494121604
6,2,45.3232,260.077,-0.0626707,-1.34862,1.3500753760581259
7,2,0.0,259.577,-0.354599,-0.541021,0.6468726097478544
8,2,10.2168,259.827,0.615856,0.494373,0.7897362065050582
9,2,86.1266,260.423,12.3953,4.78168,13.285628540358939
10,2,216.407,262.136,1.92724,4.71969,5.098012133537934
11,2,329.067,263.886,2.60895,4.97443,5.617078771692631
12,2,401.488,265.64,3.8052,4.08972,5.586175500143188
13,2,424.973,267.011,5.8444,3.32282,6.722956500855855
