hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,23.3076,295.092,-2.87468,3.97107,4.902364944320241
2,1,28.2637,294.914,2.2536,5.15441,5.625536010737111
3,1,25.1836,294.587,0.562142,6.7785,6.801769319681754
4,1,25.1797,294.687,-2.29789,-0.40227,2.3328351002589107
5,1,0.0,294.567,-1.81126,2.9191,3.4353759033910687
6,1,18.7188,294.716,0.211223,1.66239,1.6757552529617803
7,1,113.523,295.596,-4.1277,0.628978,4.175346765776945
8,1,202.471,295.851,-4.01144,2.71527,4.844000624122586
9,1,297.702,297.101,-4.34272,2.83924,5.1884969669452445
10,1,574.204,298.213,-3.46543,-2.43513,4.23545312827329
11,1,595.251,298.083,-3.96223,-0.0831776,3.9631029618269773
12,1,587.784,298.434,-3.87276,-1.84207,4.288530273007292
13,1,336.677,297.829,-3.15626,-0.498851,3.195438859969159
14,1,140.84,297.444,-0.0696669,2.21723,2.2183242210857297
15,1,155.499,297.096,0.104653,1.30746,1.3116416820187593
16,1,218.2,297.272,-3.6345,-3.37184,4.957710684943203
17,1,83.2801,296.689,0.376188,-1.24252,1.2982193041793826
18,1,63.3129,296.989,0.78364,1.1822,1.41834004723832
19,1,27.6792,296.845,-6.19274,-1.38956,6.346724013315846
20,1,4.42188,296.567,-1.59416,0.993936,1.8786311180473936
21,1,0.0,295.943,-1.82524,,1.82524
22,1,37.1514,295.596,-7.96172,2.23728,8.270091121432701
23,1,35.1797,295.322,-8.26955,-0.850236,8.313143716921777
24,1,27.1338,294.466,5.63834,-2.33648,6.103279179752471
1,2,25.084,294.262,-0.458664,0.488649,0.6701869217591463
2,2,23.3486,294.375,-0.765932,2.65343,2.7617643986270806
3,2,21.2383,294.137,-2.29088,4.08759,4.685778823472145
4,2,18.1592,293.987,0.380817,-1.06877,1.1345884277521077
5,2,0.0,293.915,-1.52415,1.194,1.9361480373411533
6,2,7.88477,294.1,0.386516,1.85624,1.8960542069930384
7,2,67.9563,294.463,-0.363048,1.63874,1.678473305687046
8,2,128.166,295.298,-2.38449,3.04926,3.870888671571426
9,2,245.296,296.835,1.9024,4.35829,4.755398772353376
10,2,347.298,298.1,1.725,4.08392,4.43328631676322
11,2,482.798,298.931,0.943535,3.25081,3.3849703030196587
12,2,125.549,298.525,-2.14131,1.80198,2.798631886565291
13,2,114.896,298.935,-1.3755,0.444509,1.4455409025970174
14,2,463.731,300.121,-0.347499,-0.710989,0.7913664847098341
15,2,421.655,299.077,4.73258,0.823574,4.8037056102425755
16,2,297.809,299.805,0.107685,1.14281,1.1478722730883433
17,2,301.764,300.06,1.38595,2.03873,2.4652134624409303
18,2,199.274,299.938,-1.44634,-1.14348,1.843758635505201
19,2,99.4761,299.033,-3.68493,0.872154,3.7867349662494205
20,2,5.34375,298.335,0.908771,2.72685,2.8742956794562735
21,2,0.0,297.146,2.96822,-0.725175,3.055521027423146
22,2,26.249,296.448,-1.3333,-0.515163,1.4293641266552761
23,2,22.1387,296.437,-2.11916,-1.4186,2.5501500084504833
24,2,20.3574,296.312,-0.146327,-0.189507,0.23942534113581213
1,3,35.0967,292.73,-5.653,2.46716,6.167924080726026
2,3,38.6533,293.154,-1.45929,2.47277,2.871257351231338
3,3,38.5127,293.291,1.4723,3.00067,3.3424074764905614
4,3,35.3496,292.978,-1.31596,3.26375,3.5190644756952096
5,3,0.0,294.227,-4.11643,3.2023,5.215335198709667
6,3,24.5059,294.181,-2.95333,3.06913,4.259309456449484
7,3,163.648,294.536,,2.67097,2.67097
8,3,179.057,294.353,-3.30636,3.46527,4.789583762969388
9,3,206.656,295.661,-2.11225,4.74403,5.193016532170874
10,3,275.751,296.794,-1.30527,2.26507,2.614244035624831
11,3,342.782,296.744,-0.916817,0.666822,1.133668819000064
12,3,535.784,297.675,-5.41621,1.37278,5.587473104409542
13,3,440.38,297.021,-2.14307,2.5031,3.2951871926948244
14,3,105.918,295.966,-1.1517,4.38667,4.535337537482739
15,3,245.624,297.151,0.238442,2.92855,2.93824091760087
16,3,287.622,297.108,-0.658428,2.54564,2.6294125657233787
17,3,144.53,295.977,0.765837,,0.765837
18,3,68.4066,295.91,1.84712,,1.84712
19,3,29.7339,296.033,-4.86462,0.609947,4.902709769832292
20,3,1.19531,295.718,-6.14787,1.14726,6.253999603813547
21,3,0.0,295.596,-7.66655,,7.66655
22,3,24.6475,295.221,-6.7083,1.34812,6.842420363029445
23,3,29.4668,294.727,-6.15334,-1.72572,6.390751338770739
24,3,26.3242,294.658,-7.19711,-3.73687,8.109413650135256
1,4,35.3838,294.338,-4.9821,,4.9821
2,4,36.7285,294.531,1.65594,4.45519,4.752983822789638
3,4,32.8447,293.744,,2.14618,2.14618
4,4,31.3223,293.987,,3.99275,3.99275
5,4,0.0,294.829,-4.54319,2.5192,5.194895958159316
6,4,20.5586,295.213,-3.8088,-0.242886,3.816536525306158
7,4,123.081,295.618,-4.17604,3.37068,5.366637098220822
8,4,188.588,295.662,-3.67404,4.07221,5.484657163916447
9,4,231.14,296.59,-0.744577,4.1537,4.219907415919098
10,4,280.548,297.438,-2.61826,2.55413,3.6577131495649025
11,4,378.704,298.661,-1.24152,2.64973,2.926164893388614
12,4,244.643,297.514,-6.60176,1.86545,6.8602579251876525
13,4,179.177,298.414,-2.18897,3.68328,4.284640150502724
14,4,175.137,297.775,0.715978,3.03022,3.1136566517334563
15,4,192.218,297.566,0.51481,3.51937,3.5568236578441725
16,4,177.216,298.167,-1.45286,2.86107,3.208819677778731
17,4,156.483,296.752,0.0768719,1.2819,1.284202826273798
18,4,67.7191,296.627,1.09272,1.29695,1.6959116430109205
19,4,10.0152,296.538,0.829232,1.05331,1.3405549842971753
20,4,1.23828,296.131,-5.53312,,5.53312
21,4,0.0,295.917,-5.83403,,5.83403
22,4,19.6152,295.912,-5.29716,-0.0898705,5.2979223071285455
23,4,24.9307,295.575,-5.17922,,5.17922
24,4,26.8994,295.693,-5.0765,-0.767632,5.13420988443441
1,5,23.3574,294.403,-2.94597,-0.922483,3.0870235059339928
2,5,22.3984,294.394,-2.05402,0.75695,2.1890572086859676
3,5,21.4531,294.554,-3.04137,1.16083,3.2553736752944356
4,5,19.3516,295.06,-2.02983,-2.42034,3.158837688850125
5,5,0.0,295.013,-3.07591,-4.37094,5.344748713616011
6,5,7.53516,295.088,-1.75948,,1.75948
