hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,25.0146,300.854,8.78087,5.24156,10.226320413056692
2,1,25.1729,299.104,1.10725,1.06794,1.5383427466270316
3,1,24.3857,299.443,1.79375,2.60721,3.164661600645478
4,1,23.5439,300.089,3.6721,-1.67268,4.035117940333343
5,1,0.0,299.798,-2.00693,3.65775,4.172158085140111
6,1,18.7578,299.584,7.19692,1.55312,7.362597314861109
7,1,118.367,295.907,3.93794,-10.5547,11.26539229381738
8,1,319.45,295.465,3.62206,1.76294,4.028309333603863
9,1,214.508,296.72,1.66593,-1.10909,2.0013503923601186
10,1,45.558,294.958,4.40594,-0.19934,4.410447111030808
11,1,89.9278,295.184,0.580159,1.68034,1.7776745992675376
12,1,118.958,296.198,-1.184,3.2197,3.4304991021715776
13,1,46.4502,294.843,2.03361,-5.16925,5.5548821044735055
14,1,98.2777,296.887,-2.75543,5.78744,6.409902981988105
15,1,510.658,301.812,1.36473,7.65549,7.7761825539913865
16,1,353.888,302.749,1.76661,9.37152,9.53657684929451
17,1,167.146,302.966,2.5439,10.8901,11.183277928228378
18,1,178.594,302.412,-0.0832539,-4.40383,4.404616882404781
19,1,76.931,301.883,1.39611,-0.201365,1.4105569805310951
20,1,5.94922,301.308,1.55877,3.86702,4.169365370569003
21,1,0.0,301.097,8.69357,4.10643,9.61462046519778
22,1,33.1465,301.468,6.71949,4.78058,8.24654418508141
23,1,31.5293,301.784,-2.5058,5.78133,6.301016601223965
24,1,29.2832,299.827,0.239542,0.608733,0.654168353753833
1,2,12.6924,297.739,-0.00135231,3.4232,3.4232002671100528
2,2,12.9043,297.122,-1.54119,3.73591,4.041322821082226
3,2,11.8574,297.19,-2.12813,2.93924,3.6287834152095657
4,2,12.1387,297.415,2.07932,3.2033,3.8189923477797123
5,2,0.0,296.751,0.0741215,1.61186,1.6135633412922625
6,2,13.4844,297.153,-0.445654,-1.50352,1.5681772470342756
7,2,135.422,298.442,-4.85503,-1.4307,5.061444338417642
8,2,219.754,298.648,-5.64942,11.0862,12.442659553986037
9,2,68.7421,298.31,2.45597,-9.98897,10.286462477538135
10,2,81.6205,296.775,-4.89777,-4.18567,6.4426690371149755
11,2,104.897,297.298,-5.91203,0.547523,5.937329379142528
12,2,20.3796,295.162,-0.376383,-10.4854,10.492153130920698
13,2,173.294,297.375,1.03654,1.3659,1.7146713917249568
14,2,597.809,300.312,6.75141,-1.03678,6.830552668452238
15,2,129.799,298.903,-0.544451,6.27463,6.298206770843667
16,2,221.966,298.602,5.01368,7.71722,9.202851279402488
17,2,149.177,299.23,7.12691,2.46335,7.540619296224946
18,2,194.508,299.621,-0.069582,3.62546,3.626127668232877
19,2,51.3763,299.411,-0.93787,3.88116,3.9928690289690194
20,2,8.83594,298.387,0.299984,4.04378,4.054891748081076
21,2,0.0,298.09,0.939669,2.15086,2.3471635156420185
22,2,20.8145,297.875,2.35816,2.2464,3.2568745056572257
23,2,18.8906,297.525,1.60455,2.54598,3.0094176949868556
24,2,19.8936,297.32,-0.803427,-0.64615,1.0310212252078035
1,3,18.9697,299.122,6.41076,3.93297,7.521043597699723
2,3,22.874,297.547,0.381664,2.87751,2.902711010244733
3,3,19.5186,298.72,-0.121292,2.2576,2.2608559240393893
4,3,21.0859,298.527,4.69554,6.75799,8.229126608073303
5,3,0.0,298.151,11.1474,3.8599,11.796751873715069
6,3,29.0469,299.696,2.76528,4.91933,5.643277516417211
7,3,176.172,300.454,3.39009,-3.84281,5.124441326056919
8,3,392.418,297.266,,-7.86011,7.86011
9,3,484.539,298.403,2.56046,-4.43721,5.122966718191716
10,3,230.277,296.911,1.94696,-9.12805,9.333378276063817
11,3,299.49,296.926,2.70809,-2.4681,3.6640509082298514
12,3,269.833,295.712,1.32284,1.34274,1.884902218471823
13,3,198.06,297.717,0.100996,-0.0657377,0.12050575595086734
14,3,106.059,294.044,2.02875,-6.32682,6.644131085017814
15,3,200.846,297.09,1.33934,9.92599,10.015942747225546
16,3,316.201,300.278,-0.0156155,8.1889,8.188914888667501
17,3,132.318,300.349,-4.44145,2.10105,4.9133378883402665
18,3,97.3047,300.287,-0.21216,-1.52297,1.5376766521281382
19,3,73.9388,301.154,1.5299,4.75567,4.995697264536753
20,3,4.92969,301.092,-0.341618,6.86897,6.877459685001723
21,3,0.0,300.375,2.33615,4.48924,5.060718585349317
22,3,25.957,301.03,2.49293,6.62287,7.0765180012347875
23,3,26.5137,300.618,4.00885,4.71199,6.186576442799361
24,3,25.5645,299.191,-0.975302,3.62143,3.7504625362885577
1,4,18.8896,300.493,0.551382,7.1361,7.157370000211251
2,4,21.4678,299.065,1.51252,6.33064,6.508818599408037
3,4,22.1904,299.335,3.1707,4.82596,5.77435956722475
4,4,20.8721,299.772,9.75608,6.4074,11.67201232549041
5,4,0.0,299.287,6.36709,6.53861,9.12651389086764
6,4,31.5547,299.44,6.71157,3.67519,7.651940499049898
7,4,163.336,301.277,4.18013,3.96285,5.760005810708875
8,4,356.262,298.543,,-7.53687,7.53687
9,4,499.805,297.805,-2.16318,-2.29268,3.152099188604318
10,4,344.214,296.408,4.09246,-4.21594,5.8755747748794755
11,4,381.256,297.872,-0.109294,-6.13314,6.13411374511722
12,4,347.63,297.469,1.39901,-1.28323,1.8983962212878533
13,4,258.56,299.273,-2.68416,1.22723,2.951407863799919
14,4,214.7,295.276,-1.61188,-2.86881,3.2906272882992993
15,4,111.893,298.358,2.46629,9.36447,9.683794955749528
16,4,192.951,302.781,6.11915,10.4164,12.08078580567092
17,4,164.802,303.62,-1.87016,15.1675,15.282360899926426
18,4,83.7422,302.996,5.45776,10.9321,12.21875421749697
19,4,76.3138,302.769,6.2467,7.71465,9.926584785942243
20,4,10.4062,303.24,3.34393,11.93,12.389784818345312
21,4,0.0,302.154,0.997286,2.44237,2.638133920538531
22,4,28.8447,302.144,5.23316,11.3919,12.536400966609197
23,4,25.6104,302.156,0.636777,13.7335,13.748254696423434
24,4,23.707,302.529,4.80009,12.3783,13.276414233447975
1,5,12.0596,299.857,7.21056,5.31871,8.959958235265386
2,5,11.9971,299.462,4.76545,6.09235,7.734742544196283
3,5,12.0068,300.156,12.3025,6.35624,13.847501333728045
4,5,12.501,299.422,11.5637,4.82439,12.529720530087653
5,5,0.0,298.269,7.48037,-3.07369,8.087243384058626
6,5,8.03906,290.356,2.64321,-12.6549,12.927994937889634
7,5,66.2814,292.973,5.53364,-8.86234,10.44807359876451
8,5,196.801,292.348,-2.30567,0.755123,2.4261749512409447
9,5,16.9296,290.55,2.97843,-6.70577,7.337465267910984
10,5,4.57363,290.958,-2.0882,3.35144,3.9487630105641944
11,5,103.068,290.922,-1.85832,4.35221,4.732344567600716
12,5,13.4734,292.614,-0.4965,-5.16018,5.184010984016141
13,5,6.88765,293.558,-3.41365,13.9372,14.349165486623257
14,5,30.6527,294.669,-7.31598,10.5706,12.855393720940638
15,5,160.783,297.928,-3.23976,-0.615999,3.297802241736305
16,5,202.966,297.39,-2.47851,-8.815,9.156813682722827
17,5,250.552,295.843,-1.20122,0.423314,1.273626409507906
18,5,244.164,297.194,0.126707,0.456517,0.47377466704964294
19,5,131.595,298.332,0.612911,-0.800974,1.0085728742123694
20,5,18.6758,298.475,7.35662,1.44954,7.498068020230279
21,5,0.0,297.921,9.12229,0.869126,9.163599448250451
22,5,21.1953,296.193,4.56324,4.01789,6.080016393867701
23,5,19.252,300.417,8.58893,7.52449,11.418741975585576
24,5,17.6943,299.697,3.50907,7.0267,7.85417628748553
1,6,12.4814,295.75,4.41955,4.56383,6.353028134000353
2,6,12.3301,295.278,4.27034,2.30622,4.853293150428892
3,6,12.4424,295.112,0.00273132,3.00174,3.0017412426305072
4,6,12.8057,295.905,4.21897,1.15838,4.375105951322778
5,6,0.0,295.633,2.66397,2.21537,3.4647655617371864
6,6,9.75391,295.254,0.116846,2.36464,2.3675251460789175
7,6,103.711,296.319,-2.4771,3.51168,4.297431888046628
8,6,136.309,295.877,-3.20704,9.73657,10.251141445053815
9,6,9.86715,291.874,3.73624,-6.3835,7.396523615023479
10,6,22.5268,292.002,-0.425115,-1.57239,1.6288440917795048
11,6,63.7871,292.172,-3.66496,5.80241,6.8629362236363525
12,6,12.864,292.115,-1.51896,-3.75882,4.054129656782082
13,6,9.99703,293.446,0.757246,4.4411,4.505195968491936
14,6,355.121,295.902,4.98187,-3.30436,5.978112052019433
15,6,49.4863,296.252,5.5366,8.34982,10.01865428051093
16,6,237.763,298.213,5.46876,3.88324,6.707226612781172
17,6,209.162,297.169,8.02339,7.68894,11.112811769111362
18,6,252.125,297.712,-0.818605,-0.220241,0.847714718585209
19,6,88.3763,296.651,1.4342,5.04766,5.2474566330366175
20,6,21.8242,296.497,6.57537,4.64778,8.05216427833536
21,6,0.0,295.787,1.43576,0.678208,1.5878831408085419
22,6,20.3584,295.847,2.90602,1.9256,3.4860991954331992
23,6,17.6191,295.665,1.62896,2.81551,3.2527845366239676
