hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,6.6543,285.808,-0.365403,-1.31139,1.3613460561183552
2,1,4.88867,285.761,,-1.15065,1.15065
3,1,3.45312,285.247,6.29304,-2.01827,6.60876435005062
4,1,3.23535,284.984,,-2.16016,2.16016
5,1,3.66309,284.077,4.09392,-0.655939,4.146135180878814
6,1,2.67676,283.83,5.01227,-4.89566,7.006449699277089
7,1,3.53223,283.857,4.34388,-4.80611,6.478270354539088
8,1,75.5117,285.091,4.78628,-5.57004,7.343964994469949
9,1,233.35,287.085,1.70194,-6.26187,6.489038115198585
10,1,372.579,288.119,4.95822,,4.95822
11,1,475.166,288.62,5.40999,-3.39913,6.389215644897266
12,1,527.9,289.971,4.72329,-3.38211,5.809314630505048
13,1,528.452,290.619,-1.13337,-3.22537,3.4187043150585574
14,1,472.385,290.245,1.08915,-4.567,4.695075795181586
15,1,366.681,290.369,-0.200541,-3.23836,3.2445634810064976
16,1,226.381,290.341,0.521726,-1.02185,1.1473340584049616
17,1,78.6271,288.841,2.4922,-1.26527,2.79498998440066
18,1,1.82227,287.586,2.94926,,2.94926
19,1,0.0,286.591,3.03598,0.807576,3.1415527301282085
20,1,10.1934,286.21,2.43872,-0.797255,2.5657300663602554
21,1,10.4062,284.776,0.692899,0.548334,0.8836171115121074
22,1,9.58789,284.713,1.93702,2.32063,3.022808309717968
23,1,9.83887,284.526,5.08566,0.0857725,5.086383249162046
24,1,9.57031,283.459,3.26925,-3.39667,4.7143782889581525
1,2,16.248,280.105,1.97884,-2.16735,2.9348277237514298
2,2,19.4121,279.83,3.20298,-1.14431,3.4012536301340424
3,2,21.8506,278.995,3.21003,-0.388875,3.233499090231046
4,2,18.4023,278.192,4.88583,-1.85645,5.226637675542471
5,2,18.5596,278.274,-0.405099,-2.14715,2.18503050832271
6,2,16.5186,278.154,0.308164,-1.39957,1.4330949849176082
7,2,1.64648,277.522,0.34681,-1.02828,1.0851898149632626
8,2,51.0898,278.6,-0.50718,1.45583,1.541646049292768
9,2,175.396,279.748,2.49344,2.29428,3.38835708743928
10,2,303.579,280.439,4.1799,-1.67356,4.502484545625893
11,2,461.807,281.898,5.56965,-0.805872,5.627648781052706
12,2,539.446,284.806,-2.69908,2.7258,3.836015965347381
13,2,548.92,287.435,0.604916,1.04319,1.205889191906122
14,2,499.464,288.611,-0.301474,0.745009,0.8036945830083715
15,2,401.384,290.245,-0.514017,1.76555,1.838852979111979
16,2,264.53,290.799,2.59301,4.78674,5.443948997529275
17,2,108.643,288.042,5.709,3.58874,6.74327337334028
18,2,5.61133,285.847,3.29301,-0.338869,3.310399833745314
19,2,0.0,284.68,2.07993,-0.197307,2.089267540825971
20,2,15.7734,283.504,-0.988523,-0.453016,1.0873827374871279
21,2,16.46,281.74,0.570828,0.191889,0.6022175635972435
22,2,16.0146,280.823,-0.137686,-0.74334,0.7559839880553026
23,2,17.1123,279.76,-0.406035,-1.03581,1.1125496740932512
24,2,18.207,279.789,4.64717,-0.00702477,4.647175309399631
1,3,8.1582,285.392,,-0.0306292,0.0306292
2,3,4.37988,285.264,,1.39134,1.39134
3,3,3.59082,284.639,,-3.33516,3.33516
4,3,4.03223,284.265,6.75497,-0.477055,6.771794531283787
5,3,6.00488,284.447,4.05486,0.525702,4.08879593675253
6,3,4.6084,284.14,4.31793,0.104828,4.319202286821491
7,3,1.87109,283.954,3.17054,-0.213334,3.177709125636895
8,3,43.3008,284.582,4.86977,-6.54758,8.159991648849893
9,3,250.818,286.332,4.05936,,4.05936
10,3,410.423,287.343,3.76388,,3.76388
11,3,504.791,287.864,,-2.33712,2.33712
12,3,545.931,289.105,,-3.4573,3.4573
13,3,530.889,289.669,0.680599,-3.40164,3.469058905294201
14,3,460.51,289.096,-1.83468,-3.3756,3.8419690345446567
15,3,346.884,289.221,-2.05552,-2.25789,3.053396424066158
16,3,203.561,288.782,-0.814212,-2.78699,2.903490044936266
17,3,62.9084,287.286,,-2.82288,2.82288
18,3,1.69727,286.527,1.39799,-3.01123,3.3199220100779474
19,3,0.0,285.838,2.02719,-2.13041,2.9407730385393562
20,3,8.42188,285.585,2.34888,-2.6703,3.556366030711687
21,3,8.9707,285.204,4.01175,-2.75098,4.8643631672501595
22,3,8.96973,284.706,3.9463,-1.02264,4.076650127200027
23,3,9.3877,284.823,3.35227,-0.0861025,3.3533755819183524
24,3,11.5801,284.57,2.2336,-4.85566,5.344754718001567
1,4,7.88086,285.823,,3.91029,3.91029
2,4,6.57715,285.987,,-0.701923,0.701923
3,4,4.49902,284.986,,2.04618,2.04618
4,4,6.99707,284.827,,2.91796,2.91796
5,4,10.9268,284.947,4.70574,-0.246759,4.712205317224727
6,4,5.69141,284.733,5.6734,-1.71841,5.92793391394506
7,4,,284.787,,3.05717,3.05717
8,4,39.6367,285.485,4.94839,,4.94839
9,4,202.904,287.239,,,0.0
10,4,367.735,288.162,,,0.0
11,4,468.729,288.671,,-2.67404,2.67404
12,4,520.353,289.916,,-3.23953,3.23953
13,4,518.952,290.827,-2.83258,-1.04324,3.018585621445912
14,4,463.932,290.577,-2.06808,-2.15294,2.9853149800314207
15,4,360.228,290.45,-1.44761,-3.42,3.713754799673775
16,4,221.038,290.237,-1.71949,-1.70496,2.42147361366999
17,4,74.7756,288.691,-1.0244,-3.19056,3.350980225784688
18,4,1.5918,287.104,1.62992,-2.27295,2.7969520748307435
19,4,0.0,286.308,2.3226,-2.23442,3.222902961058555
20,4,9.83691,286.021,2.54761,-2.01893,3.250599184304334
21,4,8.95898,285.737,1.5845,2.37744,2.8570721383262274
22,4,9.13184,285.572,3.80958,4.19855,5.669278779430414
23,4,11.7305,285.196,2.76242,-1.06315,2.9599412458526944
24,4,15.7021,284.947,,-3.69062,3.69062
1,5,16.9648,286.774,3.27327,0.799937,3.3695987441932904
2,5,16.4922,286.806,3.68834,1.17845,3.872027422178206
3,5,16.9727,286.086,3.10261,0.54423,3.1499801753344414
4,5,19.8379,285.279,1.06942,-0.687992,1.2716100536186399
5,5,26.3271,285.343,6.97234,-3.4533,7.7806687351152535
6,5,26.5693,284.558,5.39898,-4.74478,7.1876228538230915
7,5,1.07324,283.58,6.79359,-5.01558,8.444460185500313
8,5,74.0156,285.306,6.67593,-4.71458,8.172839527440876
9,5,228.076,286.489,5.83768,-2.90445,6.520301955040119
10,5,372.844,287.586,5.84786,,5.84786
11,5,479.729,288.036,,-2.68771,2.68771
12,5,540.181,289.69,1.6852,-2.4656,2.9864832830605295
13,5,538.53,289.821,0.0785484,-6.5574,6.557870432628459
14,5,481.776,289.478,1.45634,-8.05577,8.186351842457055
15,5,376.541,289.691,1.1813,-6.63387,6.738226834034307
16,5,234.288,289.532,2.05493,-5.67957,6.0398884666689
17,5,82.4787,288.466,3.24318,-5.31165,6.2234911613097035
18,5,2.16406,287.427,2.58646,-2.45117,3.5634266795459677
19,5,0.0,286.446,1.73813,-0.224162,1.7525251778916044
20,5,16.0762,286.317,1.90113,-1.37343,2.3453369143472758
21,5,16.7812,285.988,2.25198,0.480463,2.302663374175435
22,5,17.248,285.088,4.36329,-0.971367,4.4701066511649366
23,5,18.8965,285.463,4.68771,-3.29948,5.732468343959694
24,5,20.002,285.605,4.19014,-2.49286,4.875615263656475
1,6,16.6982,278.285,1.12385,-1.84459,2.1599886783499582
2,6,16.2354,278.133,1.19615,0.437237,1.2735584072467976
3,6,16.0664,276.802,6.18171,-1.37374,6.332511358987048
4,6,18.7705,276.411,3.93563,-0.704105,3.99811797573871
5,6,19.2051,275.498,6.78094,1.09308,6.868476626589043
6,6,17.3506,274.988,4.94195,-0.883942,5.020380788532281
7,6,1.39941,274.346,5.81995,0.636275,5.854627561008899
8,6,74.9688,275.929,5.11391,-1.9304,5.466124737700375
9,6,237.748,277.367,5.69217,0.337739,5.702180893396929
10,6,381.251,278.884,5.81759,-2.80783,6.459741691197876
11,6,486.604,280.55,5.14387,-0.431849,5.161965917719818
12,6,544.04,283.157,-1.46959,-3.71267,3.99294544127515
13,6,544.983,285.663,-0.23737,0.0978727,0.2567558807608698
14,6,489.307,286.637,0.980265,-0.0836039,0.9838237048984997
15,6,384.306,287.487,0.363424,0.993573,1.0579528865242536
16,6,240.639,287.57,3.85473,2.08996,4.38484619735972
17,6,88.4943,285.527,5.25099,0.987175,5.342977677356045
18,6,3.80078,283.689,4.25199,0.694334,4.308308097577981
19,6,0.0,282.793,0.972505,0.530721,1.1078947399757795
20,6,15.5967,282.193,5.33667,-0.766493,5.391433780354628
21,6,16.0459,280.895,2.25638,-0.650396,2.348247359461094
22,6,16.3066,279.227,6.13233,-1.30926,6.270536896988965
23,6,17.792,278.558,1.77853,0.187823,1.7884200961264665
24,6,19.209,277.455,6.09298,-0.0182552,6.093007347174877
1,7,16.2725,284.875,5.1219,1.98695,5.493799223897794
2,7,16.1523,284.999,5.51548,0.695049,5.559101792807989
3,7,14.3857,284.499,6.42878,-1.68526,6.64599981613
4,7,14.1357,284.024,5.28133,-0.99268,5.373812441023597
5,7,14.252,283.875,5.73553,-1.63543,5.964137462014101
6,7,14.0684,283.599,2.25738,0.424652,2.296974920521336
7,7,1.0332,283.248,5.55531,-5.28413,7.6670397842322435
8,7,82.4062,284.125,6.13052,-3.79905,7.212215774150133
9,7,242.6,286.224,5.5369,-2.77408,6.1929622521375025
10,7,382.923,287.926,5.08908,,5.08908
11,7,488.479,289.052,6.54671,-2.15792,6.893187256306041
12,7,543.306,290.326,3.64956,-3.67556,5.179674652639874
13,7,539.264,290.451,-2.4903,-5.85818,6.365521738428045
14,7,478.12,290.201,-1.25753,-5.63634,5.774920804348749
15,7,370.478,290.1,-1.24693,-5.42635,5.567774128626269
16,7,230.335,289.701,-0.74097,-4.77185,4.829036028380819
17,7,79.0412,287.95,-0.0497923,-5.83265,5.83286253015098
18,7,2.21484,286.35,1.06107,-1.03662,1.483391576523205
19,7,0.0,285.626,3.6976,2.38717,4.401230097245541
20,7,16.5254,285.572,4.92554,1.40343,5.12157788738002
21,7,17.0547,285.172,6.26858,-1.94581,6.563632513517192
22,7,16.5312,284.649,6.38478,-1.31463,6.5187167207434324
23,7,17.7412,284.548,5.75412,-0.0382509,5.7542471363116485
24,7,18.9961,284.274,6.53536,-0.894232,6.596255089020133
1,8,12.4893,280.292,-2.33122,-0.184438,2.3385046641484384
2,8,5.55664,279.89,-1.12514,-0.448994,1.2114188506193884
3,8,4.02539,279.503,,-0.400594,0.400594
4,8,3.88574,279.907,,-0.0483437,0.0483437
5,8,4.4834,279.924,0.644706,-2.02947,2.1294117279981344
6,8,3.61426,279.551,3.11236,-1.76773,3.5793371065743442
7,8,0.863281,279.248,0.528939,-6.40669,6.428487630992301
8,8,24.8633,279.664,0.86196,-4.697,4.7754354818801605
9,8,84.6308,280.252,2.33621,-5.43716,5.917819364402736
10,8,153.657,280.949,2.93038,-4.03049,4.983169331309142
11,8,283.026,282.139,,-2.05783,2.05783
12,8,526.978,285.025,2.92788,-0.0398216,2.9281507908962885
13,8,563.749,288.078,-0.505924,-0.407498,0.6496258259798482
14,8,511.323,289.615,2.23124,0.543349,2.2964450947934725
15,8,404.775,290.676,4.17397,0.596601,4.216391622477802
16,8,260.749,290.388,4.39868,1.93567,4.8057469857765085
17,8,99.8615,287.936,2.83693,2.20837,3.595145321374367
18,8,3.77539,285.323,0.941443,0.710447,1.1794277689023607
19,8,0.0,284.247,1.30014,-0.57426,1.421315787290073
20,8,2.9043,283.012,2.32056,1.33458,2.676957692979103
21,8,3.24023,281.71,1.78909,1.06347,2.081300427377076
22,8,2.68457,280.754,1.11378,0.8592,1.4066735685296714
23,8,3.73047,280.282,1.60227,2.01839,2.5770462442494124
24,8,5.19238,279.218,0.527058,0.786921,0.9471192087614948
1,9,8.82715,279.869,,-0.886586,0.886586
2,9,7.47461,280.145,2.47838,-1.78444,3.0539472061579587
3,9,5.16113,278.76,2.99518,-1.33858,3.2806858503672673
4,9,5.50195,278.772,4.4825,-1.36573,4.685939039605616
5,9,5.45605,278.53,-0.450509,-1.5661,1.6296096370238486
6,9,3.79395,277.814,-0.132266,-1.24771,1.2547009758727377
7,9,1.89941,277.495,-0.415885,-1.86177,1.9076550700074162
8,9,46.3281,278.994,0.433249,-1.37571,1.4423185154815839
9,9,123.139,279.378,0.722932,-5.94009,5.983920110155549
10,9,214.766,280.368,1.77706,-1.43528,2.2842878369417456
11,9,412.823,281.883,3.81624,2.56425,4.597723980416832
12,9,564.431,284.733,2.93325,2.52756,3.872016931277548
13,9,574.67,287.236,0.995052,2.92063,3.085483443417579
14,9,522.464,288.094,1.74442,0.809951,1.9232841076661036
15,9,417.806,288.97,2.99868,2.39494,3.837684112326078
16,9,273.335,289.03,4.61938,-0.338747,4.631783794005178
17,9,111.049,287.252,3.10548,-2.03773,3.714343762133494
18,9,5.71094,284.907,0.770057,-2.24365,2.3721199602357803
19,9,0.0,284.015,2.55844,-1.97856,3.2342410094487395
20,9,7.04102,283.219,3.74878,0.221788,3.7553350589985977
21,9,8.25098,281.248,1.49466,0.962397,1.7776997781428112
22,9,7.64258,280.54,0.0512791,2.01057,2.01122382419183
23,9,7.80469,280.336,3.24875,1.32064,3.5069169611070063
24,9,8.02051,278.986,0.768269,1.1834,1.4109120512494746
1,10,15.0479,279.232,4.70882,-0.130727,4.710634282230897
2,10,14.3984,278.727,0.305524,3.57689,3.589914621084463
3,10,13.6055,277.868,5.6319,-0.261434,5.637964645717105
4,10,14.0381,277.295,0.531333,-0.388187,0.6580303213819254
5,10,15.2402,276.948,2.64422,0.0515804,2.644723037685451
6,10,14.3428,276.473,4.93414,0.354828,4.946881891574126
7,10,2.03418,276.168,4.75501,-0.728471,4.8104875114629495
8,10,84.2578,277.04,4.53384,1.5491,4.79118106061543
9,10,262.053,278.486,3.59647,-2.78873,4.551001150713984
