hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,38.7041,295.988,2.08011,,2.08011
2,1,37.9941,295.966,-1.12958,-0.573884,1.267001902862028
3,1,36.1211,295.835,,-2.03079,2.03079
4,1,39.1162,295.618,,-2.98943,2.98943
5,1,0.0,295.466,-1.42274,-3.27734,3.5728345306213103
6,1,13.0684,295.966,-1.75607,-3.03749,3.5085791062764997
7,1,89.5939,296.591,,-4.73666,4.73666
8,1,242.243,297.471,,-5.02028,5.02028
9,1,292.066,297.448,-1.65037,-3.50333,3.8726014803746587
10,1,365.046,297.459,,-1.49867,1.49867
11,1,404.53,297.728,-2.63197,-2.07906,3.354065676831627
12,1,670.141,299.704,-1.39577,-2.79256,3.1219489500150384
13,1,708.802,300.088,-2.75959,-1.14881,2.989163994196371
14,1,589.769,299.613,-4.20028,-0.247428,4.2075613713389854
15,1,656.764,299.511,-2.07342,-1.98257,2.868737405427691
16,1,377.701,299.328,-2.83207,2.13611,3.5473351148432535
17,1,201.024,299.304,-3.69386,1.51715,3.993287595716091
18,1,112.525,298.449,-3.52059,1.75674,3.9345507209464206
19,1,17.2802,298.46,0.5859,6.03319,6.061572435111207
20,1,1.32227,298.818,2.79853,4.48646,5.2877304670813166
21,1,0.0,298.69,2.06652,3.18597,3.7974872944224582
22,1,38.6621,298.049,-0.257544,1.44904,1.4717492427502723
23,1,27.5732,297.783,-1.54883,6.50934,6.691067299355163
24,1,23.5303,297.67,-0.227416,6.72399,6.727834685629247
1,2,47.3838,297.258,0.692899,-2.07143,2.1842461557940305
2,2,44.0791,297.162,0.433893,-0.163728,0.46375639449284145
3,2,43.5088,296.952,1.22923,-1.32376,1.806473617438129
4,2,42.4883,296.512,-0.730252,-0.878098,1.1420700859001605
5,2,0.0,296.387,1.19884,-0.259764,1.2266599697128784
6,2,6.41602,296.35,-0.864473,-0.155659,0.8783753707897325
7,2,37.1955,296.475,-1.02444,-1.36166,1.7039939170079217
8,2,123.392,297.438,-2.08512,-0.554461,2.1575802221287157
9,2,274.316,298.498,-1.6699,-0.8339,1.8665356198047762
10,2,436.468,299.79,0.540775,1.23131,1.3448278390652835
11,2,421.202,300.979,0.393907,-0.491169,0.629610761669462
12,2,705.063,303.31,0.801005,4.55412,4.6240261660618875
13,2,642.724,301.952,-2.24104,-3.52137,4.174003708491405
14,2,180.066,299.613,4.84415,2.04945,5.259851188484328
15,2,308.748,302.183,5.70588,0.485201,5.726472438142089
16,2,312.201,302.787,5.01265,1.88171,5.354203259739025
17,2,286.212,302.452,4.4746,3.44879,5.649442240088839
18,2,177.017,301.852,4.88566,2.54238,5.507573848801303
19,2,112.39,300.86,4.61276,2.45409,5.224950961080879
20,2,13.8887,299.835,2.94745,3.34828,4.460766801896284
21,2,0.0,299.412,-0.537974,2.60882,2.6637112863589403
22,2,44.7324,298.545,1.54226,3.37189,3.7078576131912078
23,2,30.5469,298.07,1.29443,1.35456,1.8736012965676556
24,2,30.0479,297.57,2.98792,0.951527,3.1357725616072667
1,3,41.8262,295.03,-0.237765,,0.237765
2,3,40.3154,294.852,-1.39277,-2.40396,2.778278595551569
3,3,39.8145,294.548,-1.05739,-1.7388,2.035067333554347
4,3,41.873,294.232,-2.06033,-4.85173,5.271076142667643
5,3,0.0,294.404,,-3.1289,3.1289
