hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,21.0801,284.591,-7.95028,2.57668,8.357405811661895
2,1,22.8467,284.249,-0.493217,3.12832,3.1669621139964717
3,1,23.1172,283.994,-7.16418,-2.30876,7.527007892250413
4,1,24.9512,283.716,-10.585,-3.04739,11.014935806081668
5,1,24.9287,283.984,2.75809,-4.79172,5.528801046022545
6,1,24.8809,283.471,3.66537,-2.25762,4.3048560140032555
7,1,0.0,283.517,-10.5527,1.21041,10.621891058474475
8,1,2.13281,283.37,-12.2978,2.20414,12.493763163258699
9,1,10.25,283.467,-10.6921,1.81295,10.8447125417182
10,1,38.7452,284.586,-10.3103,1.06674,10.365337443498884
11,1,47.084,284.841,-1.37857,-1.26413,1.870422385933188
12,1,61.3376,284.447,0.976214,0.879257,1.3138061675319537
13,1,106.489,285.365,0.0820932,-4.02335,4.024187435493809
14,1,147.052,285.745,1.51434,-0.424665,1.5727574504115376
15,1,160.04,286.335,3.90297,-5.61142,6.835291452257175
16,1,55.7581,286.258,1.60227,-7.95534,8.115091106605027
17,1,17.2803,285.48,4.64008,-3.48683,5.804164526897907
18,1,0.0,285.092,-1.72191,-2.53052,3.060801450355773
19,1,0.0,284.744,5.37033,-3.65366,6.4953580120344405
20,1,6.46289,284.091,-2.29066,-3.37122,4.075812498631408
21,1,5.22461,283.841,-5.78404,-1.63806,6.011518883377145
22,1,4.50586,283.72,-5.6669,-3.58265,6.704411729040811
23,1,4.07031,283.841,3.38824,-5.66406,6.6001322699776255
24,1,3.83594,283.47,-3.38256,-6.3479,7.19288165922393
1,2,30.1074,282.75,-1.42098,-1.32762,1.9446745292721863
2,2,31.8965,282.725,0.284126,-4.0333,4.0432952494068495
3,2,32.6172,282.625,1.68494,-1.51482,2.265767515876243
4,2,32.6328,282.275,-1.97661,-2.75198,3.3882710948948582
5,2,33.332,282.375,-0.890352,-3.46408,3.576671208023461
6,2,31.9668,282.375,-0.882486,-4.57744,4.661731276446123
7,2,0.0,282.048,-1.76262,-3.52396,3.940193313277916
8,2,11.9121,282.25,-2.93551,-2.34518,3.757271375945581
9,2,95.2383,282.867,2.69364,-1.96049,3.331548812444446
10,2,192.519,283.592,2.53933,-0.71451,2.637938852399729
11,2,200.256,284.129,0.818203,-2.04245,2.200240475881898
12,2,270.509,285.563,0.0650816,-0.850235,0.8527222114402556
13,2,432.786,287.124,-0.48236,-0.309481,0.5731052773801686
14,2,360.708,287.773,-0.166814,-1.60728,1.6159133358556084
15,2,174.634,288.35,-0.415385,-2.75791,2.7890163617886863
16,2,184.657,288.335,0.819063,-4.24489,4.323188095615202
17,2,50.0068,287.235,-0.20562,-3.12843,3.135180034591315
18,2,0.0,285.473,-0.130599,-1.95435,1.958708763778066
19,2,0.0,284.081,0.437229,-4.56675,4.587632805809658
20,2,11.2803,283.187,-3.99085,-3.8473,5.5433384356811555
21,2,10.957,282.162,0.9225,-3.3866,3.5099951296262506
22,2,12.8281,281.121,-2.67032,-2.79798,3.8677255568098414
23,2,13.7578,280.312,-0.214295,-1.6914,1.7049212025853275
24,2,13.4316,279.245,0.629157,-1.09888,1.2662447571654543
1,3,19.2441,283.474,-8.7701,-2.85154,9.222035262435293
2,3,21.0078,283.838,-4.22759,-4.30088,6.030761641990172
3,3,20.4375,283.971,,-3.11247,3.11247
4,3,22.6436,283.665,-12.3096,-0.403342,12.316206271777197
5,3,22.8428,284.161,-13.2683,-4.02317,13.864836159828936
6,3,21.9121,283.35,-14.4801,-3.72685,14.952013474194704
7,3,0.0,282.704,-13.7504,-4.21879,14.383034771010603
8,3,1.37695,282.465,-13.3271,-6.43844,14.800848085282139
9,3,11.2929,282.901,-11.2849,-6.54643,13.046252862600051
10,3,18.3545,283.285,-10.6262,-1.29947,10.705360746882844
11,3,32.6465,283.731,-9.30094,0.48196,9.313418831191907
12,3,112.963,284.357,-1.5648,0.63414,1.6884112590242935
13,3,245.505,285.666,-1.3891,-2.65518,2.9965946743595473
14,3,99.583,284.588,4.84735,-5.33189,7.205959547110988
15,3,186.368,285.155,2.60854,-7.2706,7.724383813068846
16,3,131.188,284.963,5.1257,-8.01784,9.516226077369115
