hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,11.1533,271.501,7.04534,,7.04534
2,1,9.43555,270.824,7.7629,0.903687,7.815322552778548
3,1,8.90137,271.27,9.63194,1.36564,9.728270184015244
4,1,8.99609,271.195,8.61344,1.31878,8.713812559494267
5,1,9.13086,271.002,2.05027,1.68966,2.656794683166164
6,1,9.19043,270.875,10.1068,2.30505,10.366323443849318
7,1,0.0,269.303,11.8242,1.28245,11.89354377982021
8,1,,269.431,9.70922,-0.961887,9.756750463610771
9,1,104.562,273.159,8.51137,-2.85087,8.976128287507926
10,1,244.25,275.423,6.86262,-2.89727,7.449142683376389
11,1,358.88,276.35,8.99487,-2.58423,9.358735545456982
12,1,428.99,277.841,6.69421,-3.94757,7.771470673495462
13,1,446.06,279.406,7.12984,-2.05068,7.418888521065672
14,1,405.13,279.429,5.16426,-2.78005,5.865002928396541
15,1,318.269,278.739,4.80344,-0.870983,4.881766813346271
16,1,192.218,278.365,,,0.0
17,1,55.7553,275.692,8.37204,,8.37204
18,1,,274.964,5.99866,,5.99866
19,1,0.0,274.855,7.2502,,7.2502
20,1,8.14355,273.646,6.86224,-2.29979,7.237359453675077
21,1,8.06543,274.769,9.02424,-0.821783,9.061580153410828
22,1,7.77246,273.314,9.52706,-1.62083,9.663951683059059
23,1,7.67383,272.487,0.591816,-1.35909,1.4823534686288555
24,1,7.45312,275.005,-2.12427,0.462578,2.174051848274093
1,2,26.7451,266.318,7.93694,2.81829,8.42245659458688
2,2,27.3574,266.448,3.00558,1.60193,3.405831889759094
3,2,32.4111,265.927,1.55235,1.6381,2.256803521022599
4,2,36.3672,265.137,-0.662436,3.27582,3.342127784285933
5,2,33.0283,265.0,0.355933,3.75216,3.7690042406568076
6,2,36.6973,264.552,-0.500574,0.808472,0.9508950017010289
7,2,0.0,264.177,1.14646,0.502178,1.2516202600165915
8,2,7.04297,264.291,0.314687,-0.365208,0.4820838010481165
9,2,55.4297,264.75,-0.0433168,-0.105753,0.11428054152496829
10,2,153.625,265.726,0.403639,0.374209,0.5504151324246092
11,2,226.974,266.839,1.54711,1.09497,1.8953914247458228
12,2,368.365,269.027,-0.0748348,2.36738,2.368562499004626
13,2,402.341,271.748,1.91988,1.66709,2.542661653169765
14,2,363.943,272.898,2.24727,3.84983,4.457736362976169
15,2,324.301,273.685,9.36399,-3.05165,9.84869922591811
16,2,205.218,273.682,16.3622,1.04628,16.395618032828164
17,2,73.0757,272.051,3.17477,0.749001,3.2619268923292872
18,2,1.12305,271.639,3.79358,-0.928095,3.905458941715429
19,2,0.0,271.275,0.972857,-0.136992,0.9824548592749694
20,2,18.9023,270.738,1.50921,2.16212,2.636755149516162
21,2,19.9453,270.776,2.28693,2.71337,3.5485807841727373
22,2,20.5508,270.642,2.06856,2.37331,3.14825996856994
23,2,21.0059,270.182,1.26516,3.19267,3.434206102507536
24,2,21.1055,270.375,2.50805,2.18035,3.323287668108194
1,3,14.4834,271.636,3.77288,-1.10896,3.9324821393109977
2,3,10.8145,270.574,5.71212,1.75525,5.975718990790982
3,3,8.1543,269.952,4.12119,2.2382,4.689749061101244
4,3,10.0947,270.13,4.04118,-2.32086,4.66020674777418
5,3,15.2598,269.266,6.40183,1.34786,6.542182657836756
6,3,10.5615,269.705,4.93107,-2.27502,5.430577072954586
7,3,0.0,269.322,13.7607,-0.523212,13.77064324158258
8,3,,268.827,13.3274,-2.58005,13.574838811658134
9,3,138.07,270.454,14.5094,-2.90653,14.79765538863843
10,3,289.609,272.26,5.66878,-4.05938,6.972347715999253
11,3,399.927,273.26,7.47143,,7.47143
12,3,458.943,274.76,6.62487,-3.89141,7.683226815928318
13,3,461.529,275.952,,,0.0
14,3,408.474,276.457,5.0168,,5.0168
15,3,306.801,276.085,11.6355,,11.6355
16,3,172.429,275.085,14.9189,,14.9189
17,3,44.9975,273.832,16.0888,,16.0888
18,3,,273.581,15.1842,,15.1842
19,3,0.0,273.89,14.9836,,14.9836
20,3,3.17188,273.518,16.1708,,16.1708
21,3,3.39551,273.64,13.9442,,13.9442
22,3,3.25977,273.768,13.8991,-3.78196,14.404450779241811
23,3,3.79688,273.701,15.5562,-1.43233,15.622001397673092
24,3,3.85645,274.016,14.4924,-1.44855,14.564613103769698
1,4,14.5938,272.227,3.87591,-0.204174,3.8812839821863077
2,4,16.4102,271.777,3.93331,-1.08166,4.079327874993624
3,4,13.8506,271.068,3.61387,-0.254967,3.622853095005233
4,4,13.9404,270.646,4.44352,-1.54206,4.7034900907730215
5,4,18.4414,270.644,10.0571,-0.392374,10.064751252061622
6,4,15.8945,270.556,4.44376,-1.91614,4.839276334040039
7,4,0.0,270.354,5.09861,-2.29567,5.591594109106991
8,4,,270.582,2.87914,,2.87914
9,4,109.938,273.962,7.89223,-0.851847,7.938068888861383
10,4,250.031,275.281,6.24592,-4.86407,7.916482401376258
11,4,362.552,276.07,8.89867,-5.47388,10.447472901295317
12,4,430.583,277.535,6.11267,-3.85723,7.227929011950795
13,4,446.669,278.785,6.03072,-3.74014,7.096353354928149
14,4,407.786,278.808,10.3352,,10.3352
15,4,317.488,278.246,4.55198,,4.55198
16,4,189.671,277.754,-1.09869,,1.09869
17,4,54.8647,275.612,11.7841,,11.7841
18,4,,275.633,9.58264,,9.58264
19,4,0.0,275.865,8.76485,,8.76485
20,4,2.56445,275.43,7.47552,,7.47552
21,4,2.84375,274.461,4.87238,,4.87238
22,4,2.91602,274.656,6.23409,-1.38743,6.38661413684904
23,4,3.41602,274.126,3.48781,-1.946,3.993962267736139
24,4,3.63379,274.734,7.83129,-3.13996,8.437324923558414
1,5,23.1123,273.348,5.79241,1.60881,6.011678902286782
2,5,23.0596,273.146,7.51339,3.34021,8.222410360484327
3,5,25.3594,273.146,6.80088,4.07853,7.930093047077065
4,5,25.71,272.812,9.56364,2.37835,9.854935756873305
5,5,23.8916,272.28,12.4214,3.06661,12.794345424917212
6,5,27.5674,272.594,9.7631,2.84021,10.167837255488504
7,5,0.0,273.086,9.46775,2.05784,9.688807745440096
8,5,7.29297,273.312,12.5842,1.98831,12.740308720596214
9,5,91.6719,274.653,11.9069,-3.67607,12.461450888837142
10,5,232.016,275.514,10.8592,0.225772,10.861546742337575
11,5,351.458,276.063,14.4958,0.66333,14.510969103712542
12,5,428.552,278.02,6.53161,-2.27862,6.917661331439983
13,5,449.966,278.703,3.99898,0.818457,4.081876149670516
14,5,412.458,277.879,13.3234,4.60764,14.09763575673595
15,5,323.441,277.039,13.6321,6.69542,15.187587016586933
16,5,196.539,276.595,16.2529,6.54725,17.52207867156463
17,5,56.1538,275.803,13.1504,5.49705,14.253090151349635
18,5,0.0,276.052,15.275,6.40198,16.56233597414326
19,5,0.0,276.421,11.9001,6.12082,13.381958656429932
20,5,19.0039,276.175,13.1454,5.84571,14.386586341592643
21,5,19.3037,276.505,11.3768,6.20165,12.95731611725592
22,5,19.8311,276.544,11.2951,5.98464,12.782613189000127
23,5,20.0273,276.087,11.7705,6.13798,13.274768123413681
24,5,20.0459,276.546,12.5691,7.90594,14.848776451061548
1,6,31.5713,263.551,9.55657,0.644947,9.578308138586324
2,6,35.8584,263.285,3.66183,8.12195,8.909268811266164
3,6,36.918,262.568,3.74668,8.04679,8.876285277440108
4,6,31.4951,261.751,3.94499,-0.399478,3.9651644067533947
5,6,41.5088,261.53,5.42234,0.0177822,5.422369157687149
6,6,39.9697,261.317,3.11857,8.5907,9.139234395445824
7,6,0.0,261.34,11.8428,-0.493916,11.853095159284601
8,6,7.39062,261.61,1.31078,-0.968723,1.629898297173477
9,6,39.0391,262.633,0.240863,8.85909,8.862363714769835
10,6,120.875,263.863,-0.528978,2.30878,2.3686035575596014
11,6,233.24,265.41,-0.41529,0.947998,1.0349714933774745
12,6,346.037,267.563,4.86755,1.05585,4.9807491630275855
13,6,412.982,269.545,9.59956,-0.642969,9.62106861676815
14,6,381.661,271.161,6.70821,0.884988,6.766334692006005
15,6,307.676,271.448,3.89621,0.936146,4.007096417284715
16,6,188.242,271.063,5.20209,0.73036,5.253110135691046
17,6,55.7241,269.812,2.32321,0.680641,2.4208628368788263
18,6,0.0,268.954,4.88245,0.574835,4.9161726250941395
19,6,0.0,268.383,4.93477,0.459688,4.956134381778202
20,6,21.5615,268.503,5.76897,2.31544,6.216291278125568
21,6,21.9697,268.078,4.61701,2.31689,5.165729436604282
22,6,21.7852,268.0,1.74971,2.99929,3.472351593401797
23,6,21.8926,267.326,2.04006,2.86943,3.5207205694999426
24,6,21.8174,267.599,1.46264,3.42059,3.720181678050146
1,7,23.9932,270.698,8.01702,1.03557,8.08362634621987
2,7,24.2275,270.648,13.3791,-1.42981,13.455284220190222
3,7,24.3486,269.949,13.4376,-1.04403,13.478096764784707
4,7,23.7852,269.899,12.7223,-1.10456,12.770159360148956
5,7,23.9531,268.877,14.7993,5.72677,15.86868536214957
6,7,24.3613,268.651,14.0004,-2.44202,14.211778982252715
7,7,0.0,269.4,12.4804,1.45042,12.564398208286779
8,7,7.81836,270.005,18.6526,1.52249,18.71463231164588
9,7,103.523,271.852,12.3151,0.671591,12.333398658978027
10,7,248.422,272.854,13.0819,4.73651,13.912966419498755
11,7,365.755,273.504,13.4729,1.91528,13.608355223479434
12,7,437.318,275.104,11.684,-0.808405,11.711933002029383
13,7,454.357,276.478,5.16988,4.04014,6.561279633882403
14,7,413.615,276.252,12.5695,-0.117454,12.570048754564
15,7,323.582,275.652,19.2414,0.200306,19.24244258023487
16,7,195.242,275.276,14.8212,0.302137,14.824279281191682
17,7,54.9819,274.277,18.2226,0.771461,18.238922743257646
18,7,0.0,274.154,14.4596,1.41468,14.528639016177669
19,7,0.0,274.403,17.6774,2.16477,17.80945535138287
20,7,17.835,274.402,18.4526,3.41896,18.76666550673294
21,7,18.3643,274.325,12.2161,0.204584,12.21781297217534
22,7,18.7041,274.424,13.1711,0.617455,13.185565057555364
23,7,19.4668,274.153,17.751,6.00419,18.73895137290505
24,7,19.5146,274.549,15.3391,3.19402,15.668112603960951
1,8,20.7051,267.264,3.10686,1.83147,3.6065026577697123
2,8,18.8975,266.962,5.01925,1.86023,5.352880179436115
3,8,15.9717,266.575,5.6041,0.462318,5.623137446579445
4,8,21.6768,266.123,8.59831,-1.07135,8.664798074888992
5,8,13.7432,265.949,6.7739,1.85274,7.02270366152524
6,8,20.9424,265.752,4.26017,1.14832,4.412220217906173
7,8,0.0,265.301,2.00877,-0.136494,2.013401977980552
8,8,12.4824,265.05,2.94164,-0.899387,3.076059632934479
9,8,84.375,265.289,4.01821,-0.556925,4.0566213848133525
10,8,207.219,266.17,3.55061,-7.71368,8.491624727606608
11,8,321.193,267.615,5.23168,-0.8479,5.299944342387002
12,8,430.958,269.764,5.17565,-7.96026,9.494898219049007
13,8,472.279,272.062,6.43355,-6.65322,9.255047378101313
14,8,436.052,273.306,7.02657,-1.32351,7.150130396363412
15,8,310.254,273.966,6.23557,0.78722,6.28506551702526
16,8,193.515,273.729,4.61615,-2.24913,5.134922256412457
17,8,66.7866,272.328,7.17282,,7.17282
18,8,0.0,271.36,6.0846,-0.958368,6.159612518935261
19,8,0.0,270.961,7.17305,-3.18777,7.849491950145564
20,8,3.9502,270.662,7.7138,-4.11815,8.744247815707192
21,8,4.86328,270.227,6.89826,-1.19776,7.001472705452761
22,8,4.6543,270.071,1.7126,-3.29954,3.717521078837348
23,8,4.52637,269.832,3.11477,3.15361,4.432499090242433
24,8,4.4082,269.262,1.87475,0.810234,2.0423434327399494
1,9,15.8613,266.226,2.69817,-0.24226,2.7090240413292754
2,9,14.3564,266.477,3.46603,-1.0592,3.6242611110266325
3,9,9.80762,265.877,0.333109,2.22941,2.254158502408604
4,9,11.917,265.469,3.1901,-0.537173,3.235010485597999
5,9,13.1348,265.344,4.00242,2.42892,4.681775114505181
6,9,13.5586,265.227,1.13419,-1.37366,1.781383942809635
7,9,0.0,265.285,-1.35061,0.14378,1.3582415324602617
8,9,7.42969,264.977,0.311757,-4.16208,4.17373961255958
9,9,77.5156,265.709,1.04067,-1.30595,1.6698800709631814
10,9,195.797,266.594,-0.568529,2.52069,2.584009152449155
11,9,328.943,268.082,7.07787,3.57397,7.929029278404766
12,9,426.052,269.808,4.69421,1.99872,5.102008345984942
