hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,20.5244,287.767,-3.36922,2.29271,4.075311344241075
2,1,18.7891,287.18,-4.23266,2.10564,4.727486698574624
3,1,17.3916,286.924,-5.18277,0.885764,5.257916197182682
4,1,16.6719,286.646,-2.82186,-0.679728,2.902571965272179
5,1,0.0,286.271,1.27256,3.65047,3.8659203528396704
6,1,41.7109,286.157,1.88864,2.05131,2.788338890038297
7,1,145.72,286.407,2.41546,2.22213,3.282119551219912
8,1,208.178,286.52,1.45075,-4.50594,4.733726950944678
9,1,366.098,287.895,-0.511168,-2.93483,2.979013234801752
10,1,618.872,289.53,-2.84488,-0.238377,2.854849524673586
11,1,765.167,289.434,-5.58685,-1.51507,5.788638011432395
12,1,834.543,290.621,-4.72152,-0.365185,4.735621521471601
13,1,815.615,290.263,-5.01662,-0.770348,5.075422373113788
14,1,541.863,289.57,-3.02459,3.80321,4.859274737262753
15,1,531.294,288.345,-2.74698,2.94888,4.030110714955607
16,1,253.368,288.191,-2.62688,,2.62688
17,1,213.976,287.332,-0.633163,,0.633163
18,1,74.8193,287.077,-4.42654,,4.42654
19,1,21.5758,287.675,-2.10536,-1.47756,2.5721050295818015
20,1,2.83789,287.3,-1.6994,4.11508,4.452172926381005
21,1,0.0,287.555,-1.79904,6.2131,6.468319451882381
22,1,24.4639,288.5,-1.5413,5.09918,5.327029412571325
23,1,19.6982,287.651,-3.82508,1.79329,4.224585900475927
24,1,17.6436,287.896,-1.30884,0.336013,1.3512834202227895
1,2,11.585,291.355,-3.3868,1.37767,3.65628074262631
2,2,11.1895,291.379,-2.46313,1.55095,2.9107482370345945
3,2,11.8057,290.224,-0.534334,-2.61228,2.6663682457522633
4,2,10.8076,290.159,-0.291588,0.908163,0.9538257683209236
5,2,0.0,289.247,-0.739155,3.44735,3.5257016516609854
6,2,30.3008,290.629,0.377893,3.46928,3.4898004008609145
7,2,160.86,291.692,-0.743715,0.917442,1.1810215174115162
8,2,333.288,293.414,-0.741634,2.73429,2.8330836193194155
9,2,496.833,295.2,0.506411,2.96068,3.003677439959391
10,2,635.341,296.737,0.348484,0.415432,0.5422405784151533
11,2,757.23,299.058,-0.178652,0.15632,0.23738677196507812
12,2,841.168,301.212,0.228674,0.967823,0.9944712955158636
13,2,852.975,302.914,2.97459,1.6569,3.404923387992746
14,2,715.425,303.66,2.9637,2.1909,3.6855882162824427
15,2,596.262,303.1,1.77841,2.04654,2.711285322443951
16,2,311.774,301.697,1.8282,0.02108,1.8283215270843365
17,2,106.773,301.048,1.78969,2.10041,2.759476846106885
18,2,64.4678,300.27,-0.366966,-2.19565,2.2261048869395172
19,2,76.857,299.36,2.02648,0.872047,2.2061475835965734
20,2,12.1074,297.641,-4.66815,-1.47574,4.895858757164058
21,2,0.0,295.448,-2.09884,-0.0466652,2.09935870838955
22,2,18.3555,294.335,-1.34208,0.842344,1.584525840980828
23,2,17.9512,293.363,-1.56727,3.84798,4.1549109898167496
