hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,35.4629,296.221,1.91244,-0.525436,1.983307778358165
2,1,39.6045,296.22,,-3.15256,3.15256
3,1,39.4395,296.193,,-1.62051,1.62051
4,1,32.2432,296.216,,-1.7863,1.7863
5,1,0.0,295.512,1.32978,-7.21409,7.335626038485058
6,1,3.17578,295.734,1.1591,-3.21405,3.4166694619907263
7,1,32.7756,296.109,,-2.83229,2.83229
8,1,79.5711,296.221,,-3.76199,3.76199
9,1,142.069,296.592,0.909251,-2.08964,2.2788884813875825
10,1,265.445,297.222,,-1.61355,1.61355
11,1,451.208,298.079,2.0021,-2.37038,3.102757765988186
12,1,647.825,298.458,0.0625687,-4.10825,4.108726433424315
13,1,765.438,299.31,0.257867,-4.52122,4.5285677292151645
14,1,741.687,298.569,-0.943799,-3.02698,3.1707040973261758
15,1,642.538,298.589,-1.09714,-3.03555,3.2277360459151554
16,1,556.742,298.549,-2.66299,,2.66299
17,1,413.818,297.942,-2.67022,,2.67022
18,1,250.904,297.214,-1.12186,,1.12186
19,1,98.6093,296.944,-2.52933,,2.52933
20,1,7.35547,296.664,-1.93657,,1.93657
21,1,0.0,296.55,-1.20008,,1.20008
22,1,44.8701,296.304,-2.09142,-0.913748,2.2823174678173057
23,1,45.6309,295.821,-2.64531,3.03829,4.028507306708032
24,1,38.1064,295.562,-1.98321,1.63253,2.5687109812121722
1,2,42.3516,297.121,0.0711288,-3.24467,3.2454495397539986
2,2,43.7705,296.92,-0.438301,0.512963,0.6747138697032987
3,2,44.5244,296.71,,-4.38955,4.38955
4,2,42.4883,296.435,2.14057,-3.95427,4.496475415011184
5,2,0.0,296.347,-0.197561,0.157006,0.25235140728159217
6,2,2.51172,296.25,-0.519612,-2.60956,2.660789361100198
7,2,25.3537,296.398,2.3377,0.605702,2.414894656668071
8,2,43.6023,296.689,1.5806,-3.80643,4.121553797404567
9,2,108.116,297.705,2.06013,0.55147,2.1326637751413138
10,2,414.195,299.713,0.511131,-0.276634,0.5811895294282236
11,2,668.411,301.225,0.705717,1.20823,1.3992341537387514
12,2,765.434,302.777,-0.513115,-1.4017,1.4926653654536906
13,2,783.235,303.975,-0.159614,0.866473,0.881051694695039
14,2,755.155,305.288,2.66704,-0.859008,2.8019630807103795
15,2,694.225,306.193,1.32327,-0.405669,1.3840559347298793
16,2,577.46,305.383,4.72519,-0.192109,4.729093613366201
17,2,381.693,304.824,4.78584,0.929218,4.875213902704578
18,2,261.115,303.683,5.41232,1.75655,5.690226329848401
19,2,118.391,302.527,1.54147,2.66895,3.082113538369409
20,2,13.9727,300.796,0.066843,-0.132664,0.14855209034207495
