hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,18.1611,281.777,3.12653,-2.64207,4.093375590609784
2,1,20.1387,282.976,3.54411,-3.21647,4.7860625730343305
3,1,24.4756,283.728,5.12993,-5.61299,7.604067237012044
4,1,25.79,282.972,5.71772,-5.16375,7.704325801840159
5,1,26.5117,281.637,2.78166,-6.62287,7.1833167403714
6,1,19.5283,278.788,0.859922,-7.25678,7.307552381918586
7,1,10.998,281.408,3.69009,-6.32108,7.31934536516074
8,1,116.578,282.858,1.81924,-5.94316,6.215366840597585
9,1,296.838,284.115,3.77699,-3.42718,5.100119235125783
10,1,420.478,284.458,0.722677,-3.4247,3.50011887459969
11,1,556.532,285.333,-1.84097,-1.83778,2.6012700492836185
12,1,664.575,285.588,-3.51809,-2.53695,4.337403895258084
13,1,666.759,285.481,-4.70344,2.12702,5.162030793592769
14,1,624.318,285.976,-5.37094,-0.931951,5.451195203806318
15,1,453.981,285.722,-4.71003,-0.2907,4.718992380890225
16,1,363.397,285.698,-4.43517,3.47503,5.6344091464677994
17,1,223.509,285.447,-3.33755,1.27059,3.571223732924052
18,1,74.3523,284.471,-3.74333,1.36355,3.983941276098331
19,1,3.09375,283.715,-5.15611,1.71293,5.43319422780007
20,1,0.0,283.59,-3.91685,3.36934,5.16663971630498
21,1,13.2119,283.108,-4.11306,3.5848,5.456010777445367
22,1,12.3369,282.228,-2.78067,-0.74843,2.8796307252493336
23,1,12.1436,281.95,-0.776246,2.83093,2.9354254406160614
24,1,13.3086,282.566,-1.65093,2.32967,2.8553339863840796
1,2,19.1934,279.716,0.0210619,-3.89695,3.8970069163566556
2,2,19.1934,278.331,0.375161,0.324053,0.49573795772565166
3,2,21.5547,278.0,0.431204,-2.72676,2.7606443065371535
4,2,24.4727,276.695,-0.43609,-2.59588,2.632255204667663
5,2,25.0879,275.592,-0.316973,-0.159487,0.3548351531317043
6,2,25.2363,277.221,0.459532,0.246154,0.5213074435877547
7,2,5.44043,277.129,0.0045433,1.81466,1.814665687440772
8,2,85.8594,279.317,0.0384808,-0.465135,0.4667240514411487
9,2,259.963,281.127,-0.0770178,-1.08588,1.088607879778959
10,2,435.415,282.192,-0.528299,0.594344,0.7952009958098644
11,2,572.673,284.515,0.0809078,-1.38368,1.3860434388939042
12,2,666.793,287.2,1.33494,0.554359,1.445468333959966
13,2,704.618,288.975,0.884935,0.733466,1.1493834553276814
14,2,672.677,290.075,-0.0579529,0.757503,0.7597166140261841
15,2,581.638,291.322,2.6098,0.791331,2.7271341719029887
16,2,389.132,292.222,3.25574,1.2636,3.4923527753650547
17,2,207.642,291.972,3.23716,3.63826,4.869922041799026
18,2,65.2507,290.71,5.40364,2.84304,6.105915303310389
19,2,4.1875,289.17,0.238419,1.36039,1.3811243867447276
20,2,0.0,288.797,1.33852,3.83809,4.064796506407178
21,2,7.91895,288.143,2.42845,7.63119,8.008272611406284
22,2,7.10645,287.446,1.99032,2.47618,3.1769232119772743
23,2,8.96582,286.823,0.822387,6.88122,6.930188241755703
24,2,9.67578,286.815,4.20405,5.03865,6.562166580101422
1,3,16.0684,285.652,7.36579,0.385275,7.3758592143373365
2,3,21.3926,285.447,4.1154,-1.49284,4.377794927312151
3,3,26.9102,283.89,3.92681,-7.02803,8.050654784363816
4,3,28.165,283.957,5.53852,-6.77459,8.7504441863542
5,3,24.4453,283.64,5.46037,-7.763,9.491038380330153
6,3,25.5273,282.824,5.05231,-7.92816,9.401146596117943
7,3,,282.465,3.67984,-7.31327,8.18688832942651
8,3,152.32,284.202,3.26602,-7.78154,8.439149922355924
9,3,349.026,284.21,-6.15856,-7.89789,10.015214811760154
10,3,523.884,284.591,0.257833,-6.05946,6.064942979739298
11,3,644.266,284.855,-2.55386,-4.62538,5.283591680287189
12,3,698.075,284.672,-3.23098,-1.77718,3.687492442405815
13,3,687.572,284.667,-3.38167,1.15485,3.5734255989736234
14,3,652.396,285.167,-4.55112,0.488948,4.5773096247800416
15,3,546.513,284.728,-1.81452,0.929027,2.038522503463967
16,3,388.382,284.163,-4.27062,1.93157,4.687126822404105
17,3,182.283,283.657,-1.35561,1.88289,2.3201192262898904
18,3,61.3444,282.846,-2.94646,1.08132,3.1386110740262168
19,3,2.84375,281.686,-2.20299,0.771037,2.334022920939081
20,3,0.0,281.91,-0.977884,1.55392,1.8360077570250077
21,3,8.4043,282.287,-1.48708,1.67757,2.241795715782328
22,3,6.97168,282.178,-3.96231,5.53282,6.805291888559961
23,3,6.9873,282.86,-2.1991,1.82751,2.8593414644109925
24,3,8.54492,282.444,-3.09136,1.191,3.312851890682709
