hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,9.39258,266.186,7.43647,-3.40826,8.1803008678471
2,1,8.21289,266.308,6.70507,-1.7419,6.927638797952734
3,1,7.93652,265.937,4.6322,-2.69539,5.359328697896781
4,1,7.84375,265.948,-0.723626,0.66853,0.9851735627674953
5,1,8.04395,266.04,0.876759,1.32146,1.5858634479932376
6,1,8.62891,265.724,5.82803,2.21684,6.23540802726654
7,1,0.0,264.875,6.45189,-4.54863,7.894106627668516
8,1,42.418,266.099,2.61499,-5.1452,5.771590399543267
9,1,207.842,267.243,5.07562,-5.69794,7.630756098054766
10,1,384.855,268.245,4.50161,-2.75904,5.27984794418362
11,1,522.836,269.495,5.87525,-4.35922,7.315829520355159
12,1,607.623,270.62,5.09704,-4.55423,6.835263539505993
13,1,636.444,271.472,2.48423,-5.0637,5.640253219749979
14,1,601.948,271.624,-0.503349,-5.80503,5.826811608135362
15,1,512.03,272.119,1.44948,-5.85222,6.029052263731009
16,1,374.972,272.369,2.33478,-5.78622,6.239514367064155
17,1,205.928,271.989,2.26101,-4.06467,4.651205051274347
18,1,45.6572,270.864,2.16194,-5.24317,5.6714033724026365
19,1,0.0,270.711,2.08464,-4.34235,4.816817149539724
20,1,5.59766,270.489,5.75506,-5.6205,8.044298344392754
21,1,5.27539,270.363,1.80081,-8.40054,8.591390396652919
22,1,5.37207,269.99,4.78517,-0.702715,4.836492561777078
23,1,5.15625,269.888,4.42797,-1.18872,4.584754470994057
24,1,4.02344,269.739,7.3299,-3.49655,8.121163458058211
1,2,39.9873,263.488,-1.26373,0.975525,1.596453111909335
2,2,40.1045,263.012,-2.26564,-0.126665,2.2691779638946343
3,2,34.3867,262.4,-0.692993,2.15227,2.261085016302793
4,2,30.9668,261.848,-0.376946,0.37849,0.5341750340628061
5,2,30.9531,261.562,1.10234,0.647631,1.2785067022745717
6,2,31.3379,260.961,-0.717871,-0.620075,0.9485946332686055
7,2,0.0,260.501,-1.86549,-0.651167,1.9758723141916332
8,2,25.0039,261.03,-1.03833,0.12043,1.045290664743544
9,2,174.686,262.02,-0.560124,-0.25946,0.6172992685691439
10,2,354.277,263.31,-0.332376,-0.212164,0.3943188662389868
11,2,500.992,265.052,-0.277097,0.358551,0.4531462975794903
12,2,600.248,267.111,-0.43909,0.20163,0.4831714861206112
13,2,643.288,268.898,0.0355015,0.527124,0.5283181502449542
14,2,623.87,270.06,0.560616,0.436182,0.7103133369013988
15,2,544.264,271.088,0.211684,0.0437756,0.21616294550953918
16,2,412.894,271.95,1.96808,0.499424,2.0304588688707783
17,2,243.741,272.063,0.156032,0.822048,0.8367251037993303
18,2,69.4541,270.354,0.132646,-0.434578,0.4543709931322641
19,2,0.0,269.01,0.615891,0.564878,0.835708608765639
20,2,23.1689,268.956,1.53485,-0.025774,1.535066389957125
21,2,23.7402,267.941,0.534209,-1.51968,1.6108403266869749
22,2,24.8789,267.268,-0.157704,-2.10018,2.1060927292063853
23,2,24.7764,266.816,3.85766,-2.99634,4.884628345247978
24,2,24.5723,266.083,0.683899,-3.36276,3.431599140313595
1,3,4.26465,263.901,10.6103,0.38324,10.617218985572446
2,3,3.99414,263.462,11.5967,0.671186,11.616106987136266
3,3,4.58398,263.21,11.7504,0.335863,11.755199024889754
4,3,4.41699,263.085,12.4316,-2.31682,12.645644842094846
5,3,4.15137,262.893,12.6473,-4.76741,13.516005156779869
6,3,4.41992,262.524,8.39541,-2.3984,8.731278922821101
7,3,0.0,262.587,7.47729,-0.771284,7.516963798819042
8,3,61.6875,264.078,8.88354,-0.69207,8.910456992573389
9,3,257.803,265.823,6.73968,-7.91766,10.397722172572221
10,3,440.417,267.076,7.69302,-1.50416,7.838689560506909
11,3,574.086,268.707,5.1604,-4.28696,6.708781871666421
12,3,648.419,269.83,0.457395,-6.01712,6.034479536830413
13,3,660.991,270.582,3.56187,-6.3928,7.318115176525989
14,3,608.995,271.085,3.63532,-7.06821,7.948279317342842
15,3,501.577,271.277,2.88258,-7.03581,7.60341303708407
16,3,350.472,271.271,0.695621,-6.39853,6.436231407939044
17,3,177.577,270.648,1.9866,-7.37229,7.635262890307051
18,3,34.3291,269.405,4.01399,-7.24561,8.283174511755744
19,3,,269.09,2.01579,-3.59918,4.125227993275038
20,3,4.57129,269.212,,-4.6039,4.6039
21,3,4.87012,268.907,1.38284,-4.29702,4.514047778435669
22,3,5.24316,268.657,4.83155,-5.39217,7.240122423785388
23,3,7.83789,268.776,,-2.59106,2.59106
24,3,4.96484,268.401,5.33917,-3.65084,6.46802666927866
1,4,4.86719,265.06,7.34955,0.40863,7.360901010025878
2,4,4.48633,264.823,10.5146,-1.95577,10.694945042070108
3,4,4.66504,264.32,8.25037,-3.20515,8.851078559102275
4,4,4.55371,264.57,8.15919,-0.423267,8.170161345370666
5,4,4.79004,264.82,7.47344,-0.332838,7.480847984543196
6,4,4.83496,264.205,4.36221,0.750042,4.426221761939183
7,4,0.0,264.066,3.91576,1.44942,4.175403539060626
8,4,46.8125,265.238,8.40307,1.87727,8.610210687189948
9,4,214.295,266.869,7.1596,-7.05536,10.051764864420576
10,4,391.589,268.323,7.90786,-2.80787,8.39156622547305
11,4,529.492,269.947,1.78931,-5.45395,5.739965233222236
12,4,616.919,271.577,2.15466,-5.61478,6.014009824069129
13,4,643.694,272.04,3.10337,-6.65061,7.339040722669415
14,4,607.542,272.458,3.21735,-6.86655,7.582931486239342
15,4,514.405,272.827,2.78639,-7.13494,7.659721798844917
16,4,374.269,272.787,0.178043,-6.93417,6.9364553554931065
17,4,204.452,272.317,2.33816,-6.60959,7.010967989778586
18,4,44.2588,270.658,4.04329,-6.60889,7.747620347964915
19,4,,269.983,2.86736,-7.05622,7.616560513643937
