hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,5.69727,275.534,-1.13791,-1.02793,1.5334533749025432
2,1,5.95312,274.739,0.0648184,-0.383183,0.38862660288194373
3,1,6.29199,275.489,0.909532,-1.47031,1.7288898042165672
4,1,6.11621,276.623,2.61856,0.742835,2.721885433082186
5,1,6.05566,276.533,-0.0127363,4.79122,4.791236928157247
6,1,6.19238,275.152,-0.398712,0.399622,0.5645077517873426
7,1,0.0,275.99,6.83127,-0.592918,6.8569527902431995
8,1,57.5742,280.862,6.08274,0.421797,6.097346850623556
9,1,208.674,281.592,3.70324,3.11629,4.839963828552854
10,1,351.332,281.672,11.6101,-0.814922,11.638664866559393
11,1,448.93,283.73,7.97588,2.10543,8.249090692876397
12,1,457.121,283.931,3.92356,1.80569,4.319124847663008
13,1,550.364,284.268,-0.383706,1.57874,1.6247000590989096
14,1,578.082,285.163,-6.08336,-0.785849,6.133908015319515
15,1,515.721,285.055,-6.83267,-0.0598202,6.832931858670043
16,1,386.226,285.201,-2.58313,1.1737,2.8372755042293654
17,1,227.952,283.989,15.2976,4.6852,15.998989493089868
18,1,64.2251,282.744,14.0797,8.44233,16.4167867720483
19,1,,282.37,11.1428,13.3093,17.35797967304951
20,1,9.20117,282.466,13.68,15.1613,20.420759478775516
21,1,9.73047,281.841,11.6153,13.0715,17.486546438333672
22,1,10.8359,280.966,11.1129,12.0794,16.41366658519662
23,1,11.4385,278.365,9.92863,3.99921,10.703801862002118
24,1,10.8145,277.493,6.38144,-2.49741,6.852724507938429
1,2,19.9648,271.596,1.17947,1.03847,1.571486373405764
2,2,19.3877,271.163,0.758178,1.7799,1.934651878164131
3,2,20.9551,272.809,2.00035,2.85635,3.487138575537256
4,2,29.4912,274.599,1.18984,4.44303,4.59959072162948
5,2,37.0332,274.167,0.722615,4.28927,4.3497137343881604
6,2,37.8438,274.765,-0.0891418,4.29318,4.294105351864022
7,2,0.0,274.881,1.23947,4.20982,4.388492943289301
8,2,36.9766,275.537,0.709688,5.03898,5.088710691102806
9,2,167.174,277.508,0.221308,4.80086,4.805958174023574
10,2,295.692,279.277,1.89426,5.10109,5.441446511333177
11,2,366.117,280.998,4.19756,4.94625,6.487287492943411
12,2,442.761,281.373,4.09544,4.12307,5.81139699370986
13,2,542.473,282.248,5.25399,4.49183,6.912376412566086
14,2,544.926,283.535,7.32729,5.92216,9.421314017147502
15,2,445.096,283.685,7.93881,7.281,10.772078036112624
16,2,202.179,281.972,7.83191,6.11901,9.938868025494655
17,2,77.9288,281.597,7.11841,6.75161,9.81101414330853
18,2,65.561,280.497,4.47666,9.02143,10.07108157054147
19,2,,279.846,4.84352,5.41964,7.268575081816243
20,2,14.9238,279.471,7.4744,7.94838,10.910701168320943
21,2,16.9248,276.96,10.6134,6.89185,12.654716748410452
22,2,17.9531,276.424,4.79066,3.27863,5.805156148847333
23,2,21.5752,275.779,8.24016,-0.982233,8.298494953417094
24,2,29.8398,274.427,7.15292,-0.673195,7.184528936153365
1,3,2.57227,278.265,14.1648,0.967185,14.197781723361752
2,3,2.42773,278.265,13.5248,2.60803,13.773962230269836
3,3,2.72266,278.521,12.5599,2.06729,12.728895315544866
4,3,3.13086,276.635,7.12051,1.57194,7.291958449120511
5,3,3.35254,278.317,7.5439,-0.00956249,7.543906060603817
6,3,2.85645,277.56,4.06808,0.708216,4.129266858542326
7,3,0.881348,278.406,6.1633,0.442238,6.179145680322159
8,3,68.0273,279.272,7.86594,1.13664,7.947638804903001
9,3,230.502,280.073,16.9005,2.7325,17.11997244448717
10,3,358.536,280.451,17.029,2.00539,17.146674023031405
11,3,325.477,281.279,11.5135,1.3984,11.59811212266893
12,3,333.73,282.529,4.64231,2.08108,5.087429223340606
13,3,457.051,283.468,-2.20109,1.04163,2.435116063969026
14,3,526.113,285.082,0.602679,3.75126,3.799364889641557
15,3,506.018,284.876,6.9603,4.3562,8.211105560763423
16,3,366.491,284.254,9.08875,7.15905,11.569674734624131
17,3,199.398,282.835,20.1199,8.00356,21.65334497678361
18,3,49.0688,281.957,20.3214,8.93159,22.197580901713142
19,3,,281.579,17.3416,8.47823,19.30314675105849
20,3,6.78125,281.079,16.3504,8.71107,18.526152344858335
21,3,6.75488,280.395,16.1915,9.12818,18.587316706894516
22,3,8.0918,279.954,15.7311,8.91437,18.081302489226267
23,3,13.5938,278.329,14.0898,7.07148,15.764780158010451
24,3,8.00781,276.831,11.0367,-0.469093,11.046664434690184
1,4,2.94531,278.66,1.93924,6.76211,7.034684316278876
2,4,3.45801,278.697,4.01697,8.2965,9.217806693075094
3,4,3.51758,278.787,7.24059,7.19522,10.207709556825174
4,4,3.36133,278.962,4.80606,6.22526,7.864609004343445
5,4,3.40039,278.284,4.33785,4.83223,6.493642228780394
6,4,3.34375,278.866,5.34641,6.92697,8.750257897285085
7,4,,278.277,2.74923,4.45689,5.236614752394909
8,4,58.4375,280.166,5.48606,2.59074,6.067024647320959
9,4,201.51,281.604,10.066,2.44441,10.358547014330727
10,4,327.786,282.09,13.1433,4.30129,13.829223787114735
11,4,380.508,282.473,10.7093,5.1943,11.902514817466098
12,4,464.574,283.947,5.74973,10.3467,11.836958898420658
