hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,11.3252,265.512,13.6911,,13.6911
2,1,11.3857,266.625,7.99595,0.564222,8.015832013445891
3,1,11.7432,265.447,8.04378,-0.674707,8.072027392436736
4,1,10.8809,264.74,-0.606557,0.415249,0.7350803536008835
5,1,10.9707,264.569,-0.228915,1.76826,1.7830158453656546
6,1,11.0859,265.365,8.60317,0.0146389,8.603182454550945
7,1,0.0,265.085,10.0572,,10.0572
8,1,1.82812,265.467,10.1508,-0.734919,10.177369334782
9,1,115.367,267.747,9.08068,5.77232,10.760038449968475
10,1,253.717,269.741,9.03549,-0.906712,9.080870343256972
11,1,365.76,271.62,9.76243,-1.25016,9.842151163770042
12,1,430.219,272.77,9.72414,-1.45075,9.831763539777592
13,1,440.747,273.573,8.85486,-2.31585,9.152688503499942
14,1,395.825,273.889,5.96145,-1.70752,6.201170103528849
15,1,303.131,273.193,10.597,,10.597
16,1,174.022,272.369,8.64687,,8.64687
17,1,41.5529,271.017,6.94455,,6.94455
18,1,,270.035,0.935674,,0.935674
19,1,0.0,269.693,3.22185,-4.9246,5.8848961403324695
20,1,11.4502,269.726,4.35049,,4.35049
21,1,10.8438,269.749,4.58406,-1.12139,4.719228921730752
22,1,10.3369,269.364,6.07533,5.45846,8.167277403180327
23,1,9.46387,268.692,8.78796,1.54628,8.92296042801939
24,1,8.65723,268.203,-0.144092,-2.69444,2.698290091532784
1,2,31.7549,261.58,3.83568,2.3116,4.478385381183714
2,2,32.125,261.532,1.35435,1.25953,1.8495079733269604
3,2,32.5547,260.867,0.712721,3.46787,3.540352180326274
4,2,36.4072,260.398,-0.0313616,-1.31131,1.3116849721082269
5,2,41.1641,260.398,-0.868564,0.746778,1.1454609567244098
6,2,39.0303,259.838,0.533344,0.862295,1.0139075349167694
7,2,0.0,259.463,-0.185442,0.570429,0.5998149543025748
8,2,9.55469,259.826,-0.649054,4.35004,4.398194981639173
9,2,86.5391,260.673,-1.69862,3.99986,4.345594311943994
10,2,220.03,261.964,0.633151,4.41262,4.457812855336236
11,2,334.807,263.512,1.30247,-2.04118,2.42133101687894
12,2,408.625,266.221,1.3755,-2.51472,2.866324637650104
13,2,433.654,268.761,13.6586,-0.282162,13.661514167699128
14,2,403.372,269.898,4.04543,-2.15137,4.581909728683009
15,2,320.568,271.108,17.2621,-1.46968,17.324550664083613
16,2,196.108,270.951,3.78456,-1.2999,4.001578988799296
17,2,58.8341,270.036,4.40841,-1.09654,4.542739118604545
18,2,0.0,269.197,2.93567,1.92803,3.5121870721531905
19,2,0.0,268.436,4.12127,-1.72391,4.467295837640485
20,2,26.8223,268.062,2.96768,-1.73637,3.4383288614238166
21,2,26.166,267.102,0.291092,1.98457,2.005804735602147
22,2,26.1992,266.215,2.02992,1.45797,2.4992502330298985
23,2,26.2812,265.868,0.610226,-0.657336,0.8969205025931786
24,2,26.5576,265.149,-0.609424,0.492568,0.7835948228517082
1,3,6.08789,264.699,8.88548,2.2911,9.176104513376032
2,3,6.57129,264.077,10.8094,-1.45238,10.906536389908576
3,3,6.62695,264.263,9.89827,1.83408,10.066757096468555
4,3,6.30957,264.699,8.79676,-0.881626,8.840828632061365
5,3,6.23828,264.513,12.1803,-3.3333,12.62816680995306
6,3,6.28223,264.639,9.21352,-2.47364,9.53980322857867
7,3,0.0,264.889,9.50401,-0.359259,9.510797711505644
8,3,15.0352,264.945,9.43005,-1.54644,9.556009610506887
9,3,149.148,266.314,9.18127,3.35435,9.774834153856524
10,3,296.733,267.941,7.41587,-1.65866,7.5990973709053105
11,3,404.526,268.255,10.3445,-1.4152,10.440855869611456
12,3,458.219,269.888,8.88966,,8.88966
13,3,454.966,271.458,9.3324,,9.3324
14,3,395.434,271.646,12.2505,,12.2505
15,3,289.521,271.838,8.59851,,8.59851
16,3,153.842,271.213,8.64589,,8.64589
17,3,32.8029,270.026,11.6555,,11.6555
18,3,,269.468,8.50403,,8.50403
19,3,0.0,269.712,9.72576,-0.516394,9.739459448082116
20,3,7.47852,269.529,8.92471,,8.92471
21,3,7.42578,269.282,7.0616,-3.80547,8.021707828193446
22,3,6.98828,269.206,6.91811,1.7402,7.133620540237615
23,3,5.99121,268.96,7.94616,-2.83116,8.435456460156736
24,3,5.90918,268.646,8.41548,-1.63439,8.572720356018852
1,4,5.84277,265.538,7.07982,2.29207,7.441601717190998
2,4,6.34961,265.545,7.35435,4.01832,8.3805345620014
3,4,6.29102,265.072,10.1688,-1.04482,10.222335460764334
4,4,5.7793,265.396,6.7577,9.9006,11.987009203717164
5,4,5.59277,265.661,4.98788,2.63154,5.639499061618859
6,4,5.44824,265.626,9.74379,1.87694,9.922920302395863
7,4,0.0,266.237,9.6295,1.31359,9.718682469249625
8,4,15.957,266.042,13.6293,2.7143,13.896950851895534
9,4,119.5,266.984,5.62755,-1.5978,5.849981524970827
10,4,257.436,268.865,11.513,,11.513
11,4,368.104,270.643,13.1355,,13.1355
12,4,431.797,272.154,9.39943,,9.39943
13,4,441.779,273.279,8.76501,,8.76501
14,4,396.466,273.068,12.1011,,12.1011
15,4,302.053,272.946,10.7054,,10.7054
16,4,171.436,272.237,9.93105,,9.93105
17,4,40.5099,270.567,11.4934,,11.4934
18,4,,269.901,8.24915,-3.11494,8.817671287029246
19,4,0.0,269.188,-0.826975,,0.826975
20,4,12.0674,269.479,1.93545,-0.672895,2.0490862313541123
21,4,8.94434,269.758,5.8531,,5.8531
22,4,7.42969,269.785,2.91664,-1.46488,3.2638416481195898
23,4,5.3877,269.658,6.57116,-0.121692,6.572286716848558
24,4,5.08887,269.571,4.6811,-3.02452,5.573187457855693
1,5,31.5508,266.141,11.5271,-1.10539,11.579979337723362
2,5,31.9727,265.895,9.94419,-2.41429,10.23306947891003
3,5,32.3584,266.129,9.13264,-4.42275,10.147208036307328
4,5,32.9062,266.587,6.20399,-0.159946,6.206051453461855
5,5,33.6279,266.508,10.8658,2.39619,11.126874500779634
6,5,32.7764,266.47,13.9713,-3.11329,14.313972136136774
7,5,0.0,267.002,8.65391,-3.00281,9.160077848151728
