hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,5.49023,273.282,6.76184,-4.91618,8.3601020315544
2,1,5.52051,272.087,5.07165,-0.888089,5.148818873724439
3,1,5.51953,272.071,4.48395,-1.95914,4.893264466805366
4,1,6.57617,271.746,4.56872,-2.13,5.040843425300968
5,1,6.66992,271.486,3.88413,-2.7591,4.764357109505961
6,1,6.1748,271.893,3.1701,-6.96743,7.654711935461713
7,1,0.0,272.354,3.7546,,3.7546
8,1,27.7969,273.609,4.34183,-5.02128,6.638127792329701
9,1,174.166,275.267,2.96448,-5.19108,5.977913786330479
10,1,341.477,276.865,3.13059,,3.13059
11,1,474.208,277.994,3.41955,,3.41955
12,1,559.853,279.721,2.156,-3.99597,4.540496915635997
13,1,588.754,280.874,-1.39171,-2.08239,2.5046366675028935
14,1,556.736,280.995,-2.65815,-3.75986,4.604596468975322
15,1,468.525,281.494,-4.03568,-2.2411,4.61619348299007
16,1,333.467,281.619,-4.74093,-2.33365,5.2841593075341695
17,1,169.823,280.842,-3.88701,-0.750014,3.958707837198396
18,1,30.2094,279.114,-2.51084,,2.51084
19,1,0.0,278.711,-0.683932,,0.683932
20,1,6.2373,278.341,-1.81535,3.24444,3.7177797858533794
21,1,6.88477,277.396,2.2881,2.22915,3.1944500829563767
22,1,6.28711,277.153,,2.17899,2.17899
23,1,8.125,276.506,4.6786,4.201,6.287900997948362
24,1,10.9629,276.477,1.67547,2.44387,2.963055905277523
1,2,16.6338,270.877,-0.38513,-0.966965,1.0408392902484995
2,2,18.2471,270.76,-0.737917,-1.96182,2.096010308011151
3,2,18.1719,270.311,-0.624934,-0.85367,1.0579673781624839
4,2,19.1523,269.747,-0.909309,-3.88537,3.990356236525882
5,2,19.2139,269.32,0.493016,-0.638006,0.8062979798387194
6,2,18.3936,268.783,0.766288,1.46372,1.6521723691382808
7,2,0.0,267.808,-0.304974,-0.406731,0.5083692034702731
8,2,15.207,268.394,-0.529262,-0.216594,0.5718664402463218
9,2,144.72,270.177,0.467901,1.77181,1.8325506874029434
10,2,314.211,271.438,-0.0949965,0.958904,0.9635980574016585
11,2,455.349,272.813,0.462516,2.05081,2.1023184122192338
12,2,552.243,275.475,4.79223,-1.80506,5.120909096683908
13,2,593.816,278.213,0.768933,-1.03698,1.2909630044617855
14,2,573.751,280.115,1.92193,2.0209,2.788880014432317
15,2,494.994,281.439,1.20601,2.87853,3.120960602282573
16,2,365.576,282.035,1.82987,2.18002,2.846210009345761
17,2,196.55,280.975,3.31758,3.24071,4.6377298714457265
18,2,44.7992,277.993,4.64541,0.353538,4.658843545939701
19,2,0.0,276.22,1.96206,1.81441,2.672407733056466
20,2,11.6279,275.249,-1.93303,0.516903,2.000948198307243
21,2,12.0371,273.038,0.847667,0.271147,0.8899775494348158
22,2,14.5,273.474,0.577381,-2.71408,2.774815140790644
23,2,17.6797,272.765,1.27235,-2.3654,2.6858875036940772
24,2,20.1934,271.762,-0.0305853,-1.47556,1.4758769508926175
