hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,24.3555,295.783,0.276606,3.82522,3.8352078076208596
2,1,23.1465,295.567,0.210361,0.438766,0.48658745676085813
3,1,22.0537,294.264,1.62226,0.462139,1.6868016963831285
4,1,21.2041,293.389,0.399589,0.423333,0.5821358929064588
5,1,0.0,290.696,2.88605,0.958426,3.0410302530517512
6,1,40.4863,290.886,0.86393,-3.39815,3.5062513411619536
7,1,176.365,291.664,2.09163,-4.99281,5.413230805443271
8,1,356.661,292.963,0.747597,-2.61244,2.7173045519427887
9,1,524.428,294.462,0.796291,-1.39296,1.6044989617575325
10,1,666.126,295.974,-1.70057,0.705338,1.8410431877454694
11,1,773.154,297.275,-1.83801,,1.83801
12,1,836.675,297.804,-1.66992,1.56034,2.2854526295681565
13,1,851.245,298.069,-3.62471,,3.62471
14,1,814.12,299.258,-3.99475,1.4259,4.241605636135919
15,1,726.489,297.413,-3.39767,2.81818,4.414328934424801
16,1,466.444,297.052,-3.22016,3.82989,5.003747379484699
17,1,428.35,297.054,-3.19191,6.89526,7.598216890540833
18,1,278.247,297.499,-1.97457,,1.97457
19,1,118.478,297.664,-2.67609,6.43182,6.966330899440537
20,1,14.0859,297.305,0.679543,3.73936,3.8006041491385285
21,1,0.0,297.214,-1.23918,3.10693,3.34493364617297
22,1,34.1826,296.552,-1.55098,5.79227,5.996326434851592
23,1,31.9775,295.902,1.41732,5.21685,5.405952266243201
24,1,30.7432,296.186,1.33644,,1.33644
1,2,13.9248,295.282,-1.10279,4.50686,4.63982034605867
2,2,13.0391,294.668,-0.955655,-0.469926,1.0649445640506363
3,2,12.0908,294.38,0.43281,3.36351,3.3912422526560975
4,2,11.9941,294.276,0.290214,3.47118,3.4832907943776386
5,2,0.0,294.521,-0.956723,2.89056,3.0447751989808705
6,2,21.7949,294.915,0.18766,2.44218,2.4493793965002646
7,2,109.928,295.504,-0.0182371,0.149773,0.15087923430813796
8,2,283.099,296.873,-0.845177,0.213248,0.8716644255864753
9,2,489.647,298.035,0.311428,0.219343,0.38091829941996747
10,2,647.032,299.101,0.589466,0.458755,0.7469446533586007
11,2,765.842,301.063,0.616096,-1.18789,1.3381543010116583
