hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,18.7725,293.085,1.20501,9.24998,9.328139101691184
2,1,18.5723,292.033,1.76593,3.44442,3.8707283424828463
3,1,16.0996,290.281,1.83656,2.4015,3.0232689069283927
4,1,14.1807,290.22,0.665226,0.57091,0.8766207042820743
5,1,0.0,290.61,3.29332,3.10018,4.522949552537591
6,1,36.8691,290.738,4.55967,0.423321,4.5792784560387885
7,1,179.114,292.267,4.91996,4.52246,6.682712836356205
8,1,366.422,293.965,2.48062,2.72244,3.683090433046683
9,1,536.907,293.154,-1.26837,-0.658468,1.4291055118233922
10,1,637.591,292.223,-3.01322,-1.77985,3.499622949819023
11,1,531.281,292.701,-2.14804,-2.71929,3.4653447080629656
12,1,505.178,292.524,-2.6074,-3.03068,3.997943974394839
13,1,405.655,291.972,-4.36022,-1.71927,4.686940129903517
14,1,388.079,292.942,-4.76544,-2.24952,5.269701948307892
15,1,504.194,293.56,-7.21437,1.27897,7.32686145343284
16,1,471.093,294.186,-8.18859,6.27721,10.317769699513553
17,1,305.07,293.963,-5.18318,3.1307,6.05529829177721
18,1,253.296,293.987,-3.34025,1.95238,3.8689866537505657
19,1,98.5682,292.671,-2.81585,,2.81585
20,1,6.07031,291.316,-0.40147,,0.40147
21,1,0.0,290.645,-1.06409,2.53925,2.7531941614423054
22,1,24.4043,289.673,0.90438,5.42313,5.498021660679411
23,1,22.0322,290.512,3.10268,5.99843,6.7533536592792185
24,1,18.3066,290.388,-1.55571,1.55645,2.200629502346999
1,2,12.4053,288.4,3.24602,5.67625,6.538842397771948
2,2,11.8389,288.364,5.04132,2.95272,5.842385021615744
3,2,10.8301,287.809,-0.487659,2.19154,2.245141169699803
4,2,11.2939,288.367,1.48261,3.87511,4.149049279557908
5,2,0.0,287.839,2.37047,4.09725,4.733559504580036
6,2,26.3691,288.04,3.15342,5.71434,6.526694364837379
7,2,162.192,290.152,3.78519,3.64306,5.253527338817226
8,2,331.203,291.742,2.34781,2.87528,3.712067735710112
9,2,483.204,292.825,2.52656,1.63011,3.0067863318998906
10,2,425.528,293.62,4.75436,2.29974,5.281358071291891
11,2,517.938,295.675,5.92618,2.03608,6.266197503973203
12,2,689.428,296.148,4.63576,1.19832,4.788135503512824
13,2,637.155,296.181,4.38636,1.71774,4.710709581071624
14,2,533.892,297.8,4.88055,-0.0566454,4.880878712264951
15,2,523.46,298.165,5.22215,-1.38363,5.402340474220409
16,2,539.937,297.838,4.59266,-0.952772,4.690447778153382
17,2,399.617,298.16,4.73137,-0.645665,4.775222023018929
18,2,281.257,297.785,4.71151,-1.22731,4.868738678158851
19,2,131.849,295.806,4.8736,0.411652,4.890954337254029
20,2,13.1348,293.831,5.79238,-0.354066,5.803191259708402
21,2,0.0,292.002,3.82458,1.50019,4.108282148599339
22,2,14.8701,291.191,2.99813,2.77372,4.084397891403334
23,2,15.1348,289.754,1.50356,2.80703,3.1843539524525224
24,2,13.0967,288.361,3.0522,4.11992,5.127344892476026
1,3,19.3096,290.328,-0.326242,5.89989,5.908903100801704
2,3,13.3779,289.749,0.498356,10.8082,10.819683264436902
3,3,12.3408,290.39,-1.13024,2.27846,2.543387982436026
4,3,11.2969,289.7,2.21308,6.74816,7.101787554693537
5,3,0.0,289.462,2.30211,5.89071,6.32456913601235
6,3,45.8809,289.634,1.3878,5.48436,5.6572248894312125
7,3,220.505,291.317,-0.877892,3.66894,3.7725077981713966
8,3,326.407,292.456,3.32828,4.05643,5.247101304844418
9,3,526.845,293.634,1.56367,2.30003,2.7812230888226135
10,3,740.106,294.515,9.97213,2.04827,10.180313685235832
11,3,830.203,296.134,9.6127,2.04731,9.828299930613635
12,3,743.412,295.235,3.05373,,3.05373
13,3,396.436,292.764,-1.52526,,1.52526
14,3,168.783,290.613,-3.06818,,3.06818
15,3,159.647,290.342,-1.16213,,1.16213
16,3,266.28,291.776,-3.86389,,3.86389
17,3,303.008,291.358,-1.83943,,1.83943
18,3,205.046,290.675,-2.37589,,2.37589
19,3,74.0135,290.153,-0.848568,2.59476,2.7299903128443512
20,3,4.46484,289.731,2.8207,-0.380433,2.846239230544228
21,3,0.0,290.586,-1.44934,3.61542,3.895105674047881
22,3,17.9033,290.429,2.7159,3.92265,4.771089585461585
23,3,16.709,291.152,6.08608,3.10293,6.831437941700122
24,3,13.167,291.727,10.2578,3.60186,10.871791770430484
1,4,21.2832,292.095,-0.90925,9.69969,9.742213386012441
2,4,13.2598,292.098,1.73957,4.05819,4.415315375032683
3,4,12.3086,291.865,5.45668,3.15932,6.305288215839147
4,4,11.377,291.743,3.03144,5.99279,6.715888657333443
5,4,0.0,291.456,4.01402,8.41366,9.32212589252044
6,4,44.3496,291.365,5.38682,4.44481,6.983850345511422
7,4,199.122,292.615,6.49027,5.61767,8.58381156024525
8,4,379.11,294.365,0.54019,4.22391,4.258311980609218
9,4,551.736,294.728,2.65156,1.81468,3.2130723515040867
10,4,699.419,295.527,5.02486,1.88079,5.365313508426139
11,4,805.797,297.525,6.87344,1.47065,7.029010517569312
12,4,670.006,294.11,-1.90867,-1.56584,2.4687802807256864
13,4,369.936,293.222,-6.34996,,6.34996
14,4,569.798,292.994,-5.18292,-1.50928,5.398202093734542
15,4,500.976,293.329,-5.59474,-2.67807,6.202674793385512
16,4,397.655,293.696,-6.77209,,6.77209
17,4,296.82,294.017,-6.21248,,6.21248
18,4,223.686,293.367,-4.64005,,4.64005
19,4,76.9041,291.638,-2.37347,,2.37347
20,4,4.50391,290.664,2.04726,5.13519,5.528241116639179
21,4,0.0,290.708,1.30408,6.12372,6.261035959392023
22,4,16.5098,289.849,-1.21037,,1.21037
23,4,15.6328,289.939,1.67739,3.94472,4.286543256576329
24,4,12.1797,291.857,0.27046,2.74102,2.7543309989904987
1,5,10.0703,288.72,1.77044,4.17381,4.533778524553222
2,5,10.7695,290.037,0.4632,-2.11124,2.161455199073069
3,5,10.6572,288.652,1.318,5.87221,6.018303272858555
4,5,11.2354,288.407,-0.193172,4.69493,4.69890233208608
5,5,0.0,288.524,-0.494764,7.64657,7.662559897357801
6,5,27.7246,288.814,0.448345,5.36082,5.379535696640092
7,5,170.02,290.607,2.13578,-0.513674,2.196683224016608
8,5,324.516,291.059,-0.130709,-2.53195,2.5353216058679817
