hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,27.6367,300.261,,4.72331,4.72331
2,1,27.6406,300.211,,2.10915,2.10915
3,1,26.1113,300.103,1.92604,4.29478,4.706884885994133
4,1,22.6387,299.96,3.49424,,3.49424
5,1,0.0,299.546,5.82208,0.849969,5.8837966337528185
6,1,14.5146,299.916,3.13948,1.02925,3.3038901665914984
7,1,116.58,301.375,,,0.0
8,1,278.133,302.716,,1.00767,1.00767
9,1,440.451,304.086,2.57273,0.490196,2.619013511098406
10,1,578.783,305.18,-1.48041,-0.606064,1.5996647586903951
11,1,672.489,305.603,1.3613,0.497081,1.4492160675899919
12,1,716.942,304.898,-3.48579,-0.754719,3.5665575409715458
13,1,662.523,305.38,-4.30634,5.11868,6.689203924085437
14,1,657.512,304.357,-10.0194,6.88377,12.156260353122583
15,1,518.987,303.848,-6.82806,2.99544,7.456209771539425
16,1,298.721,304.102,-8.29623,5.52999,9.970367175435417
17,1,390.147,303.801,-6.22742,5.17521,8.097132727113962
18,1,211.67,302.685,-5.09547,7.26798,8.876223735423752
19,1,66.2969,302.919,0.122464,8.55019,8.551066978301362
20,1,1.46875,302.22,2.36381,,2.36381
21,1,0.0,302.397,0.107131,,0.107131
22,1,38.5508,301.701,0.309637,,0.309637
23,1,34.7871,301.846,0.397082,,0.397082
24,1,29.9248,301.368,0.66048,0.931526,1.1419170368621356
1,2,31.5566,298.667,4.96224,1.82975,5.288838329926526
2,2,30.7188,298.186,9.03022,1.19362,9.108765116787236
3,2,28.3018,297.996,2.22731,2.02037,3.0071256663132657
4,2,31.2656,297.829,0.74229,-0.00245953,0.7422940747357619
5,2,0.0,297.747,-0.628602,0.117059,0.6394085422364953
6,2,13.5957,297.911,1.48909,1.75581,2.3022288731140526
7,2,64.4944,298.463,1.69982,1.41984,2.2147987849915394
8,2,193.133,299.31,9.73168,2.16441,9.969466699402732
9,2,347.092,300.454,3.14158,1.1152,3.333646042458617
10,2,442.423,301.958,-1.25971,2.0453,2.402107694109488
11,2,594.896,303.173,1.16745,2.39503,2.664415170989687
12,2,647.707,304.367,3.39458,1.4738,3.7007107177405802
13,2,569.335,304.472,2.40948,3.22415,4.025013924559764
14,2,588.278,305.847,4.1881,3.21922,5.282381945524198
15,2,648.455,306.122,3.45563,1.75911,3.8776083723088903
16,2,479.096,305.098,4.03873,3.08956,5.084950442875526
