hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,18.4131,297.567,0.797036,6.39251,6.442006712616497
2,1,23.042,296.946,0.799163,,0.799163
3,1,24.5498,296.669,2.08814,,2.08814
4,1,26.7188,296.553,0.794992,4.0624,4.1394572156339535
5,1,0.0,296.639,2.81289,,2.81289
6,1,13.5586,297.572,2.11737,,2.11737
7,1,106.135,298.573,0.577976,,0.577976
8,1,242.798,299.593,1.58446,-2.62962,3.07008384836636
9,1,385.994,300.413,1.72774,-0.596334,1.8277581205279871
10,1,540.923,301.454,-2.03265,-0.773663,2.1749070003264506
11,1,580.821,301.435,-3.40887,0.232907,3.416817283313376
12,1,676.863,301.907,-4.06346,,4.06346
13,1,698.731,302.639,-3.97276,,3.97276
14,1,604.404,301.608,-4.56071,0.973297,4.663408919911378
15,1,496.2,302.726,-3.77816,1.97591,4.263650233508842
16,1,507.192,303.114,-3.09002,1.5675,3.4648636120921124
17,1,218.1,302.096,-2.10581,2.06028,2.9460464073907593
18,1,59.0025,301.491,-1.72296,,1.72296
19,1,16.7604,300.975,-1.96848,5.54051,5.879809909384827
20,1,1.77734,300.679,1.15804,6.08729,6.196463199737411
21,1,0.0,299.823,-1.16806,5.45103,5.57477284061871
22,1,32.3184,299.438,-1.11347,4.72456,4.853996563091078
23,1,37.3115,299.119,,-1.21191,1.21191
24,1,29.1191,298.613,1.71003,-1.58953,2.3346966016594104
1,2,22.2959,297.412,0.833169,3.06732,3.178462295664525
2,2,23.6172,297.133,0.600432,5.26058,5.294735170244495
3,2,19.3203,296.758,1.21753,7.60648,7.703305608068526
4,2,19.0693,296.348,0.840891,0.356838,0.9134719657028343
5,2,0.0,296.383,4.24892,2.52278,4.94143097642778
6,2,7.91797,296.5,1.26923,1.50178,1.966287863284519
7,2,55.7913,296.875,-0.182278,2.69306,2.6992216346354367
8,2,145.509,297.685,-0.0131979,-0.217019,0.21741994141616816
9,2,273.135,298.648,0.86592,1.27623,1.5422647176473954
10,2,435.657,299.745,1.20075,2.2737,2.57128610864291
11,2,584.852,300.935,0.526681,1.6455,1.7277335227867172
12,2,604.394,302.287,1.29933,2.35607,2.6905992443691793
13,2,560.934,303.435,2.00624,2.9211,3.5437020399012105
14,2,513.717,303.887,3.33626,2.40543,4.112994562663559
15,2,410.95,303.545,3.68229,3.40755,5.0170366399499216
16,2,328.926,302.948,4.80402,1.94104,5.181336163770887
17,2,109.178,301.795,3.58608,1.09104,3.748378055639532
18,2,43.5962,300.695,2.84931,5.84575,6.503180801623157
19,2,16.6822,300.373,7.50906,-1.1963,7.603756688216687
20,2,4.82031,299.251,0.311359,-2.89221,2.908921296800757
21,2,0.0,298.618,-2.06064,-1.87758,2.787748888619633
22,2,43.6016,298.218,-3.28827,-2.10503,3.9043400074532446
23,2,43.0146,298.025,0.204693,-0.230469,0.30824533120551884
24,2,34.8398,297.556,-3.39739,-5.51141,6.474403370211034
1,3,17.1104,297.223,-0.811851,6.69232,6.741383317139072
2,3,21.1973,297.465,8.71567,6.75911,11.029436592183664
3,3,17.1416,296.524,4.0774,2.99125,5.05695237494877
4,3,24.4795,296.079,1.31745,5.01358,5.183788085840316
5,3,0.0,297.462,0.799705,,0.799705
6,3,11.7441,297.412,1.11737,,1.11737
7,3,83.2054,297.904,1.83139,-2.367,2.9927710123061537
8,3,207.048,298.779,2.79784,1.30154,3.0857600420641913
9,3,369.713,300.21,3.15205,-1.53774,3.5071446377502027
10,3,528.048,301.521,-0.137626,-1.66136,1.6670506787365524
11,3,598.274,300.704,-2.41082,,2.41082
12,3,690.738,300.541,-2.70945,-1.97889,3.3551639206751136
13,3,557.606,300.55,-2.73888,-1.51591,3.1304068078286567
14,3,627.576,300.747,-2.65544,,2.65544
15,3,578.56,300.61,-2.20784,3.16146,3.856084386680354
16,3,495.723,300.602,-2.19305,,2.19305
17,3,336.366,300.477,-0.647317,2.08225,2.18054680320992
18,3,141.823,299.66,-1.64092,4.81694,5.088765018155191
19,3,25.0807,299.216,-3.74534,4.00389,5.482582133237951
20,3,2.48047,298.849,-0.340984,1.16785,1.2166115693827673
21,3,0.0,298.286,0.440336,5.19078,5.209423461506657
22,3,27.7354,297.793,0.920221,6.38911,6.45503937098303
23,3,30.3398,297.851,-0.724995,0.93457,1.1828097205066417
24,3,28.6875,297.596,1.12117,3.1839,3.375535717319549
1,4,16.0693,297.34,-1.14242,7.61566,7.700870125641647
2,4,19.5146,297.768,2.94272,6.58821,7.215546549118785
3,4,15.8906,296.602,1.20728,3.9058,4.088128989941486
4,4,15.6348,297.532,0.910715,0.817776,1.2239932178737756
5,4,0.0,297.719,0.617087,4.16439,4.209862282506282
6,4,11.1855,298.217,1.1745,-1.16765,1.6561572306094614
7,4,70.3225,298.704,1.30259,3.48408,3.719617474216939
8,4,179.001,299.781,1.04881,-1.86692,2.14135300744646
9,4,331.619,301.248,-0.970994,-1.83901,2.079612254276263
10,4,498.22,301.605,-0.00432491,-2.47728,2.477283775276161
11,4,541.321,302.14,-3.65105,-1.8418,4.089302305100468
12,4,662.972,302.263,-4.33397,-1.58973,4.616333765424679
13,4,498.043,302.421,-3.30626,-1.86894,3.7979325838145153
14,4,392.06,301.425,-5.49723,,5.49723
15,4,337.325,301.942,-5.46321,,5.46321
16,4,491.113,302.471,-4.88641,,4.88641
17,4,293.538,301.683,-3.12193,1.30051,3.3819777032085825
18,4,127.62,300.63,-3.47442,5.12407,6.190935930963912
