hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,1.16895,282.944,4.75933,,4.75933
2,1,1.84375,283.013,5.36921,,5.36921
3,1,3.19824,282.535,4.8286,0.164873,4.831413982068707
4,1,3.19238,280.424,6.28009,2.47895,6.7516459852838855
5,1,2.29297,282.063,3.91191,2.94464,4.896319493017179
6,1,2.33398,281.56,5.92663,1.8125,6.197588192748854
7,1,13.6582,281.836,1.59465,0.510725,1.674439801284298
8,1,125.452,284.664,4.88184,0.920071,4.967785465440412
9,1,294.474,287.119,4.42382,2.25885,4.967150764261137
10,1,439.024,289.33,4.11534,,4.11534
11,1,544.785,290.101,-1.75014,2.75818,3.26658031157968
12,1,599.9,291.347,-3.06059,2.93813,4.242619361314423
13,1,598.684,292.681,-2.19591,3.0399,3.75006836445684
14,1,541.493,292.606,-3.65906,5.17902,6.341211890798163
15,1,433.779,292.954,-4.30704,6.0731,7.4453433212713565
16,1,284.758,292.226,-4.31327,5.72802,7.170391287321774
17,1,122.407,291.313,-2.83564,4.48418,5.305537153012879
18,1,9.68359,289.682,-2.1177,3.98818,4.515554562000109
19,1,0.0,289.253,3.56799,8.13006,8.878537505901521
20,1,11.4189,288.096,5.18914,6.46227,8.287828876883257
21,1,12.2422,288.321,1.78314,5.51809,5.799043499379876
22,1,9.16406,287.063,3.30381,6.49959,7.291078842270189
23,1,12.1699,287.347,0.94271,3.99729,4.106948926904254
24,1,5.90625,287.178,2.42585,4.03993,4.712301202958062
1,2,17.7725,276.994,5.30523,2.74595,5.973751480887032
2,2,19.0361,276.563,0.278386,2.60467,2.6195046428468114
3,2,19.959,275.947,0.181138,0.414873,0.4526925901458958
4,2,21.2695,275.412,0.0252066,-0.783745,0.784150239245363
5,2,21.9531,275.663,0.37968,0.137024,0.4036489551280915
6,2,22.0342,275.027,-0.67689,-0.718748,0.9873088471213048
7,2,9.20898,275.635,0.47063,-0.357439,0.5909782023230638
8,2,93.8424,277.85,0.246099,-2.43149,2.443912506187773
9,2,253.536,279.128,0.658199,0.515686,0.8361566684521508
10,2,396.931,280.539,-0.209853,1.89551,1.90709109423462
11,2,517.926,282.277,-0.283835,0.756713,0.8081935854694715
12,2,584.134,285.188,-0.307656,-1.30406,1.3398599545982408
13,2,593.965,288.063,0.192269,0.0643101,0.20273913614053404
14,2,546.978,290.2,0.481565,-1.34002,1.4239236108812157
15,2,448.81,291.56,0.140713,2.53013,2.534039850765769
16,2,309.078,292.282,0.764858,1.95263,2.0970864734349894
17,2,147.165,290.36,3.80791,2.00127,4.3017740736816945
18,2,18.332,287.232,3.34177,0.559474,3.388279488114285
19,2,0.0,286.272,2.22034,1.66278,2.7739407066482156
20,2,29.251,284.943,-0.313297,1.47838,1.5112122400936938
21,2,33.1074,283.62,-0.646547,2.95706,3.0269170564799097
22,2,35.6992,283.174,0.530862,-0.717698,0.892695290817645
23,2,35.4482,283.001,-1.28141,1.84299,2.244687891044098
24,2,16.0879,282.368,-0.908136,0.687391,1.1389545124266378
1,3,3.08301,283.014,5.43023,-1.09243,5.539025289507171
2,3,3.06152,283.197,5.32038,,5.32038
3,3,3.99707,283.137,4.31004,-1.24821,4.487145306951849
4,3,4.5332,282.894,,,0.0
5,3,4.63965,283.384,3.90702,,3.90702
6,3,3.75098,283.262,3.41393,2.71778,4.363627639166752
7,3,13.0273,283.567,6.90911,1.16014,7.005835125928957
8,3,160.202,284.95,2.38379,1.62906,2.8872636262904705
9,3,340.302,287.203,1.69336,2.70123,3.1881203870776273
10,3,481.696,288.663,0.875108,,0.875108
11,3,579.113,289.049,-1.28823,,1.28823
12,3,619.884,290.05,1.33395,,1.33395
13,3,602.465,290.8,-2.00695,1.76744,2.674264844045929
