hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,7.64844,272.147,4.84565,-5.18996,7.100423136975711
2,1,7.85547,272.676,4.84682,-1.29119,5.015858423889175
3,1,7.67383,272.297,2.51543,0.58902,2.5834729813373314
4,1,7.36719,272.083,6.54975,0.703184,6.5873889212916525
5,1,7.27539,271.244,7.08162,-6.3124,9.486608223406298
6,1,7.2959,270.961,6.02075,-5.00096,7.826814900334618
7,1,0.0,271.362,4.70433,-6.47218,8.001239572797456
8,1,4.99414,272.024,5.9956,-3.5016,6.943228494007669
9,1,99.4711,273.517,-4.86707,-5.89942,7.64797533477325
10,1,236.219,275.215,-5.82086,,5.82086
11,1,347.121,276.142,-0.422334,,0.422334
12,1,408.401,277.046,-4.72733,,4.72733
13,1,422.778,277.916,-7.80502,,7.80502
14,1,356.986,278.291,,,0.0
15,1,236.981,278.791,,,0.0
16,1,151.693,278.388,-5.58233,,5.58233
17,1,44.167,276.831,0.203193,,0.203193
18,1,,275.988,-4.2296,,4.2296
19,1,0.0,275.119,-3.12241,-1.40202,3.4227334527391995
20,1,7.84766,274.583,-3.56812,-2.11001,4.145313321632033
21,1,6.86035,274.313,-6.34362,-2.43342,6.794339379277429
22,1,6.26855,272.408,-3.73848,-2.59286,4.549632478563516
23,1,6.01562,273.715,7.099,-0.686314,7.132098422385659
24,1,6.67969,272.943,-3.60119,-3.13896,4.77719994324081
1,2,24.7158,263.841,2.0683,-1.1553,2.3690890612216333
2,2,25.291,264.058,-0.777205,-0.151545,0.7918418396687561
3,2,26.2881,263.789,-1.39961,-1.98764,2.4309711889901124
4,2,26.0371,263.231,-0.0840435,-2.11859,2.1202563283698157
5,2,25.6045,263.247,-0.699141,-1.61953,1.7639942059941693
6,2,25.3389,262.767,-0.274662,-0.801741,0.8474832419139626
7,2,0.0,262.545,-0.107684,-0.496597,0.5081381940624027
8,2,7.40039,262.674,-0.480472,0.00620842,0.48051210938216365
