hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.011482162976502392,0.35640514567779386,0.2063228
2,1,0.009837203648717928,0.4510085707956927,0.20687743
3,1,0.010211836244435687,0.3589604037155088,0.20965058
4,1,0.012247744863453702,0.319890444696801,0.20854132
5,1,0.0,0.40646763429698657,0.21075984
6,1,0.00252990411124528,0.15670192969624222,0.20965058
7,1,0.03174329418452165,0.4338906101186767,0.2063228
8,1,0.04127317752501643,0.3935770576291768,0.26400444
9,1,0.06462134602587657,0.0050852173913043365,0.36993899
10,1,0.2141430395571628,0.0,0.39767055
11,1,0.176006228302196,0.1549312567804808,0.39434276
12,1,0.41917001338206733,0.20523635075060237,0.35440932
13,1,0.2703647492789318,0.4116460031341378,0.1957848
14,1,0.25660525845256166,0.12840835009784393,0.2739878
15,1,0.2609039609806584,0.22595962106681533,0.25734886
16,1,0.37073672951938796,0.12319512626703508,0.32168608
17,1,0.26744053381795097,0.00610837816126276,0.3150305
18,1,0.2240771063908413,0.07795226346332122,0.33666112
19,1,0.10498564756877299,0.07716001253901651,0.35330006
20,1,0.008115007717478202,0.10233624026719468,0.34775374
21,1,0.0,0.11166062708601349,0.21963394
22,1,0.04588169585483194,0.0,0.20133111
23,1,0.03813435396606055,0.0,0.19467554
24,1,0.024992402976587075,0.17223391304347827,0.1957848
1,2,0.021907291583628585,0.0,0.2063228
2,2,0.03084762356495085,0.0,0.20687743
3,2,0.02273737061618043,0.07110479074914464,0.20965058
4,2,0.019859580793529494,0.0,0.20854132
5,2,0.0,0.0,0.21075984
6,2,0.00295791680989863,0.0,0.20965058
7,2,0.01928855451395591,0.0,0.2063228
8,2,0.057869090462246475,0.0,0.26400444
9,2,0.08201680799289215,0.0,0.36993899
10,2,0.2331190625103784,0.13929236242344462,0.39767055
11,2,0.24143147356983258,0.0,0.39434276
12,2,0.5382165055528279,0.0,0.35440932
13,2,0.6216836001150955,0.0,0.1957848
14,2,0.7691737326644,0.0,0.2739878
15,2,0.6503935459726916,0.0,0.25734886
16,2,0.3951412708985958,0.09478733871916138,0.32168608
17,2,0.2714399531130644,0.1221803148770243,0.3150305
18,2,0.17696560140235673,0.0,0.33666112
19,2,0.10761412664473209,0.0,0.35330006
20,2,0.015160875248399146,0.0,0.34775374
21,2,0.0,0.05188282159323652,0.21963394
22,2,0.04061999185516606,0.0,0.20133111
23,2,0.031735410688436834,0.0,0.19467554
24,2,0.025790648070173713,0.06469277483387514,0.1957848
1,3,0.01460751616810193,0.5719359352194356,0.2063228
2,3,0.013199718743318134,0.6468122870908907,0.20687743
3,3,0.013949805389797242,0.4321067440069285,0.20965058
4,3,0.01529191811923918,0.4758204069009643,0.20854132
5,3,0.0,0.7457778993877247,0.21075984
