hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.004737746356036252,0.4279659399967132,0.04936217
2,1,0.004894077815307518,0.1861582608695652,0.04880754
3,1,0.004254623147260359,0.14429913043478262,0.05047144
4,1,0.006369772306431683,0.2612063150639468,0.04936217
5,1,0.007598451273427333,0.9014905358330655,0.05934554
6,1,0.00873974164720332,0.3606741712589332,0.145868
7,1,0.0,0.4373218847732377,0.15640599
8,1,0.009031591494752677,0.3941783937483841,0.20410427
9,1,0.10801433662287072,0.43883785379452533,0.32501387
10,1,0.2588174422513111,0.18540000000000004,0.23516362
11,1,0.3416097412294969,0.33965391304347825,0.2296173
12,1,0.34469023870279675,0.18718782608695653,0.21242374
13,1,0.45303573436618977,0.02453310467003005,0.1103716
14,1,0.43986310457814476,0.10168019117822764,0.10648918
15,1,0.3201243767834729,0.13370816859061116,0.16916251
16,1,0.17907102511192405,0.33676725892344633,0.25956739
17,1,0.04414788396692994,0.06846511253478976,0.2473655
18,1,0.0,0.0,0.23571825
19,1,0.0,0.39621416803887877,0.22018857
20,1,0.005856243512828666,0.10985579701861997,0.16638935
21,1,0.0069452557974376515,0.21974448897347876,0.13422074
22,1,0.0074236501768602135,0.013757391304347822,0.1192457
23,1,0.007339967384676999,0.061028688808261594,0.06378258
24,1,0.0052365311718607435,0.18639819197031987,0.05546312
1,2,0.016709455640303145,0.2532787775574891,0.04936217
2,2,0.01891422339241888,0.418309223785804,0.04880754
3,2,0.018717500414926876,0.09994829575072291,0.05047144
4,2,0.020678968121882267,0.24235524446725745,0.04936217
5,2,0.021608601496819705,0.0,0.05934554
6,2,0.023331586040310083,0.0,0.145868
7,2,0.0,0.0,0.15640599
8,2,0.005079798954353885,0.009313868391332785,0.20410427
9,2,0.04653750347194668,0.0,0.32501387
10,2,0.09725222857114238,0.0,0.23516362
11,2,0.2098385259817001,0.0,0.2296173
12,2,0.4581501956947757,0.0,0.21242374
13,2,0.5179655001888851,0.14006873729020636,0.1103716
14,2,0.472437607381255,0.20412635703388968,0.10648918
15,2,0.37122558029236663,0.035895319048835785,0.16916251
16,2,0.22833666895746307,0.11356526308574245,0.25956739
17,2,0.07051082676830504,0.1429236527281016,0.2473655
18,2,0.0,0.02516261012966774,0.23571825
19,2,0.0,0.0,0.22018857
20,2,0.01900590904027094,0.07316307646617566,0.16638935
21,2,0.018729152020255737,0.014833604616068719,0.13422074
22,2,0.019912479841024126,0.030955566331434703,0.1192457
23,2,0.02121870734618285,0.384609341190643,0.06378258
24,2,0.021204977370087325,0.0,0.05546312
1,3,0.012472510470135232,0.3036167185127304,0.04936217
2,3,0.010999516637237484,0.27206477338102275,0.04880754
3,3,0.0072830353728527255,0.4841856351788479,0.05047144
4,3,0.011475617923273283,0.503273012089978,0.04936217
5,3,0.011729523589007503,0.43663683595078334,0.05934554
6,3,0.010353987905839985,0.5527614624652704,0.145868
7,3,0.0,0.5766955780899431,0.15640599
8,3,0.0191006353907178,0.40471391304347826,0.20410427
9,3,0.08525069753751512,0.48512782608695654,0.32501387
10,3,0.24216351602700564,0.3462747826086957,0.23516362
11,3,0.2979356696075401,0.19015304347826084,0.2296173
12,3,0.3753194708786638,0.3459434782608696,0.21242374
13,3,0.4525729561641714,0.0,0.1103716
14,3,0.39365084844308346,0.12242347826086956,0.10648918
15,3,0.2709246130965074,0.35275826086956524,0.16916251
16,3,0.16624726415266802,0.49958956521739123,0.25956739
17,3,0.037120565548051425,0.25865971617878036,0.2473655
18,3,,0.008327893299975896,0.23571825
19,3,0.0,0.2584639132045652,0.22018857
20,3,0.005164862849097944,0.2723662117750669,0.16638935
21,3,0.00572791498405548,0.34673679076535857,0.13422074
22,3,0.004724556078900752,0.0899713043478261,0.1192457
23,3,0.00497171940552564,0.0,0.06378258
24,3,0.004328614283851817,0.0,0.05546312
1,4,0.013368726780578192,0.44389122748739257,0.04936217
2,4,0.01278388841162115,0.20144172411571273,0.04880754
3,4,0.006887351503487453,0.254063176655614,0.05047144
4,4,0.007886212051917063,0.09312608695652172,0.04936217
5,4,0.009072183118682495,0.3739312689377932,0.05934554
6,4,0.01607128130499001,0.6704390117707899,0.145868
7,4,0.0,0.7296182709830603,0.15640599
8,4,0.019170551256460187,0.40473163124067574,0.20410427
