hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.005580805307781462,0.30240372787509684,0.05135284
2,1,0.005073575223420913,0.4208839922466154,0.05080066
3,1,0.00535730479951184,0.16393552589710997,0.05024848
4,1,0.005910816389665604,0.2533092406817238,0.05024848
5,1,0.005876219724944274,0.19894983053074594,0.04803976
6,1,0.00424774926254791,0.11844714698716487,0.04638321
7,1,0.0037442791943015723,0.2888937879303665,0.04527885
8,1,0.003192562721989242,0.2744717458259759,0.05411375
9,1,0.1218894337232914,0.2736469565217391,0.32633904
10,1,0.28620002635610403,0.07165043478260871,0.33959139
11,1,0.4178613609714306,0.0,0.29431253
12,1,0.49627787196838336,0.07734464372127023,0.29210381
13,1,0.5151144792882418,0.06007352351991442,0.11154059
14,1,0.47593738632111005,0.0,0.20154611
15,1,0.3798132742133389,0.0,0.1960243
16,1,0.23951868103229704,0.024846150386362988,0.21755936
17,1,0.08011071714401445,0.0,0.21535064
18,1,1.8388920787283037e-5,0.0,0.21700718
19,1,0.0,0.0,0.18829376
20,1,0.01134208941570571,0.0,0.15405853
21,1,0.011272562467510164,0.0035085089215777195,0.08945334
22,1,0.010253181356269958,0.1771954785224435,0.05466593
23,1,0.009147691178517476,0.27418064013732746,0.04803976
24,1,0.009213441739606459,0.0,0.04914412
1,2,0.025116565676836223,0.08686618848853768,0.05135284
2,2,0.024591192377091894,0.14411655980694812,0.05080066
3,2,0.024607559169539564,0.047868133904849036,0.05024848
4,2,0.02519718327759201,0.0,0.05024848
5,2,0.02580218533261209,0.07144093797551186,0.04803976
6,2,0.025145195916689667,0.049310669087190596,0.04638321
7,2,0.025627486073287305,0.1124373050890027,0.04527885
8,2,0.006835165036613675,0.0,0.05411375
9,2,0.09412022556016864,0.0,0.32633904
10,2,0.26218503392336834,0.0,0.33959139
11,2,0.40520970076670554,0.0,0.29431253
12,2,0.4957893233159074,0.1879551640594903,0.29210381
13,2,0.5270610602685056,0.0,0.11154059
14,2,0.4984301981506763,0.0,0.20154611
15,2,0.4100493507899509,0.030506673410371252,0.1960243
16,2,0.27206784839255355,0.0,0.21755936
17,2,0.10804639891850074,0.10080174436514502,0.21535064
18,2,0.0036012211441115547,0.020284862494676644,0.21700718
19,2,0.0,0.08837272753739579,0.18829376
20,2,0.021611320716896986,0.0,0.15405853
21,2,0.022010134228304126,0.0,0.08945334
22,2,0.022521530901042006,0.0,0.05466593
23,2,0.024139124110840793,0.38199472052011685,0.04803976
24,2,0.026182662153435423,0.252942849019595,0.04914412
1,3,0.005785154181706865,0.10569410597841974,0.05135284
2,3,0.007669772091854801,0.18240276704847347,0.05080066
3,3,0.01888859940264555,0.0,0.05024848
4,3,0.014082967137460182,0.24098225350634,0.05024848
5,3,0.011364257276434309,0.1639753443733444,0.04803976
6,3,0.010775718795546311,0.24637836092657875,0.04638321
7,3,0.007180364266881554,0.051200788207012085,0.04527885
8,3,,0.04243120235295952,0.05411375
9,3,0.1594946139124958,0.012098260869565235,0.32633904
10,3,0.3360830334810878,0.0,0.33959139
11,3,0.46340523242758136,0.0,0.29431253
12,3,0.5296091785966968,0.0,0.29210381
13,3,0.5324645888104842,0.0,0.11154059
14,3,0.47706475962528677,0.20712869565217396,0.20154611
15,3,0.3673682190970611,0.0,0.1960243
16,3,0.21685357021536378,0.0,0.21755936
17,3,0.06483675175190867,0.0,0.21535064
18,3,,0.0,0.21700718
19,3,0.0,0.06493125795972614,0.18829376
20,3,0.008827952130305218,0.15099304347826087,0.15405853
21,3,0.008276724864679941,0.15674544207362343,0.08945334
22,3,0.007844304472652013,0.0,0.05466593
23,3,0.00851640051890157,0.22895208280092266,0.04803976
24,3,0.009589455286380139,0.0,0.04914412
1,4,0.005956580046966331,0.12760119677995865,0.05135284
2,4,0.011603964939345764,0.14591102727290353,0.05080066
3,4,0.011449033778244485,0.0875989570864601,0.05024848
4,4,0.011269208106342585,0.21441403360559264,0.05024848
5,4,0.015813597601651495,0.1667327348290295,0.04803976
6,4,0.017663260449337775,0.2264501122650731,0.04638321
7,4,0.009932729044679463,0.23616116039854124,0.04527885
8,4,,0.09925167570245529,0.05411375
9,4,0.126846446051273,0.0,0.32633904
10,4,0.2905921562758385,0.0,0.33959139
11,4,0.4209854983879654,0.0,0.29431253
12,4,0.49830144857102565,0.09102000000000002,0.29210381
13,4,0.5149603646011877,0.0,0.11154059
14,4,0.47291228440526656,0.0,0.20154611
15,4,0.37611506887322316,0.0462787422429597,0.1960243
16,4,0.2353174481304526,0.0,0.21755936
17,4,0.07782205455248599,0.0,0.21535064
18,4,,0.0,0.21700718
19,4,0.0,0.0,0.18829376
20,4,0.009734547458943699,0.0984747779973279,0.15405853
21,4,0.009546431054278173,0.33125698208017157,0.08945334
22,4,0.0087307259336008,0.16261025520806224,0.05466593
23,4,0.009376985925520465,0.0,0.04803976
24,4,0.010739664109936299,0.0,0.04914412
1,5,0.024888822604346668,0.2847994258038599,0.05135284
2,5,0.024266087051465823,0.37074816155266627,0.05080066
3,5,0.024638492846161847,0.25579111041905056,0.05024848
4,5,0.02524762480263659,0.18123405378521068,0.05024848
5,5,0.025575878849011992,0.2924469845294345,0.04803976
6,5,0.024243632271955588,0.21279882248964394,0.04638321
7,5,0.024388339336732522,0.0,0.04527885
8,5,0.003021589117416627,0.17605889648302547,0.05411375
9,5,0.09661473987923364,0.0,0.32633904
10,5,0.24854019783830228,0.2444213273366752,0.33959139
11,5,0.38221047380116463,0.26194347826086956,0.29431253
12,5,0.4640264230460312,0.0,0.29210381
13,5,0.4881262971258543,0.0,0.11154059
14,5,0.4573566011844615,0.0,0.20154611
15,5,0.36943460550878454,0.0,0.1960243
16,5,0.23412117383002565,0.0,0.21755936
17,5,0.07710357555524586,0.0,0.21535064
18,5,2.071509076942711e-5,0.0,0.21700718
19,5,0.0,0.0,0.18829376
20,5,0.021805765903175785,0.09044553207956726,0.15405853
21,5,0.02311642904807627,0.0,0.08945334
22,5,0.024051695834272926,0.27496293003754224,0.05466593
23,5,0.024823864725785776,0.4369359349972591,0.04803976
24,5,0.025719230890491898,0.27384390039818207,0.04914412
1,6,0.024266560994468053,0.36148677381779104,0.05135284
2,6,0.023219026824509686,0.39400329724241223,0.05080066
3,6,0.023248398954748808,0.3746447181524912,0.05024848
4,6,0.023643670281520746,0.09379209193925686,0.05024848
5,6,0.02386725575980772,0.2485212458263776,0.04803976
6,6,0.022884133189788596,0.34463326516939774,0.04638321
7,6,0.02323949881991106,0.15361628246131626,0.04527885
8,6,0.005943484798603248,0.3475327040212271,0.05411375
9,6,0.10701423674226909,0.2573123249058948,0.32633904
10,6,0.27899690927853876,0.23618321763762334,0.33959139
11,6,0.4170902138414682,0.2174672390959577,0.29431253
12,6,0.498696840178843,0.0,0.29210381
13,6,0.5189315849435826,0.0035566096863825576,0.11154059
14,6,0.47952775933437136,0.0,0.20154611
15,6,0.38332123608457197,0.08367399007932406,0.1960243
16,6,0.24273505992609767,0.09531659671927528,0.21755936
17,6,0.08336798943126163,0.262899633296603,0.21535064
18,6,0.0024719720506807064,0.165865556382398,0.21700718
19,6,0.0,0.026949909488129094,0.18829376
20,6,0.024438082004813864,0.3655822970931146,0.15405853
21,6,0.02513955485486404,0.3951869501178662,0.08945334
22,6,0.024803830715104367,0.10054143314393595,0.05466593
23,6,0.025551687007302582,0.38501921899456076,0.04803976
24,6,0.027070548108684228,0.09249574250117333,0.04914412
1,7,0.023041641856844035,0.25077608760963344,0.05135284
2,7,0.022129039264783185,0.47407463637983505,0.05080066
3,7,0.02201441297391952,0.15246672043228562,0.05024848
4,7,0.022826894917894153,0.24770296653762042,0.05024848
5,7,0.0229217632782496,0.29331798037757023,0.04803976
6,7,0.021499160110351006,0.43994635806968224,0.04638321
7,7,0.022015212256722736,0.32948439798803225,0.04527885
8,7,0.0006291560473075897,0.17152873006281402,0.05411375
9,7,0.12170312415899454,0.0,0.32633904
10,7,0.29295728375463215,0.0,0.33959139
11,7,0.42707027527795494,0.2264904347826087,0.29431253
12,7,0.508231498343115,0.0,0.29210381
13,7,0.5273903839181563,0.0,0.11154059
14,7,0.4855417448287209,0.0,0.20154611
15,7,0.3858736148895917,0.0,0.1960243
16,7,0.24203925424669162,0.0,0.21755936
17,7,0.07923994042824828,0.0,0.21535064
18,7,0.001185660078230939,0.3745793338649565,0.21700718
19,7,0.0,0.0,0.18829376
20,7,0.0232594913882583,0.26569100869211815,0.15405853
21,7,0.02433613945044243,0.042707335931381506,0.08945334
22,7,0.02431549062810282,0.008927523023210659,0.05466593
23,7,0.025049554423903237,0.11798273814851898,0.04803976
24,7,0.02589418101741938,0.09436451335847428,0.04914412
