hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.027619052037775017,0.5202441277795079,0.04880754
2,1,0.034669044663848445,0.4556832815112008,0.04880754
3,1,0.038096737542678755,0.12181313977832897,0.04880754
4,1,0.03782095508834933,0.30528233399644494,0.04991681
5,1,0.03850008646091917,0.043607843040854403,0.05102607
6,1,0.03840286411128419,0.0,0.05213533
7,1,0.0,0.3349469542591397,0.14364947
8,1,0.024319369676740844,0.08349204375222108,0.15141431
9,1,0.14913618272503032,0.5335953952839441,0.28563505
10,1,0.26131197798045813,0.0,0.34719911
11,1,0.3548599337790691,0.0,0.3344426
12,1,0.426256374037965,0.0,0.33166944
13,1,0.44992490907550564,0.0,0.13976705
14,1,0.3882897223416294,0.010810863747986465,0.21297837
15,1,0.2818212309905843,0.0,0.20133111
16,1,0.1480014518720024,0.0,0.2312812
17,1,0.034507048649496525,0.0,0.22185247
18,1,0.0,0.05981472682113339,0.17304493
19,1,0.0,0.2794352643477447,0.16583472
20,1,0.016707438007275803,0.1016495582103305,0.145868
21,1,0.01463000889414108,0.2971648147091522,0.09927898
22,1,0.013169291056311401,0.4628406423859905,0.06156406
23,1,0.012804762454907062,0.5903287188177047,0.05768164
24,1,0.009938460055660184,0.38349797940715075,0.05435385
1,2,0.04732741896280396,0.25058115512409257,0.04880754
2,2,0.049669788787418824,0.46325780281424855,0.04880754
3,2,0.046123876751562085,0.014835331623249227,0.04880754
4,2,0.04500051407291663,0.11415004790565116,0.04991681
5,2,0.04916637976434339,0.1084909240406524,0.05102607
6,2,0.05095115202207658,0.06811345181184293,0.05213533
7,2,0.0,0.0,0.14364947
8,2,0.012559968626055363,0.0,0.15141431
9,2,0.12058192923693098,0.0,0.28563505
10,2,0.22542997772171075,0.0,0.34719911
11,2,0.32896689235778603,0.0,0.3344426
12,2,0.4207506946808627,0.0,0.33166944
13,2,0.4580031795503055,0.0,0.13976705
14,2,0.39997030005598794,0.008189131579068656,0.21297837
15,2,0.33140815229093074,0.0,0.20133111
16,2,0.18390345406227898,0.0,0.2312812
17,2,0.05114272201028128,0.11243661202624274,0.22185247
18,2,0.0,0.05824341626819816,0.17304493
19,2,0.0,0.0,0.16583472
20,2,0.03651886860733306,0.0,0.145868
21,2,0.03788145883187993,0.0,0.09927898
22,2,0.03542195222400493,0.0,0.06156406
23,2,0.03238286895638371,0.0,0.05768164
24,2,0.03106133638571302,0.0,0.05435385
1,3,0.028034308575810202,0.33813385393287476,0.04880754
2,3,0.02956823434062898,0.6788003497024747,0.04880754
3,3,0.03211604140812287,0.42831847587245875,0.04880754
4,3,0.032689256211487196,0.48696028460884294,0.04991681
5,3,0.03402572692795508,0.7197747647787281,0.05102607
6,3,0.036151855120250515,0.5838246356198102,0.05213533
7,3,0.0,0.0,0.14364947
8,3,0.029852669178260134,0.45764819695942466,0.15141431
9,3,0.15211650061085172,0.5175590811869606,0.28563505
10,3,0.3184280014763445,0.6383206270799774,0.34719911
11,3,0.41660415314588584,0.5001598070885854,0.3344426
12,3,0.49056368550592455,0.5331542522957087,0.33166944
13,3,0.4784151932630164,1.1405298535788441e-5,0.13976705
14,3,0.3965772548425643,0.05694281011005081,0.21297837
15,3,0.2805096267642624,0.0,0.20133111
16,3,0.14275080734210366,0.0,0.2312812
17,3,0.033917993675271596,0.1037234123621258,0.22185247
18,3,,0.3236292149426938,0.17304493
19,3,0.0,0.3123262883300446,0.16583472
20,3,0.014973626546916894,0.6678734501377441,0.145868
21,3,0.01371790310276177,0.6248371421792803,0.09927898
22,3,0.016606296530928422,0.7214444227219762,0.06156406
23,3,0.023715387875023596,0.7776778848317215,0.05768164
24,3,0.01537232298899718,0.272407264893655,0.05435385
1,4,0.028264950691732724,0.770400343535077,0.04880754
2,4,0.030026728916558804,1.0,0.04880754
3,4,0.03318303758821211,0.7227638264784134,0.04880754
4,4,0.0325178688039434,0.7636780839953458,0.04991681
5,4,0.034967098029935764,0.8532779406024619,0.05102607
6,4,0.03608478682494824,0.6131190787845808,0.05213533
7,4,0.0,0.42570480181208065,0.14364947
8,4,0.02378426674937379,0.10652720923539903,0.15141431
9,4,0.13490707597067608,0.5153506940522121,0.28563505
10,4,0.29732829161486735,0.6509367592736315,0.34719911
11,4,0.3937872285925826,0.0,0.3344426
12,4,0.4583259536548615,0.19343731692962352,0.33166944
13,4,0.45655375343331994,0.06932433932093712,0.13976705
14,4,0.3830950404026873,0.006349373278230747,0.21297837
15,4,0.27797555743960006,0.0009542915874715457,0.20133111
16,4,0.1406262684728733,0.0367234571177507,0.2312812
17,4,0.03389584677011393,0.05617603225671047,0.22185247
18,4,,0.0,0.17304493
19,4,0.0,0.1238097574883142,0.16583472
20,4,0.015663301224692065,0.2036636616260554,0.145868
21,4,0.014943589699609558,0.10236697827730372,0.09927898
22,4,0.015797251001532796,0.4332688685758834,0.06156406
23,4,0.01618258694926387,0.36154549544229675,0.05768164
24,4,0.01421992922765181,0.43064464235286204,0.05435385
1,5,0.04022834062440769,0.7689562671265995,0.04880754
2,5,0.04478664187419989,0.4948070644487095,0.04880754
3,5,0.0434658756953564,0.6653701752075334,0.04880754
4,5,0.04574500329215868,0.7360881966866775,0.04991681
5,5,0.04618302591149652,0.5497256894808819,0.05102607
6,5,0.0409834583062285,0.6946062994380352,0.05213533
7,5,0.0,0.12330347471451919,0.14364947
8,5,0.018823629766577452,0.4513840208124016,0.15141431
9,5,0.14964097381307356,0.41605815509949406,0.28563505
10,5,0.2747062018484571,0.4178359878554642,0.34719911
11,5,0.3720841702735523,0.43059038817635537,0.3344426
12,5,0.4691732971568358,0.4028444347550505,0.33166944
13,5,0.4698852198246643,0.15459979884273414,0.13976705
14,5,0.41178967168466457,0.4761366759838555,0.21297837
15,5,0.3093942204207937,0.4087682705283182,0.20133111
16,5,0.16693888185582606,0.3373496405302692,0.2312812
17,5,0.03803716823164897,0.3961677054058697,0.22185247
18,5,0.0,0.47836913478668686,0.17304493
19,5,0.0,0.3138565779100786,0.16583472
20,5,0.0367331659369385,0.564304135373893,0.145868
21,5,0.03392191651408646,0.5359534861733529,0.09927898
22,5,0.03344785371180986,0.2800304612489499,0.06156406
23,5,0.03356120025355538,0.3361896173051401,0.05768164
24,5,0.0324195623520821,0.27920803455742677,0.05435385
1,6,0.04874694298867638,0.5092160812223917,0.04880754
2,6,0.051927867206557614,0.7114452094202777,0.04880754
3,6,0.04724708631337347,0.6861304576668065,0.04880754
4,6,0.04901762178467016,0.6587855592723891,0.04991681
5,6,0.04986604485882996,0.7612739694205605,0.05102607
6,6,0.04750964199993241,0.5471188707382927,0.05213533
7,6,0.0,0.30644485362695956,0.14364947
8,6,0.015082522636779207,0.1853497032733125,0.15141431
9,6,0.14374511296862622,0.0,0.28563505
10,6,0.26775063013056644,0.1266487550070257,0.34719911
11,6,0.3720521211413991,0.060516271834228,0.3344426
12,6,0.4741091362491961,0.0,0.33166944
13,6,0.47254668136534994,0.0,0.13976705
14,6,0.41194454561361693,0.0,0.21297837
15,6,0.3128278643256282,0.03442018383825273,0.20133111
16,6,0.17544657313669598,0.0,0.2312812
17,6,0.0469691274930994,0.13919620263483012,0.22185247
18,6,0.0,0.10484975024282896,0.17304493
19,6,0.0,0.13282314717432922,0.16583472
20,6,0.03812074954162294,0.2135253132724218,0.145868
21,6,0.03672853682370256,0.0,0.09927898
22,6,0.035877845319637586,0.0,0.06156406
23,6,0.03497468484123301,0.09980941650752306,0.05768164
24,6,0.034137085759992,0.003334892656191396,0.05435385
1,7,0.04186294868707613,0.4823921650331701,0.04880754
2,7,0.04702312422262984,0.47523613051098207,0.04880754
3,7,0.044113655891494075,0.8113667699446547,0.04880754
4,7,0.04832357091526266,1.0,0.04991681
5,7,0.0447074233917501,1.0,0.05102607
6,7,0.0460324354027105,0.6632728448054028,0.05213533
7,7,0.0,0.7224172734844406,0.14364947
8,7,0.021189619389600622,0.9903344575180372,0.15141431
9,7,0.1541267674438685,0.6825680960895152,0.28563505
10,7,0.25884814411372614,0.6661367354754016,0.34719911
11,7,0.34378092954673384,0.8961889464307903,0.3344426
12,7,0.43198925687064166,0.7813424200481096,0.33166944
13,7,0.4575047414835755,0.7625519402876784,0.13976705
14,7,0.3978027754418887,0.8415720688336483,0.21297837
15,7,0.30823259735125424,0.8423238474909465,0.20133111
16,7,0.15522590819291832,0.7486371335960876,0.2312812
17,7,0.03592809137690011,0.9519116976867654,0.22185247
18,7,0.0,0.9254137598529838,0.17304493
19,7,0.0,0.796005951647654,0.16583472
20,7,0.0376287864859477,0.8491520329506299,0.145868
21,7,0.03838509766800996,0.8492851306175279,0.09927898
22,7,0.03662088131296781,0.8483956520004479,0.06156406
23,7,0.033131614894525055,0.6960738652427365,0.05768164
24,7,0.03105207363825975,0.6731136501460284,0.05435385
1,8,0.03755904230208687,0.02882914449205229,0.04880754
2,8,0.039679148725489236,0.07225266723927352,0.04880754
3,8,0.04015207619317892,0.20573544213710873,0.04880754
4,8,0.04084594350246331,0.26658982712912405,0.04991681
5,8,0.041277559670312575,0.228878965968963,0.05102607
6,8,0.041242844326979194,0.2568870796418396,0.05213533
7,8,0.0,0.18457668094077306,0.14364947
8,8,0.019831647490224598,0.17456788749534477,0.15141431
9,8,0.15416287656391642,0.009207120433595428,0.28563505
10,8,0.3093289590646583,0.08989198656836957,0.34719911
11,8,0.4042563296300004,0.0934920788604147,0.3344426
12,8,0.45228722289577855,0.047729540470308286,0.33166944
13,8,0.4363190601202071,0.11934200271047439,0.13976705
14,8,0.37934206501774853,0.1977890898377778,0.21297837
15,8,0.2836128858276315,0.17088908385915325,0.20133111
16,8,0.15333906735004788,0.1466721984034642,0.2312812
17,8,0.04343412488114895,0.11398800087000742,0.22185247
18,8,0.0,0.1517188350655601,0.17304493
19,8,0.0,0.0645126257170301,0.16583472
20,8,0.018916809199583114,0.08176628967958985,0.145868
21,8,0.01854631380171476,0.08334337660686941,0.09927898
22,8,0.017203358005617807,0.12514528225157392,0.06156406
23,8,0.015635346002826938,0.09390885671826324,0.05768164
24,8,0.01681162706816518,0.024521567520959364,0.05435385
1,9,0.037245226913230386,0.09534896913578064,0.04880754
2,9,0.03791105035770163,0.048527665360357096,0.04880754
3,9,0.03941485952030391,0.1979635834780327,0.04880754
4,9,0.03922566043883508,0.19044728037678058,0.04991681
5,9,0.041155217128701294,0.17249294892880182,0.05102607
6,9,0.04097216138497536,0.03605419204606144,0.05213533
7,9,0.0,0.08577872043223322,0.14364947
8,9,0.014406964373745557,0.03024677116226996,0.15141431
9,9,0.1345267519800835,0.0,0.28563505
10,9,0.27597677125568365,0.0,0.34719911
11,9,0.37714554906980347,0.028142646934912332,0.3344426
12,9,0.4679143075625873,0.0,0.33166944
13,9,0.4665052042495532,0.049791542882199676,0.13976705
14,9,0.3949544135122163,0.15330337587201362,0.21297837
15,9,0.30430053139077734,0.024483700768437283,0.20133111
16,9,0.16824639500351726,0.11042557606839394,0.2312812
17,9,0.053531776094395384,0.13119807529152253,0.22185247
18,9,0.0,0.0906988499936998,0.17304493
19,9,0.0,0.22916758260869702,0.16583472
20,9,0.01951527780877804,0.24478562745483098,0.145868
21,9,0.018599039553707272,0.11642413106215974,0.09927898
22,9,0.014776767512341178,0.1047525830636804,0.06156406
23,9,0.014366588867374318,0.02371178319106541,0.05768164
24,9,0.016720271489509025,0.0,0.05435385
