hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.009480821866170027,0.0,0.05047144
2,1,0.008060979887791017,0.0930326640973557,0.04880754
3,1,0.007056177369890452,0.0859495740391251,0.04714365
4,1,0.007498026252760119,0.08685512732994699,0.04492512
5,1,0.008212350380166707,0.09862816705581733,0.04381586
6,1,0.008616174747342165,0.006393043478260853,0.04326123
7,1,0.0,0.08890070531758636,0.04603439
8,1,0.016314112477815182,0.41119464200386463,0.05213533
9,1,0.10925278144262351,0.4448197083500709,0.31613977
10,1,0.20978356680139387,0.35465714299833456,0.33388796
11,1,0.2971039141926415,0.2518111503730204,0.3344426
12,1,0.28641166851884287,0.48068126973442665,0.2900721
13,1,0.2652267076495871,0.36894587863951217,0.13366611
14,1,0.22631873613050302,0.37483567977971394,0.16306156
15,1,0.18507438463177414,0.3167598715740775,0.15196894
16,1,0.11970869572767502,0.18136383927696628,0.24459235
17,1,0.03306495277486334,0.27967580139555165,0.22462562
18,1,,0.18795666560024307,0.21075984
19,1,0.0,0.2226277197167617,0.18469218
20,1,0.030433787364564795,0.1640299179070314,0.12257349
21,1,0.03344244439331305,0.11440211407185302,0.09983361
22,1,0.033529642747046264,0.0,0.09595119
23,1,0.02963386097835448,0.26327463720081257,0.09761509
24,1,0.017773560301596922,0.5616282416867839,0.05546312
1,2,0.02630903368063972,0.0,0.05047144
2,2,0.025475136347324633,0.2797721139653928,0.04880754
3,2,0.025072048498074626,0.0,0.04714365
4,2,0.027823790232913505,0.0,0.04492512
5,2,0.03172784106920009,0.0,0.04381586
6,2,0.03239180442485729,0.06278509459939455,0.04326123
7,2,0.0,0.010318546902235442,0.04603439
8,2,0.004152632262998818,0.0,0.05213533
9,2,0.05470370174332715,0.10392239392318968,0.31613977
10,2,0.11561825933152282,0.0,0.33388796
11,2,0.21713949506938693,0.0,0.3344426
12,2,0.35692572218998403,0.0,0.2900721
13,2,0.309072977099583,0.06505553821034007,0.13366611
14,2,0.22395170814758225,0.06542068611062306,0.16306156
15,2,0.22374229722964425,0.0,0.15196894
16,2,0.18839550608184627,0.0,0.24459235
17,2,0.05962600933765569,0.038987479544768576,0.22462562
18,2,0.0,0.0,0.21075984
19,2,0.0,0.045695234890761445,0.18469218
20,2,0.03917678674203326,0.02860670240635911,0.12257349
21,2,0.0340985733408173,0.43038617342289287,0.09983361
22,2,0.02822587484225216,0.029716199597232595,0.09595119
23,2,0.02766374368874217,0.0,0.09761509
24,2,0.029309437204522323,0.0,0.05546312
1,3,0.007651689314248132,0.1835003194694855,0.05047144
2,3,0.005987762775136026,0.14835318458933028,0.04880754
3,3,0.0053845849856392625,0.13934347416999493,0.04714365
4,3,0.0062640102483315805,0.11257060115804615,0.04492512
5,3,0.007379354907167399,0.08131319346436373,0.04381586
6,3,0.009403883898811685,0.006234384106740381,0.04326123
7,3,0.0,0.13864115192207688,0.04603439
8,3,0.01973244756932191,0.21146332078864738,0.05213533
9,3,0.1347465160040573,0.2922142346311316,0.31613977
10,3,0.2437092176425421,0.16249607644076977,0.33388796
11,3,0.3574445231567383,0.146460436808559,0.3344426
12,3,0.41048195110069746,0.08988617588333211,0.2900721
13,3,0.40741223171254365,0.3033735122495234,0.13366611
14,3,0.35705767075960576,0.2498384278628132,0.16306156
