hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.005481423980868798,0.0,0.04547976
2,1,0.0055592993396110695,0.12704203467420833,0.04547976
3,1,0.005747796898669381,0.010851416289192868,0.04658902
4,1,0.006139603223018896,0.10030161861603733,0.04714365
5,1,0.006491534801942151,0.16738278648100932,0.04714365
6,1,0.006808789494595303,0.27799876035668486,0.04769828
7,1,0.0,0.0,0.09206877
8,1,0.05563900719107543,0.08223391304347825,0.12035496
9,1,0.2194465020628412,0.02210000000000001,0.23294509
10,1,0.36815960604557635,0.0,0.28064337
11,1,0.4784529256859289,0.0,0.29506378
12,1,0.5332679400176357,0.0,0.27953411
13,1,0.5326078813420183,0.0,0.13422074
14,1,0.4743395419111308,0.03777565217391303,0.26899612
15,1,0.36428962451608565,0.0,0.26067665
16,1,0.2143471981569936,0.0,0.24292845
17,1,0.05836866501279074,0.028136223307007182,0.24181919
18,1,0.0,0.08248806697408308,0.27287854
19,1,0.0,0.0028582608695652133,0.2723239
20,1,0.008860965135997479,0.10284347826086958,0.21131448
21,1,0.007746429178132601,0.08489391304347826,0.15640599
22,1,0.004940372720961448,0.02795478260869567,0.07487521
23,1,0.004552980513074546,0.12405800577556972,0.04547976
24,1,0.004198631226790172,0.07185004262927305,0.04492512
1,2,0.022416862382378926,0.270281486282696,0.04547976
2,2,0.023226596808147107,0.28078044226080356,0.04547976
3,2,0.023595336396247755,0.00047583326483225795,0.04658902
4,2,0.024114590432540887,0.12633725726873726,0.04714365
5,2,0.02484515704489913,0.0,0.04714365
6,2,0.02499439375112852,0.0,0.04769828
7,2,0.0,0.0,0.09206877
8,2,0.020827233878716322,0.0,0.12035496
9,2,0.09757968725544268,0.0,0.23294509
10,2,0.1944736231731431,0.0,0.28064337
11,2,0.4241630398523163,0.0,0.29506378
12,2,0.529351894836906,0.0,0.27953411
13,2,0.5429269576373775,0.0,0.13422074
14,2,0.4945946408780724,0.0,0.26899612
15,2,0.3915778738885743,0.0,0.26067665
16,2,0.24540982939528577,0.06725931932158996,0.24292845
17,2,0.08204545044714442,0.0,0.24181919
18,2,2.2564185230089574e-6,0.0876520535471479,0.27287854
19,2,0.0,0.05666909739294677,0.2723239
20,2,0.01509871585145975,0.0,0.21131448
21,2,0.015217162408541356,0.22477938686783136,0.15640599
22,2,0.015099507954747668,0.0,0.07487521
23,2,0.014387625677184063,0.0,0.04547976
24,2,0.015607058538933356,0.0,0.04492512
1,3,0.013675452470633856,0.0,0.04547976
2,3,0.012870254190890376,0.16687856073082075,0.04547976
3,3,0.012169356950406105,0.0840408695652174,0.04658902
4,3,0.012425238610206397,0.0,0.04714365
5,3,0.005948418975404617,0.05709553693845392,0.04714365
6,3,0.0066849431021611385,0.16236333530759478,0.04769828
7,3,0.0,0.0,0.09206877
8,3,0.07791391296948397,0.0,0.12035496
9,3,0.2660623626739185,0.0,0.23294509
10,3,0.4177025933375901,0.0,0.28064337
11,3,0.5182755577663,0.0,0.29506378
12,3,0.5590368572248394,0.0,0.27953411
13,3,0.54371548295254,0.0466588246753518,0.13422074
14,3,0.47126577905010125,0.0,0.26899612
15,3,0.34842286378195675,0.0,0.26067665
16,3,0.19269110724090097,0.013930680113820168,0.24292845
17,3,0.046829328145454006,0.04418347826086955,0.24181919
18,3,,0.0,0.27287854
19,3,0.0,0.09526819741946167,0.2723239
20,3,0.004939472124898419,0.12203478260869564,0.21131448
21,3,0.0058384936365201605,0.0,0.15640599
22,3,0.0054918973339905955,0.09407010009495062,0.07487521
23,3,0.007537125912437888,0.056224171099994426,0.04547976
24,3,0.004735472688471504,0.01802086333715126,0.04492512
1,4,0.0110421525011507,0.0,0.04547976
2,4,0.012503195615104806,0.20460833485054322,0.04547976
3,4,0.016990909386398377,0.0,0.04658902
4,4,0.01110814396696138,0.0,0.04714365
5,4,0.009600272372909587,0.1456918387881361,0.04714365
6,4,0.008840849387265377,0.1618538106352984,0.04769828
7,4,0.0,0.0,0.09206877
