hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.01852775227222913,0.3718665123240316,0.0905577
2,1,0.0238269663349209,0.36519833287516973,0.08945334
3,1,0.024919456236985257,0.5649948820620989,0.0877968
4,1,0.024045219306559163,0.6115272481395971,0.08724462
5,1,0.03698037069943281,0.6664502134623043,0.08724462
6,1,0.039448076723866736,0.8874721441244873,0.0877968
7,1,,0.6559938227895245,0.09331861
8,1,0.01720871572224315,0.4043504266722686,0.10436223
9,1,0.0377483118924429,0.28001510004595237,0.20209829
10,1,0.06703188436773783,0.3360038282551158,0.22142463
11,1,0.15929351317214888,0.16928178756552378,0.22032027
12,1,0.14430403008932424,0.002105314797565497,0.21976808
13,1,0.12318359415483461,0.08925995557124035,0.09884042
14,1,0.1268157063291844,0.1917320277371179,0.11927112
15,1,0.11320018200828598,0.22881210839239577,0.12589729
16,1,0.08447290082079939,0.30081632102479317,0.16234125
17,1,0.043044743402776794,0.4760698066566875,0.25565986
18,1,0.012650978432001567,0.7191463630311532,0.26836002
19,1,,0.2975550530170232,0.2457206
20,1,0.0,0.6180330120676245,0.22252899
21,1,0.03116638759539072,0.5612391533834429,0.19768084
22,1,0.030333792699127393,0.47454709624397695,0.15571507
23,1,0.02953308902982405,0.5831824711237283,0.14301491
24,1,0.02908775701382601,0.3985509192579403,0.11816676
1,2,0.023239795404454703,0.04917006254856247,0.0905577
2,2,0.02944648695279588,0.04379132452216682,0.08945334
3,2,0.03260165065069989,0.341631051356929,0.0877968
4,2,0.03470816597637909,0.15180572412872714,0.08724462
5,2,0.03639884093915719,0.3636412985213894,0.08724462
6,2,0.03833607525359274,0.5217234752562024,0.0877968
7,2,0.0022782536399367356,0.2369400247523036,0.09331861
8,2,0.07333880160877762,0.2669884955061895,0.10436223
9,2,0.21990403524699748,0.27803396608912256,0.20209829
10,2,0.3891579158039981,0.41481233251693317,0.22142463
11,2,0.5883240287337735,0.4397039363647419,0.22032027
12,2,0.5628026619214371,0.45497348817129574,0.21976808
13,2,0.5931164985571954,0.5529038781764046,0.09884042
14,2,0.6021546639575991,0.6477200348935065,0.11927112
15,2,0.4760666078737284,0.6228548901386234,0.12589729
16,2,0.3113989894887617,0.6701269838790926,0.16234125
17,2,0.15669527055469318,0.7951164355356809,0.25565986
18,2,0.04102698298980883,0.4994701645857385,0.26836002
19,2,0.003527153588953811,0.42804138142790593,0.2457206
20,2,0.0,0.47900230460026216,0.22252899
21,2,0.03341400808235637,0.3590929874034035,0.19768084
22,2,0.03224712623782246,0.36081391207640245,0.15571507
23,2,0.03172015432829219,0.40587703137670283,0.14301491
24,2,0.03179586461251198,0.18266978925695956,0.11816676
1,3,0.009990467138370759,0.19846695652173915,0.0905577
2,3,0.013960612557966748,0.40601124650622855,0.08945334
3,3,0.016467881595048906,0.2947006913902979,0.0877968
4,3,0.02106670630031228,0.5493133531057847,0.08724462
5,3,0.027499321162052764,0.6781450456405329,0.08724462
6,3,0.033195896458436375,0.7590957316935645,0.0877968
7,3,,0.5897577802497653,0.09331861
8,3,0.014689594840590191,0.310898203708237,0.10436223
9,3,0.036074748556399104,0.32445618372323853,0.20209829
10,3,0.06073620027634526,0.3229326916128975,0.22142463
11,3,0.09716280342404514,0.3274047335351652,0.22032027
12,3,0.11434906105400264,0.3062544173818776,0.21976808
13,3,0.12515362551940673,0.23149038390465007,0.09884042
14,3,0.07968137307699183,0.310251855333423,0.11927112
15,3,0.06488847723957847,0.3257829872629962,0.12589729
16,3,0.05115580275780089,0.5348818047211844,0.16234125
17,3,0.03087205533105301,0.5587569589094447,0.25565986
18,3,0.009692927880505386,0.7267001027306784,0.26836002
19,3,,0.7174843137231106,0.2457206
20,3,0.0,0.5687167942897734,0.22252899
21,3,0.02705144951534807,0.6045735555346773,0.19768084
22,3,0.02672521562869504,0.5152446355971475,0.15571507
23,3,0.025278561487673316,0.5884017391304347,0.14301491
24,3,0.024391930518783578,0.48405304347826095,0.11816676
1,4,0.009768634868750774,0.0,0.0905577
2,4,0.01657360833220989,0.24688098866293173,0.08945334
3,4,0.015711570770234606,0.22950143869772285,0.0877968
4,4,0.018665246532963545,0.5195900306107643,0.08724462
5,4,0.026865447593770637,0.6056291102942015,0.08724462
6,4,0.03200947698355382,0.6618611744229617,0.0877968
7,4,,0.3584729437514472,0.09331861
8,4,0.014443132069412171,0.3371524567063657,0.10436223
9,4,0.04202674986093003,0.3569257980427423,0.20209829
10,4,0.06301888154772678,0.28237834878077256,0.22142463
11,4,0.09735614650445305,0.36663867286270146,0.22032027
12,4,0.11075732534623646,0.2590149566718548,0.21976808
13,4,0.13014005157474726,0.15549581321544229,0.09884042
14,4,0.09528149802006143,0.3373280280610246,0.11927112
15,4,0.08204161129252281,0.4206965826149437,0.12589729
16,4,0.061419391997757714,0.3286628968821433,0.16234125
17,4,0.0371910742913114,0.6499604738384374,0.25565986
18,4,0.012221489489870315,0.7606441147108411,0.26836002
19,4,,0.5111421518586952,0.2457206
20,4,0.0,0.5687153203027174,0.22252899
21,4,0.026975000594970076,0.583259994935319,0.19768084
22,4,0.025607104522509586,0.6307712043282115,0.15571507
23,4,0.02498979005946016,0.5327187271614775,0.14301491
24,4,0.024203351444803945,0.5136639445233377,0.11816676
1,5,0.022448491224034597,0.0,0.0905577
2,5,0.02724171742718623,0.2508406261238177,0.08945334
3,5,0.0333712580120457,0.23927758573198843,0.0877968
4,5,0.03591439417567354,0.05954109894983656,0.08724462
5,5,0.03381419623687824,0.2913054639757357,0.08724462
6,5,0.03754904482297414,0.12074380805391993,0.0877968
7,5,0.0034017585267776076,0.6530417695418229,0.09331861
8,5,0.020863725891696386,0.5954133499520905,0.10436223
9,5,0.040513936456356044,0.7624013865837937,0.20209829
10,5,0.08556883162372045,0.2642255899698977,0.22142463
11,5,0.11319609480646378,0.1943906623025022,0.22032027
12,5,0.14287134519093986,0.16423971922037972,0.21976808
13,5,0.12955587774396768,0.26125856620471277,0.09884042
14,5,0.12649594559105481,0.32312592137895163,0.11927112
15,5,0.10259697556386971,0.1565787644695414,0.12589729
16,5,0.06130992110285662,0.49616869162383004,0.16234125
17,5,0.04044052308877715,0.687332040907283,0.25565986
18,5,0.01537495843809331,0.4107593935650783,0.26836002
19,5,0.001126093911506657,0.5671373230086121,0.2457206
20,5,0.0,0.731595673860953,0.22252899
21,5,0.033182842969573814,0.6880666064231241,0.19768084
22,5,0.032098521199298784,0.3150532661613023,0.15571507
23,5,0.03146763459748669,0.5177194227457804,0.14301491
24,5,0.031203443182979643,0.3688300184641906,0.11816676
1,6,0.024251243890344373,0.12016465489734583,0.0905577
2,6,0.02889845660142045,0.18499907688804926,0.08945334
3,6,0.03481531067914632,0.0,0.0877968
4,6,0.03586184947329149,0.410332319640806,0.08724462
5,6,0.034973862309282254,0.3073466330794437,0.08724462
6,6,0.03852480161031049,0.0,0.0877968
7,6,0.0018412550796381244,0.38684368323502777,0.09331861
8,6,0.08662756389256883,0.14180214275792596,0.10436223
9,6,0.23451253711039055,0.14241643037664292,0.20209829
10,6,0.40874635289097777,0.3722584686607572,0.22142463
11,6,0.5112138908825224,0.475133152700648,0.22032027
12,6,0.6493804259868365,0.44170191864262426,0.21976808
13,6,0.7093393128760179,0.4694929294844366,0.09884042
14,6,0.6662253523913761,0.5264333056460314,0.11927112
15,6,0.5538154338341578,0.4869110117610808,0.12589729
16,6,0.3915028119261828,0.5332153023729846,0.16234125
17,6,0.221383416210025,0.35578523266848555,0.25565986
18,6,0.06469899791009276,0.11700601931346405,0.26836002
19,6,0.005656207856933383,0.020216224243126166,0.2457206
20,6,0.0,0.002878359599072967,0.22252899
21,6,0.033603166683705867,0.1498662411346421,0.19768084
22,6,0.03296167166724857,0.31492161100889954,0.15571507
23,6,0.03213966869181082,0.048074541194191564,0.14301491
24,6,0.03186657801194935,0.15595260394727192,0.11816676
1,7,0.020430369563219548,0.5020360398001084,0.0905577
2,7,0.025815641774852488,0.2625277202118372,0.08945334
3,7,0.03252785157205684,0.12733146441008605,0.0877968
4,7,0.03347416171982271,0.16376181753246577,0.08724462
5,7,0.03389563928224281,0.0,0.08724462
6,7,0.037079653989193745,0.39509420811768825,0.0877968
7,7,0.00344077110439388,0.0,0.09331861
8,7,0.015237786430634065,0.3072508927944799,0.10436223
9,7,0.032533063533260805,0.17246828963446625,0.20209829
10,7,0.06411635349859685,0.3285703037673671,0.22142463
11,7,0.09425651560976947,0.19125619627260718,0.22032027
12,7,0.14343636580916186,0.0,0.21976808
13,7,0.15386025516294158,0.0,0.09884042
14,7,0.11578595983778645,0.05019894623261138,0.11927112
15,7,0.09034557526641691,0.0,0.12589729
16,7,0.06986747578042322,0.0,0.16234125
17,7,0.04357487041402292,0.4663438102240275,0.25565986
18,7,0.01488961269818996,0.11512835086040882,0.26836002
19,7,0.001254610001001937,0.2598172625734466,0.2457206
20,7,0.0,0.3612825652641036,0.22252899
21,7,0.034092763438262674,0.3163556554586128,0.19768084
22,7,0.03278100709992748,0.13088262722397043,0.15571507
23,7,0.03212235435020461,0.3515762993804086,0.14301491
24,7,0.03179139492148676,0.29622247318970313,0.11816676
1,8,0.013135598714250773,0.0,0.0905577
2,8,0.0158768606249736,0.0,0.08945334
3,8,0.021772822943245538,0.02002605974180096,0.0877968
4,8,0.024075679101822636,0.16514018952777554,0.08724462
5,8,0.023430627851476617,0.21640406734931422,0.08724462
6,8,0.01951760671825832,0.20056839976015847,0.0877968
7,8,0.00329624291144986,0.3171497978152361,0.09331861
8,8,0.06340833727791428,0.3675237131784709,0.10436223
9,8,0.1451084262028999,0.3015263084901094,0.20209829
10,8,0.27469255257561187,0.28766800355028405,0.22142463
11,8,0.41597004150834205,0.2550641446663704,0.22032027
12,8,0.18073184709178292,0.06886044658333086,0.21976808
13,8,0.12595739725386076,0.17624592464307745,0.09884042
14,8,0.1492782508164101,0.42655700793292284,0.11927112
15,8,0.09836591241280773,0.08854833759271585,0.12589729
16,8,0.05373154392301517,0.4679860197249209,0.16234125
17,8,0.03180419086954238,0.5644273655226459,0.25565986
18,8,0.017688370028477198,0.15045409413855815,0.26836002
19,8,0.001136699866098504,0.384207135126606,0.2457206
20,8,0.0,0.6669809995327981,0.22252899
21,8,0.027972858497799374,0.13275718062522432,0.19768084
22,8,0.027817120447324803,0.03867262949880767,0.15571507
23,8,0.026170526153071645,0.2792930866865253,0.14301491
24,8,0.02711139825541616,0.0685191214626811,0.11816676
1,9,0.01660873966162512,0.184654002222652,0.0905577
2,9,0.023482036704976804,0.1442986698081006,0.08945334
3,9,0.02780712812939503,0.21618984136666713,0.0877968
4,9,0.03271607114669793,0.0,0.08724462
5,9,0.02801199074808128,0.08353122116405066,0.08724462
6,9,0.029774842533438397,0.14970811309667323,0.0877968
7,9,0.002876784476172926,0.013707674178675496,0.09331861
8,9,0.07776810921949577,0.016695922774247623,0.10436223
9,9,0.1894846849449363,0.05052054925057529,0.20209829
10,9,0.30366183239703703,0.04409376788324789,0.22142463
11,9,0.49239900792022834,0.13706905897388943,0.22032027
12,9,0.5595966138025223,0.0,0.21976808
13,9,0.24554827992124356,0.281057508131074,0.09884042
14,9,0.1840190436313085,0.384921216844979,0.11927112
15,9,0.21288599513592044,0.3383394643748567,0.12589729
16,9,0.1127446259849106,0.7003694718134312,0.16234125
17,9,0.04941447478972707,0.4851568237454275,0.25565986
18,9,0.022001079422262777,0.655526496100913,0.26836002
19,9,0.002395008157883754,0.07770196049528347,0.2457206
20,9,0.0,0.45163282922034553,0.22252899
21,9,0.030000323552557655,0.0,0.19768084
22,9,0.02884965226207484,0.16902204773399285,0.15571507
23,9,0.028551847618689855,0.3510490540567633,0.14301491
24,9,0.028782822650773747,0.05913348736761906,0.11816676
1,10,0.0251697780238701,0.19688830694289497,0.0905577
2,10,0.03201212206838067,0.3233032258739252,0.08945334
3,10,0.036760134513391746,0.4652160571418698,0.0877968
4,10,0.03760202510004622,0.6630243235399981,0.08724462
5,10,0.0369356913643189,0.7770454603026312,0.08724462
