hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.008539250351432366,0.11987061887835587,0.05024848
2,1,0.009273611839555024,0.16968608695652174,0.05080066
3,1,0.00899547455291983,0.09265478260869564,0.05080066
4,1,0.007341663337979348,0.16628695652173914,0.05024848
5,1,0.00702815307767876,0.2620895652173913,0.04914412
6,1,0.0064543848584287114,0.22168347826086957,0.04693539
7,1,0.006448151247242542,0.2531366885211028,0.04527885
8,1,0.014133231142051695,0.6517507950344985,0.06570955
9,1,0.12084601964938345,0.522619087711223,0.28602982
10,1,0.2830931978575721,0.6458290954914483,0.26946438
11,1,0.4113481003784078,0.7987345780064077,0.27664274
12,1,0.48775021001050606,0.3228520381778262,0.2689122
13,1,0.5086567198542568,0.2976191304347826,0.15847598
14,1,0.46887505611386354,0.0,0.19823302
15,1,0.37205363437604905,0.14761707356725226,0.19160685
16,1,0.23405189039514895,0.02507446894585672,0.21866372
17,1,0.0795074480096331,0.6393053522456998,0.20044174
18,1,0.0011376270941844595,0.1720996382697095,0.19712866
19,1,0.0,0.03796223397982995,0.16786306
20,1,0.004796508750393321,0.2106964801632915,0.1490889
21,1,0.005011994590291821,0.31946941779241167,0.1109884
22,1,0.005317975935938383,0.20271673445425667,0.06239647
23,1,0.005656294190670605,0.13139404634184987,0.05080066
24,1,0.00600114125973315,0.13942206006530586,0.04583103
1,2,0.027083735558425193,0.3614614647647202,0.05024848
2,2,0.028487441693528397,0.0,0.05080066
3,2,0.02857030586669391,0.0,0.05080066
4,2,0.02789275162205059,0.0,0.05024848
5,2,0.028725513865069226,0.0,0.04914412
6,2,0.028876332896219374,0.0,0.04693539
7,2,0.028494245075383725,0.0,0.04527885
8,2,0.00716697445033986,0.0,0.06570955
9,2,0.09340996583460677,0.023203924846279277,0.28602982
10,2,0.2587911751110067,0.060812746292736364,0.26946438
11,2,0.3971846001328626,0.11606138636711762,0.27664274
12,2,0.4296325910191708,0.13888499371034396,0.2689122
13,2,0.3952185975665343,0.04893521162633263,0.15847598
14,2,0.4322771184961068,0.04531646197043856,0.19823302
15,2,0.3894507828769774,1.0,0.19160685
16,2,0.2587910903684665,0.15982872584119157,0.21866372
17,2,0.08873733433557657,0.0,0.20044174
18,2,0.0037739055334219335,0.0,0.19712866
19,2,0.0,0.0,0.16786306
20,2,0.020135076868114315,0.09379671801949555,0.1490889
21,2,0.01998053868303679,0.07432615750656392,0.1109884
22,2,0.02138313236528681,0.3590419855693712,0.06239647
23,2,0.023024122689114395,0.31138767987807825,0.05080066
24,2,0.02359653082591852,0.10221373607652372,0.04583103
1,3,0.009790647229697746,0.0,0.05024848
2,3,0.01067459619912525,0.0,0.05080066
3,3,0.01048088142279266,0.0,0.05080066
4,3,0.009022587679240421,0.0060026086956521865,0.05024848
5,3,0.008200402166572042,0.0,0.04914412
6,3,0.006885110066265643,0.0,0.04693539
7,3,0.005608575817400363,0.09687770791598321,0.04527885
8,3,,0.2290878260869565,0.06570955
9,3,0.1577515118952451,0.0,0.28602982
10,3,0.33177493464520896,0.12020611217195676,0.26946438
11,3,0.45629127622024,0.0657360909194823,0.27664274
12,3,0.5204198243005737,0.13642913606679793,0.2689122
13,3,0.5246731473878249,0.0,0.15847598
14,3,0.44443376082317365,0.41014384706785245,0.19823302
15,3,0.2789601361900621,0.38798173913043477,0.19160685
16,3,0.21081877989795936,0.6842619012875302,0.21866372
17,3,0.06478030176689911,0.10277180395178429,0.20044174
18,3,0.001118614079021968,0.2537507926054711,0.19712866
19,3,0.0,0.0,0.16786306
20,3,0.003073285528747827,0.0,0.1490889
21,3,0.002748047918337268,0.09842070530420359,0.1109884
22,3,0.0020772363984170907,0.052884223659608494,0.06239647
23,3,0.0020895700864654566,0.004677055741451458,0.05080066
24,3,0.0026550055601648396,0.33597527333397975,0.04583103
1,4,0.010959550653797707,0.045167826086956506,0.05024848
2,4,0.012331810119845014,0.0,0.05080066
3,4,0.019624235739204087,0.0,0.05080066
4,4,0.0170081152711245,0.0,0.05024848
5,4,0.013410177893037879,0.1358156521739131,0.04914412
6,4,0.00906594971572026,0.03545652173913044,0.04693539
7,4,0.007858588478177345,0.1677634782608696,0.04527885
8,4,,0.05576956521739131,0.06570955
9,4,0.12636186913883268,0.4614220042969015,0.28602982
10,4,0.2881881443841033,0.5248147826086956,0.26946438
11,4,0.4156183857988383,0.6508063508154448,0.27664274
12,4,0.4898250843041945,0.3280266729620338,0.2689122
13,4,0.5091487074708945,0.3729172362811474,0.15847598
14,4,0.4706503950037001,0.07344379247647659,0.19823302
15,4,0.3440982905485562,0.6844857721537849,0.19160685
16,4,0.2339200176146876,0.8512086956521739,0.21866372
17,4,0.07844164388015129,0.9557932081769418,0.20044174
18,4,0.0010951693762770026,0.7272398387996771,0.19712866
19,4,0.0,0.8357020162221561,0.16786306
20,4,0.0033949148554524495,0.7856581552027614,0.1490889
21,4,0.0032059371146632384,0.9027921925529819,0.1109884
