hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.006520760848851881,0.5095740897003825,0.04583103
2,1,0.006577631299231994,0.23033207597603816,0.04693539
3,1,0.006576744134538407,0.20810995363524923,0.04693539
4,1,0.007841831632314724,0.2209429065479103,0.04803976
5,1,0.007959055325652577,0.19690061821790966,0.04803976
6,1,0.007360591887950087,0.4482358204749316,0.04803976
7,1,0.0,0.10909565217391304,0.04803976
8,1,0.03292160356646633,0.3598371993330175,0.05742684
9,1,0.20271501526697436,0.30242728576786776,0.30646052
10,1,0.3897443940568979,0.05483391304347828,0.32689122
11,1,0.5329069156241307,0.0799608695652174,0.28271673
12,1,0.6209643267289818,0.1774345144031302,0.28382109
13,1,0.6490126021263369,0.0004031884785124772,0.11154059
14,1,0.6153840541631742,0.1830083886065497,0.11154059
15,1,0.5214861317423233,0.1840168246078322,0.14467145
16,1,0.37576820939318967,0.24210080935079734,0.17559359
17,1,0.19470219575505604,0.12684415975638225,0.210381
18,1,0.0352415569008681,0.0009426086956521705,0.20817228
19,1,0.0,0.0,0.19933738
20,1,0.0073071840195154695,0.105893894422033,0.15461071
21,1,0.008085994386508706,0.0603869637353371,0.14301491
22,1,0.007389314147389553,0.0,0.10104914
23,1,0.009564604562561063,0.3293826954737706,0.04914412
24,1,0.012903122456503472,0.04026573089369765,0.04914412
1,2,0.019863739964253554,0.0,0.04583103
2,2,0.02179404089456973,0.0,0.04693539
3,2,0.021730198500719694,0.0,0.04693539
4,2,0.02293482824238983,0.12959619448051146,0.04803976
5,2,0.023034425158850683,0.0,0.04803976
6,2,0.02208379551732046,0.0,0.04803976
7,2,0.0,0.0,0.04803976
8,2,0.018281557993860227,0.0,0.05742684
9,2,0.1712317057799182,0.0,0.30646052
10,2,0.3649899953484931,0.0,0.32689122
11,2,0.5202266873130323,0.0,0.28271673
12,2,0.6205707016764267,0.22790513884207897,0.28382109
13,2,0.6594145010280643,0.0,0.11154059
14,2,0.6348018188937099,0.025120001254984082,0.11154059
15,2,0.5496527217366707,0.05399657411152808,0.14467145
16,2,0.4102241136138384,0.030105218203979232,0.17559359
17,2,0.22471169677514743,0.18588955403875881,0.210381
18,2,0.05235419980583943,0.187725525733887,0.20817228
19,2,0.0,0.014991976787518778,0.19933738
20,2,0.01373045457475738,0.0,0.15461071
21,2,0.014297688726504105,0.0,0.14301491
22,2,0.017199373426008593,0.023896968764403812,0.10104914
23,2,0.02100500682677122,0.016164130756006718,0.04914412
24,2,0.024050507953915945,0.0,0.04914412
1,3,0.005974412246184292,0.2990583591712436,0.04583103
2,3,0.007219751258788223,0.0,0.04693539
3,3,0.005750035898016697,0.0,0.04693539
4,3,0.0066079299116326385,0.012634299254908067,0.04803976
