hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.01298867241410149,0.3837903233082728,0.0496963
2,1,0.011645823407755293,0.5542024793407435,0.05024848
3,1,0.010997138955632303,0.5603133292715957,0.05024848
4,1,0.01077103807256705,0.28039662683955313,0.04914412
5,1,0.011521902203706203,0.614803741286352,0.04803976
6,1,0.011305869424436073,0.24164117362215257,0.04693539
7,1,0.009795143297239135,0.20396669311748522,0.04693539
8,1,0.09397208685314265,0.5235763418614552,0.13362783
9,1,0.28769983955276257,0.557264347826087,0.22197681
10,1,0.4933850963994087,0.305124347826087,0.24516842
11,1,0.6431616853424732,0.0,0.25400331
12,1,0.722050540173917,0.0719781716540285,0.24185533
13,1,0.7308279066892028,0.24535514125816982,0.10436223
14,1,0.697184222737825,0.4176394583084792,0.10160133
15,1,0.6129367654917606,0.39328795089824964,0.19547211
16,1,0.47516047526874644,0.12011537053904887,0.25124241
17,1,0.2976348137030351,0.21009600743311288,0.22032027
18,1,0.10945662517387318,0.35536251370801414,0.23302043
19,1,0.0028087391293142396,0.7779193680184118,0.23246825
20,1,0.0,0.7767246149327716,0.24461623
21,1,0.021314227311417515,0.6440008894582789,0.12755384
22,1,0.018340077725313816,0.0,0.05908338
23,1,0.017602148004210574,0.4320069565217391,0.04748758
24,1,0.01454277931294365,0.6536260869565218,0.04803976
1,2,0.01510103606636602,0.28539264614945103,0.0496963
2,2,0.015740155792656096,0.16617105877991364,0.05024848
3,2,0.016370460264955634,0.19921473565613343,0.05024848
4,2,0.017454981589131995,0.08514587786471449,0.04914412
5,2,0.019196451292280235,0.13369021796952033,0.04803976
6,2,0.019769901059215205,0.09686029935133306,0.04693539
7,2,0.004140041792266265,0.0,0.04693539
8,2,0.08350339138977175,0.0,0.13362783
9,2,0.2708494312986827,0.17396226265716647,0.22197681
10,2,0.4696985828483559,0.14494130986109485,0.24516842
11,2,0.6233677276851257,0.015971037936055008,0.25400331
12,2,0.7003297282990505,0.18113234947220036,0.24185533
13,2,0.716715441770613,0.23806347694931565,0.10436223
14,2,0.6988834352756524,0.2937555519685531,0.10160133
15,2,0.6346259630030353,0.29630684271561075,0.19547211
16,2,0.5107359298854488,0.30044624750203747,0.25124241
17,2,0.3398006322339119,0.38315486875208865,0.22032027
18,2,0.14474111273208698,0.3565242352547826,0.23302043
19,2,0.008323993846919068,0.3690704799665891,0.23246825
20,2,0.0,0.09161084853136497,0.24461623
21,2,0.029927499357446555,0.0,0.12755384
22,2,0.028658146827746967,0.7057885881708804,0.05908338
23,2,0.02519231317262863,0.5768162113523887,0.04748758
24,2,0.022607361034226905,0.5887308763011174,0.04803976
1,3,0.007130056759322892,0.5567117157894985,0.0496963
2,3,0.006044170293932,0.6112679677666225,0.05024848
3,3,0.005189885034469929,0.5473957332491579,0.05024848
4,3,0.005089561736862925,0.6262052173913043,0.04914412
5,3,0.005990813919839068,0.21303612750773002,0.04803976
6,3,0.006178252358281268,0.0,0.04693539
7,3,,0.0065981839975535195,0.04693539
8,3,0.10482762182168319,0.0,0.13362783
9,3,0.29972336205087574,0.47485130434782613,0.22197681
10,3,0.5356328086897207,0.39314260869565215,0.24516842
11,3,0.6818394078552766,0.0,0.25400331
12,3,0.7534747310636104,0.07647478260869564,0.24185533
13,3,0.7505033269974988,0.20542024306464798,0.10436223
14,3,0.6976137042030989,0.21986422003900802,0.10160133
15,3,0.5961454726937836,0.6098566815369825,0.19547211
16,3,0.44741415851124877,0.519227145367661,0.25124241
17,3,0.26188910978003765,0.4063291635665066,0.22032027
18,3,0.08584476001803013,0.1733817391304348,0.23302043
19,3,0.0026478672748467833,0.8205262085068127,0.23246825
20,3,0.0,0.6405201594394011,0.24461623
21,3,0.02263599379635443,0.328468320780794,0.12755384
22,3,0.02127768805995307,0.0,0.05908338
